ticker,name,min_weight_pct,max_weight_pct,provided_weight_pct,optimized_weight_pct
QQQ,Invesco QQQ Trust,0.0,100.0,20.0,15.80521904897306
SPMO,Invesco S&P 500 Momentum ETF,0.0,100.0,20.0,27.048308778201925
AIA,iShares Asia 50 ETF,0.0,100.0,15.0,0.0
GLD,SPDR Gold Shares,0.0,100.0,15.0,47.61633049261209
XLE,State Street Energy Select Sector SPDR ETF,0.0,100.0,15.0,4.272260943044072
144600,KODEX 은선물(H),0.0,100.0,5.0,0.0
SCHD,Schwab U.S. Dividend Equity ETF,0.0,100.0,10.0,5.257806779752094
