roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,19.312691058443967,46.91832360441251,-12.369211284909898,21.19788498425369,81.48979382342986,-19.4932328826532,15.762015254795559,56.231143673433046,-18.17535570752846
3,17.134769406724544,36.048853913054344,6.891199114661939,17.811635505059282,39.083440555451986,4.126678690707664,14.290087445204028,25.968826307496595,5.04349281590144
5,16.1144108180535,21.551287259711405,10.087731992695925,17.04558912617209,23.373786678078766,10.153614599448169,14.076002639674066,18.800132462865182,9.15079209106846
7,16.903509500552918,22.547397835776973,11.970123393744704,17.591123177462062,25.885658433902,13.207777755277284,14.190155484928324,17.27327732217303,12.081056684471836
