asset,optimized,provided
contribution_QQQ,1.026926134748947,0.8682273272909968
contribution_SPMO,1.9108401111824187,0.48839384621722565
contribution_GDX,0.0,0.43749178398038396
contribution_GLD,0.9643554859383832,0.0
contribution_SLV,0.0,0.4290752413186796
contribution_AIA,0.0,0.641341313970908
contribution_XLE,0.1766833109349353,0.6277148621829653
contribution_PTF,0.0,0.5444042335065321
contribution_QLD,0.0,0.7437400712605026
