portfolio,date,portfolio_return,benchmark_return,active_return,cumulative_active_return,annual_active_return,rolling_active_return,rolling_tracking_error
optimized,2016-08-31,-0.006448813213344668,0.0011977957851416754,-0.007646608998486343,-0.007646608998486348,-0.06891625413902625,,
optimized,2016-09-30,0.011173515570914536,5.826067573311278e-05,0.011115254895181424,0.0033965201974499593,-0.06891625413902625,,
optimized,2016-10-31,-0.021315298820070504,-0.01733735053134433,-0.003977948288726173,-0.0006588227394811463,-0.06891625413902625,,
optimized,2016-11-30,-0.022740034957526613,0.036838621770857616,-0.05957865672838423,-0.05926310257613698,-0.06891625413902625,,
optimized,2016-12-31,0.01147570807140328,0.02027160307115361,-0.00879589499975033,-0.06891625413902625,-0.06891625413902625,,
optimized,2017-01-31,0.031088089464842844,0.01789489154039492,0.013193197924447925,-0.05732695382087005,0.013718533918782416,,
optimized,2017-02-28,0.035648154013519937,0.03929137438664898,-0.003643220373129044,-0.06323035546064815,0.013718533918782416,,
optimized,2017-03-31,-0.004732629426943422,0.0012499171080391225,-0.005982546534982544,-0.06951834138344481,0.013718533918782416,,
optimized,2017-04-30,0.021226089456846408,0.009926236117166587,0.011299853339679821,-0.05853640770185464,0.013718533918782416,,
optimized,2017-05-31,0.015149990665419775,0.014113000633419581,0.001036990032000194,-0.05826865490817723,0.013718533918782416,,
optimized,2017-06-30,-0.005868219148532593,0.006374868391334276,-0.01224308753986687,-0.07175048567937115,0.013718533918782416,,
optimized,2017-07-31,0.027586893243408985,0.020554136726402605,0.00703275651700638,-0.06573849819725419,0.013718533918782416,,
optimized,2017-08-31,0.019544036248061454,0.0029178015490842757,0.01662623469897718,-0.047742491847635016,0.013718533918782416,,
optimized,2017-09-30,-0.0012393903146099752,0.02014939560751383,-0.02138878592212381,-0.07255944125102043,0.013718533918782416,,
optimized,2017-10-31,0.04057342407905272,0.023563849738422737,0.017009574340629982,-0.05532191198135483,0.013718533918782416,,
optimized,2017-11-30,0.017408982970497547,0.030565683698931645,-0.013156700728434098,-0.07226300363870086,0.013718533918782416,,
optimized,2017-12-31,0.014331175550443909,0.012128379153397928,0.002202796397045981,-0.07054169036550184,0.013718533918782416,,
optimized,2018-01-31,0.06265189533959328,0.05635918481977953,0.0062927105198137545,-0.06699005051816864,0.032941127398433134,,
optimized,2018-02-28,-0.0163462347483598,-0.03636084949634155,0.020014614747981753,-0.03911286966716876,0.032941127398433134,,
optimized,2018-03-31,-0.023516493066217913,-0.027410178669482255,0.003893685603264342,-0.03317226601283685,0.032941127398433134,,
optimized,2018-04-30,0.008480828020438994,0.005168216530780034,0.0033126114896589592,-0.029299151394410528,0.032941127398433134,,
optimized,2018-05-31,0.027843949287886683,0.024309270626327484,0.003534678661559199,-0.02565910123326698,0.032941127398433134,,
optimized,2018-06-30,-0.007843756492253358,0.005750701594156249,-0.013594458086409607,-0.04301175453823869,0.032941127398433134,,
optimized,2018-07-31,0.015324083742257744,0.03704617347961392,-0.021722089737356176,-0.07188093543053609,0.032941127398433134,,
optimized,2018-08-31,0.024423100596672794,0.03192032553445334,-0.007497224937780548,-0.0837336945067646,0.032941127398433134,,
optimized,2018-09-30,0.0040541789851759645,0.005945506646189758,-0.0018913276610137931,-0.08670169941465122,0.032941127398433134,,
optimized,2018-10-31,-0.060022970415745204,-0.06910428959521264,0.009081319179467438,-0.0688015115295626,0.032941127398433134,,
optimized,2018-11-30,0.006180091514932681,0.018548943335175982,-0.0123688518202433,-0.08532395849161634,0.032941127398433134,,
optimized,2018-12-31,-0.047817175970294536,-0.08804833882438234,0.04023116285408781,-0.02791460519146227,0.032941127398433134,,
optimized,2019-01-31,0.07332795447474472,0.08006550322503192,-0.006737548750287203,-0.0381062782221111,-0.04952433763661701,,
optimized,2019-02-28,0.022665536884022286,0.03241583013859328,-0.009750293254570996,-0.05170042656851681,-0.04952433763661701,,
optimized,2019-03-31,0.017312071306013362,0.018100810131141065,-0.0007887388251277029,-0.05365866547628029,-0.04952433763661701,,
optimized,2019-04-30,0.015658353348710626,0.04085258381741341,-0.025194230468702786,-0.08907469928858114,-0.04952433763661701,,
optimized,2019-05-31,-0.029990474951138192,-0.06377158764140844,0.03378111269027025,-0.03814915789357154,-0.04952433763661701,,
optimized,2019-06-30,0.0666021740108241,0.06958653890940347,-0.002984364898579367,-0.044681091653949734,-0.04952433763661701,,
optimized,2019-07-31,0.008535685440958802,0.015119735784151489,-0.006584050343192687,-0.05448032167822703,-0.04952433763661701,-0.05448032167822703,0.06010655884423237
optimized,2019-08-31,0.013762217880355948,-0.01674333940396866,0.030505557284324608,-0.010935093453331213,-0.04952433763661701,-3.114923510660894e-05,0.06269992336937545
optimized,2019-09-30,-0.00489836738555287,0.01945760488909376,-0.02435597227464663,-0.045655004427873624,-0.04952433763661701,-0.050358134202717286,0.06383660461582229
optimized,2019-10-31,0.01631928832431711,0.022104794645719794,-0.005785506321402685,-0.05482085797653968,-0.04952433763661701,-0.05474228531198899,0.06387209719031137
optimized,2019-11-30,0.009113251945628297,0.036198039051050346,-0.02708478710542205,-0.09561373639566373,-0.04952433763661701,-0.006308900106621662,0.05596375124421599
optimized,2019-12-31,0.0313208665122041,0.02905538579219269,0.002265480720011412,-0.09511615103020477,-0.04952433763661701,0.010205503045917386,0.05575521141738851
optimized,2020-01-31,0.028281921110318874,-0.0004034939518035019,0.028685415062122376,-0.05230218728015634,0.10939374870977536,0.033428007096487855,0.05769944310189151
optimized,2020-02-29,-0.057675507091708024,-0.07916585498240936,0.021490347890701332,-0.015208980828421925,0.10939374870977536,0.06613816258184979,0.058909037654831437
optimized,2020-03-31,-0.06911463443405783,-0.12487128331999076,0.05575664888593293,0.06725476691191967,0.10939374870977536,0.14311771502702664,0.06664453826186682
optimized,2020-04-30,0.11787284068875443,0.1269833060635508,-0.009110465374796359,0.06354081933525424,0.10939374870977536,0.1320104159880433,0.06679403195765084
optimized,2020-05-31,0.05269390708179354,0.04764515080778997,0.005048756274003571,0.07415960742519956,0.10939374870977536,0.14196036086736075,0.06680948739579788
optimized,2020-06-30,0.033624041299028656,0.017734395849101192,0.015889645449927464,0.10062561909155421,0.10939374870977536,0.18559765957449548,0.06667719343866686
optimized,2020-07-31,0.07959766943736886,0.05889249128473706,0.0207051781526318,0.14042675035909236,0.10939374870977536,0.21262314432428853,0.06741479746988566
optimized,2020-08-31,0.060133340317279224,0.06979677232908776,-0.00966343201180854,0.13315963163574907,0.10939374870977536,0.18341126549833398,0.06736968286556658
optimized,2020-09-30,-0.04151669332315081,-0.03744374681658469,-0.004072946506566123,0.120547018785093,0.10939374870977536,0.20013485363009398,0.06596710761639554
optimized,2020-10-31,-0.02844337399281631,-0.02493340899992169,-0.003509964992894618,0.11124180528362704,0.10939374870977536,0.16012790323637915,0.06556329133538323
optimized,2020-11-30,0.055440462852669015,0.10877671066789252,-0.0533362478152235,0.03033901829102703,0.10939374870977536,0.1143467236868374,0.0726173505851649
optimized,2020-12-31,0.04743314187278464,0.03704836817618107,0.010384773696603573,0.050575054079074366,0.10939374870977536,0.12966691485619575,0.07279507627404179
optimized,2021-01-31,-0.006599428741123132,-0.010190364776450855,0.0035909360353277237,0.05698186782625325,-0.11921376951105,0.11800198034640963,0.07275462216044336
optimized,2021-02-28,-0.01484790575858077,0.027805348528231022,-0.04265325428681179,-0.023113133379262463,-0.11921376951105,0.027840728940925263,0.07626547987851201
optimized,2021-03-31,0.00888652848978751,0.04539944073303004,-0.03651291224324253,-0.09304515250666312,-0.11921376951105,-0.03295865346278393,0.07907189084066958
optimized,2021-04-30,0.047441878675807285,0.05291048892854877,-0.005468610252741486,-0.10837659265301225,-0.11921376951105,-0.04834082288403985,0.07906499709502694
optimized,2021-05-31,0.01945623973886483,0.006565976480677138,0.012890263258187692,-0.08339028660408498,-0.11921376951105,-0.0326699176530405,0.07944800069333974
optimized,2021-06-30,0.02522472638850007,0.02242752952928151,0.002797196859218559,-0.07957556307191149,-0.11921376951105,-0.006315878724720392,0.07912867257942573
optimized,2021-07-31,0.0199526259607942,0.02441250250386018,-0.004459876543065979,-0.09081099797509129,-0.11921376951105,0.021540978029874758,0.07817565305913245
optimized,2021-08-31,0.028019541890834655,0.029759787934295456,-0.0017402460434608018,-0.09721191703340182,-0.11921376951105,0.030838163255996864,0.07806163856423469
optimized,2021-09-30,-0.03916337699614847,-0.04660548041327406,0.0074421034171255895,-0.07642205362282928,-0.11921376951105,0.04461253290048428,0.07817110270313492
optimized,2021-10-31,0.058573036689174844,0.07016354038498007,-0.011590503695805228,-0.10611491894702096,-0.11921376951105,0.013768467655178585,0.07827985932918459
optimized,2021-11-30,-0.011430472903693,-0.008034845540137003,-0.003395627363555996,-0.11280792926660377,-0.11921376951105,0.02890806163040871,0.07797800881856444
optimized,2021-12-31,0.02499966505481637,0.04624771793917537,-0.021248052884359,-0.1647019040014701,-0.11921376951105,-0.09221734406699755,0.07510361935860087
optimized,2022-01-31,-0.044015885619289596,-0.052741183870535724,0.008725298251246127,-0.13636876921382024,0.07777437119385033,-0.05488142088224679,0.07528544691774473
optimized,2022-02-28,0.0022735992446134296,-0.02951712565823139,0.03179072490284482,-0.06391184786521675,0.07777437119385033,0.016421937037555123,0.07748813671194961
optimized,2022-03-31,0.03403853474385565,0.037590389261302315,-0.003551854517446662,-0.07397731166348498,0.07777437119385033,0.012240445239235065,0.07751155194325293
optimized,2022-04-30,-0.07516387826499746,-0.08776896731442185,0.012605089049424395,-0.03936371564375696,0.07777437119385033,0.06850237297092465,0.07641255916719926
optimized,2022-05-31,-4.4700780437844506e-07,0.002257056086274245,-0.0022575030940786235,-0.0441102787469152,0.07777437119385033,0.01231803562374667,0.07386273746222793
optimized,2022-06-30,-0.06780043395828621,-0.08246035438667321,0.014659920428387,-0.01022635751089318,0.07777437119385033,0.03620606072669941,0.07433925629025782
optimized,2022-07-31,0.05970955910988742,0.09208751144294469,-0.03237795233305727,-0.07344151259931797,0.07777437119385033,0.004140341136644077,0.07660876412178434
optimized,2022-08-31,-0.03228259324509678,-0.04080185087231036,0.008519257627213582,-0.053081271969409816,0.07777437119385033,-0.026516433266438932,0.074585711894623
optimized,2022-09-30,-0.06734210865338326,-0.09244592114023042,0.025103812486847163,0.0013399343333717617,0.07777437119385033,0.04184825813598736,0.07476019379320584
optimized,2022-10-31,0.07150375509290341,0.08127536110114719,-0.009771606008243783,-0.0165265042061713,0.07777437119385033,0.03958337993237038,0.07490658288697212
optimized,2022-11-30,0.05258820060205299,0.055591931497777525,-0.0030037308957245323,-0.023365847452123223,0.07777437119385033,0.07384291413384503,0.07317137090871521
optimized,2022-12-31,-0.027564167841344876,-0.05762838631741374,0.03006421847606886,0.04035608697400539,0.07777437119385033,0.10656525723780685,0.07509066215539084
optimized,2023-01-31,0.042622310185490606,0.06288738629456714,-0.020265076109076532,0.002008165834158415,-0.02173991814209386,0.046515628026845945,0.07435686258898132
optimized,2023-02-28,-0.038877627061336885,-0.02514265156021611,-0.013734975501120773,-0.026934435436448023,-0.02173991814209386,-0.0038721551888460937,0.07368730498611675
optimized,2023-03-31,0.054149899389189654,0.03707769340351219,0.017072205985677463,0.006582838143663672,-0.02173991814209386,-0.0782443065859475,0.06656309576091304
optimized,2023-04-30,0.016987904295279244,0.01597491903384407,0.001012985261435173,0.008846913557924552,-0.02173991814209386,-0.057460062696215175,0.0664378588695516
optimized,2023-05-31,-0.01197159499201313,0.004616200902126888,-0.016587795894140018,-0.027065394228964035,-0.02173991814209386,-0.08444381862489747,0.06687859691753639
optimized,2023-06-30,0.03667081215844238,0.0647997917538703,-0.028128979595427914,-0.08905737743231956,-0.02173991814209386,-0.1469281295651692,0.06764119456880226
optimized,2023-07-31,0.027026652185991155,0.03273325825695461,-0.005706606070963457,-0.10464134304358597,-0.02173991814209386,-0.17585205436333462,0.06612499659650858
optimized,2023-08-31,0.003018294299982462,-0.016251874332696037,0.019270168632678497,-0.05900419481532326,-0.02173991814209386,-0.1274233509663094,0.06738333485422372
optimized,2023-09-30,-0.030647055060678517,-0.04743460636152319,0.016787551300844673,-0.017813733109533825,-0.02173991814209386,-0.09957395453803253,0.06836645762707129
optimized,2023-10-31,0.006284077744804472,-0.02170866289298501,0.027992740637789483,0.04462793215125416,-0.02173991814209386,-0.059838467422752784,0.07061808191372847
optimized,2023-11-30,0.0739763283052665,0.09134386150963403,-0.017367533204367527,0.009961730023432036,-0.02173991814209386,-0.016316075310096156,0.06439916766756282
optimized,2023-12-31,0.04425356525205031,0.04565532665995842,-0.0014017614079081045,0.0070582287148539535,-0.02173991814209386,-0.031207220695197435,0.0640553851543921
optimized,2024-01-31,0.02310832568240206,0.015926520963537527,0.007181804718864534,0.02513806915746164,0.08676192961020868,-0.02746315142928757,0.06417966916518242
optimized,2024-02-29,0.06294349615006085,0.05218682886295478,0.010756667287106073,0.05398282651762454,0.08676192961020868,0.04572383664602353,0.0595460194813258
optimized,2024-03-31,0.05095951471953646,0.03270196030216255,0.018257554417373915,0.10542189346758724,0.08676192961020868,0.12282780846564045,0.05619212143998304
optimized,2024-04-30,-0.024505652887807938,-0.04031956884641141,0.015813915958603476,0.14638913744515802,0.08676192961020868,0.1417826210875952,0.05656853500924038
optimized,2024-05-31,0.049874393183093516,0.05057947229704984,-0.0007050791139563278,0.151826747309038,0.08676192961020868,0.12855003840993073,0.056261039517180235
optimized,2024-06-30,0.04556064214019085,0.035280219761934184,0.010280422378256666,0.1872885415239538,0.08676192961020868,0.14063372600755186,0.05645464252000617
optimized,2024-07-31,0.0061744402109326696,0.012109116371118,-0.005934676160185331,0.1713854563546353,0.08676192961020868,0.13674275349461928,0.05652237557128729
optimized,2024-08-31,0.02355757687772292,0.023365625082593544,0.00019195179512937477,0.17598133777138303,0.08676192961020868,0.13860302054414064,0.056485443338072844
optimized,2024-09-30,0.027009544551729714,0.02100466682931046,0.006004877722419255,0.19861302156048266,0.08676192961020868,0.14548038431816268,0.056447563594204456
optimized,2024-10-31,0.012013111442282388,-0.00892343020322095,0.020936541645503338,0.2646433205144092,0.08676192961020868,0.1808843522019128,0.056813539176805185
optimized,2024-11-30,0.034412206656342995,0.05963319334082584,-0.025220986684482846,0.19776593790310404,0.08676192961020868,0.1610075146309642,0.05904458783355166
optimized,2024-12-31,-0.014364891738213018,-0.0240599661651395,0.009695074426926483,0.22587562812287398,0.08676192961020868,0.19462656054255478,0.057429398303108864
optimized,2025-01-31,0.04843102833614468,0.02685623711431928,0.0215747912218254,0.3040332870552698,0.17441048148353988,0.22978923919997918,0.05830128511983563
optimized,2025-02-28,-0.0003767584455753078,-0.012694736490296177,0.01231797804472087,0.3433272304465502,0.17441048148353988,0.20125764318489603,0.05614895544346747
optimized,2025-03-31,-0.01778137952575471,-0.05571941539545566,0.03793803586970095,0.45705546419663223,0.17441048148353988,0.24778650110531308,0.0594184979750122
optimized,2025-04-30,0.022461584016787668,-0.00866994685815392,0.03113153087494159,0.5601762412451499,0.17441048148353988,0.2983362773918743,0.06122159717133189
optimized,2025-05-31,0.06962681343903707,0.06284493303163585,0.006781880407401214,0.6192321553889526,0.17441048148353988,0.3320123546484284,0.06107633295642908
optimized,2025-06-30,0.04762775095654689,0.051386124993305415,-0.0037583740367585286,0.6369136707291445,0.17441048148353988,0.3402376294262186,0.061029507277175245
optimized,2025-07-31,0.017114277260571888,0.023031648578059727,-0.005917371317487839,0.6282623957198363,0.17441048148353988,0.36592895731159314,0.05731024822045604
optimized,2025-08-31,0.02174566489713726,0.02051948204102305,0.00122618285611421,0.6460691223346235,0.17441048148353988,0.37339409982509886,0.05733220107352493
