ticker,expected_return,volatility,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,3m,1y,3y,5y,10y,ytd,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,0.20419398559639784,0.1900755869739326,1.0,6.357106650129563,0.203167105260188,0.20419398559639795,0.1900755869739326,0.5485557975099227,-0.32576994154576433,-0.32576994154576444,0.9503297528744213,1.6056092496935814,0.024801884877732494,0.21562813899079458,0.2192879090242863,0.14077424124881155,0.203167105260188,0.11533923671055457,0.203167105260188,0.17903277928180614,0.21138623404952728
SPMO,0.1950664547177446,0.1797545155623962,1.0,5.928888084283397,0.19480580852997487,0.1950664547177446,0.1797545155623962,0.45817286549624425,-0.10450436634101168,-0.21338912914515695,0.9541176430597721,1.7000149512722076,0.07362346791016905,0.2501145318717144,0.3719806427561043,0.20112214654566074,0.19480580852997487,0.2072282343125349,0.19480580852997487,0.2097895453805162,0.20857804123893658
GDX,0.15705724174379557,0.33931569870549844,1.0,2.767812465363525,0.10716835952106085,0.15705724174379557,0.33931569870549844,1.547712189899661,-0.3141393280874285,-0.43310157207410205,0.3934322586697115,0.6736612901433698,-0.1303658626897377,0.497630419208799,0.36297662913968565,0.18701252319637418,0.10716835952106085,-0.10481518264692935,0.10716835952106085,0.364789058837992,0.35454117854798256
GLD,0.11897671622341997,0.15103049966266463,1.0,2.9241744158437766,0.11326954190075722,0.11897671622342001,0.15103049966266463,0.6367653308824839,-0.15017828933802446,-0.23849094597868215,0.6317744855280217,1.0889348449038767,-0.10975782372198184,0.244916867902782,0.2741090964972226,0.1730252353136863,0.11326954190075722,-0.04832074389860186,0.11326954190075722,0.18222785655096405,0.16513477911362906
SLV,0.1451074665512826,0.29870735564611284,1.0,2.7648578266299983,0.1070501125276122,0.1451074665512826,0.29870735564611284,1.4466387525867455,-0.21912148016559552,-0.370867130666244,0.4069132020146298,0.6958658604107292,-0.19741978606565447,0.6056422716087371,0.3309847882361787,0.17754636230852872,0.1070501125276122,-0.16951255012933986,0.1070501125276122,0.341863880115901,0.31580233563217314
AIA,0.147744831400123,0.21736255932587262,1.0,3.4638290585490528,0.13228471610375325,0.147744831400123,0.21736255932587262,0.4779143872628213,-0.2408289046333203,-0.5056046111801282,0.571328069494907,0.9743347136546974,0.06225046054733285,0.6164679580059598,0.3090233753212619,0.12030989030658623,0.13228471610375325,0.354965739332453,0.13228471610375325,0.21824016881607888,0.2547935516387072
XLE,0.14178622806048344,0.29984454708118763,1.0,2.626975945747269,0.10140136305500147,0.14178622806048344,0.29984454708118763,0.6432493193806701,-0.32671304017298974,-0.5821060279952686,0.39429340707160393,0.6198072175134132,-0.0044391832284180754,0.3942705045404875,0.140609551612922,0.23422254913402307,0.10140136305500147,0.336909205620759,0.10140136305500147,0.1979880019864147,0.2596743917592257
PTF,0.2422597880287246,0.2897148730047863,1.0,7.30195986474151,0.2199553731298507,0.2422597880287246,0.2897148730047863,0.8206289660865949,-0.31748417016271746,-0.3860328251079559,0.7548811207393951,1.2323723114095495,-0.12881506532823062,0.38222891720092655,0.2347575482058193,0.14102266955042753,0.2199553731298507,0.26879338164718125,0.2199553731298507,0.35517708343199617,0.3423835353550107
QLD,0.35781878014990753,0.38843543917626827,1.0,16.476542673281248,0.3233862217932508,0.3578187801499076,0.38843543917626827,1.1772166755756865,-0.6052241960113871,-0.6052241960113872,0.8605272496730761,1.4495499620647543,0.020793626243161167,0.3489239355224534,0.34223341198942836,0.17172415184703516,0.3233862217932508,0.17529459547246717,0.3233862217932508,0.3682363210962851,0.42559042696856997
