date,asset_QQQ,asset_SPMO,asset_277540,asset_GLD,asset_XLE,asset_144600,optimized,provided,benchmark
2018-11-30,-0.02077869407183275,-0.002601276949957154,0.03964708510163062,-0.014851646411977115,-0.033527057908997904,-0.01212488632919062,-0.013410256382793063,-0.008669850810902446,3.487988743389181e-05
2018-12-31,-0.09215347502204085,-0.09418755523815481,-0.030293264582661905,0.050195656524850696,-0.12696056988306959,0.06750536974532073,-0.025864375833578614,-0.0591670117581093,-0.08863601462872706
2019-01-31,0.08889277488448011,0.09189680132895206,0.07532956685499048,0.020724547541037364,0.10738238261721178,0.04139120436907162,0.05783799827369871,0.07763222750157397,0.073002472733664
2019-02-28,0.035577065160258936,0.04503704855420154,0.0330689193365612,-0.0006252823714888445,0.028675015368067935,-0.01932100469224396,0.02038527262132368,0.027882276874276832,0.03809455582851262
2019-03-31,0.05715837840784399,0.04587939939922481,0.0043877143996808865,0.000991857700292087,0.038884062581075574,-0.04897269912749791,0.025676041174149948,0.030514303647980544,0.03564895387248268
2019-04-30,0.08190898109544098,0.03611356739125404,0.06125893566322471,0.01870491967540433,0.025357958017854232,-0.010358094110683669,0.034870580217677166,0.04707577510482141,0.06740768558469235
2019-05-31,-0.062433683061278944,-0.0037116287919662927,-0.06726541304144451,0.039548286074311045,-0.09183011291836218,-0.026913875598086112,0.002134064316727936,-0.03875021043950559,-0.0435541703536918
2019-06-30,0.04614161193057198,0.019270675088010503,0.04042126379137412,0.050156084425681424,0.06369340114819422,0.05070682237246471,0.04135695438320184,0.043372572120184395,0.04000285555225758
2019-07-31,0.050625119781683825,0.03549525621120053,0.006073459944085702,0.026732090471516257,0.010379077365689326,0.08014039192746414,0.032383140201116156,0.03277130094031215,0.042177091096169184
2019-08-31,-0.0017535197297406935,0.013681314177957926,-0.027405136067458757,0.09808924788625406,-0.06714133692051283,0.10939615488762522,0.047233991423907315,0.00821143089579301,0.0005375252221269111
2019-09-30,0.0015210252058261986,-0.004530188900574328,0.022955665024630534,-0.04127834679240139,0.03145654637259043,-0.05857944837686113,-0.01920557715840307,-0.0014086229464871263,0.01172245530566518
2019-10-31,0.0139154063025968,-0.031239525277640512,0.008379081190407422,-0.0037295942698365447,-0.048977110519510925,0.028519574799066527,-0.011258203745584899,-0.007296447964636744,-0.007159294842998931
2019-11-30,0.0525975412842985,0.031351524455468294,0.013944603629417296,-0.02101516522254465,0.027666620751540805,-0.0564658432064532,0.009417956807642009,0.022315683989822567,0.048049880370820475
2019-12-31,0.022522922089169395,0.004120332201521304,0.07639412207987939,0.020246199987168367,0.03963112963444848,0.05450173657493984,0.017107575683669402,0.030746747651026505,0.010992393240477627
2020-01-31,0.055842756522978876,0.055165684229644185,-0.016102214054432462,0.07082443375242797,-0.0844668275026248,-0.007600709399543937,0.05480211778734324,0.02294423716215091,0.02619495009747408
2020-02-29,-0.04143163252971449,-0.06424078134065325,-0.00862759050075601,0.013885738309998619,-0.1356199186694268,-0.03548634158794994,-0.026667633076038307,-0.04660622873547013,-0.060401737894803076
2020-03-31,-0.06876347544745653,-0.08142643978400088,-0.0977032119145882,0.0021828309864477813,-0.34081068920703284,-0.18210693488618312,-0.05377580429353029,-0.11146933785562228,-0.12100601566238878
2020-04-30,0.14466070627850636,0.11388358732255632,0.08123694938848569,0.08713067857395806,0.330781307022058,0.06278317152103563,0.11869505616156105,0.14418642817179023,0.12355608397672158
2020-05-31,0.08949959801166107,0.0839642424676752,-0.0031267242964870823,0.029916368916486746,0.019825402754897414,0.1683922046285018,0.055052739094687705,0.05905459523469301,0.06925517605232834
2020-06-30,0.02887684678967828,-0.007058562524443146,0.06669741697416964,-0.005477964891599019,-0.04258471858001489,-0.0023455824863174435,-0.002221493156935074,0.009929272433082344,-0.014812336712538787
2020-07-31,0.06555565411443487,0.06870994563836663,0.07402923116838189,0.09974138771487584,-0.055098353447381565,0.3396029258098223,0.07604556244228093,0.06818967146787633,0.051090485082613935
2020-08-31,0.10709727166346594,0.08262836183959599,0.03671793220066033,-0.005347265187221062,-0.012642740514698159,0.14879095163806544,0.03872840309883573,0.05890359042367342,0.06753025531380596
2020-09-30,-0.07931660124122786,-0.044837949473024774,-0.04939805825242716,-0.051502312682141005,-0.15733949618455145,-0.16075369207265322,-0.06042750087300069,-0.07953623493847391,-0.05630472877984327
2020-10-31,-0.055856061655686684,-0.06571742874244368,0.024184982433205438,-0.043630500558318186,-0.07532817297124472,-0.014158576051779947,-0.05390401550417618,-0.04482428671223736,-0.053638344496531376
2020-11-30,0.08745251828467904,0.052928163950276996,0.08065416832867967,-0.07518161583076932,0.2513995755686913,-0.05416495691423884,0.008267951321585636,0.07264395963973741,0.08404937575425042
2020-12-31,0.03535365375444033,0.016078311324318362,0.045548501402628006,0.05487325290432454,0.04245049507788301,0.18698481561822122,0.03965661676531362,0.04460183657983217,0.020229984147252855
2021-01-31,0.023174224227144657,0.023040136322589833,0.10322671750335388,-0.01115678529513875,0.04730146267599933,-0.003654970760233911,0.007914753921065783,0.032283255227281836,0.013378951722354815
2021-02-28,0.004806147289483809,-0.0083528817892915,0.022399999999999975,-0.0568041331544098,0.2320978608448152,0.021093176815847325,-0.01568380434609993,0.030479985823340015,0.034125777951660385
2021-03-31,0.024502720378930753,0.02384289995635891,-0.029170579029733967,-0.004304638559085472,0.037135274623715464,-0.1083168672534579,0.011101533588529229,0.007252561297512516,0.052937370448470134
2021-04-30,0.03977090774223013,0.03440659271550195,0.006254432909923224,0.016734904251613614,-0.011645094579996185,0.07937147461724425,0.024112066311110538,0.02448280098386274,0.03369656704470603
2021-05-31,-0.002486230879943374,0.0016906190825261014,-0.019607843137254943,0.08716604853475562,0.0672889083244359,0.06513624486748792,0.04612566174061952,0.02307613385418709,0.0162711307503578
2021-06-30,0.07431927115600812,0.08355027312675856,0.01522875816993463,-0.06125486401940183,0.05381435992600769,-0.06728578938146135,0.01019034689582168,0.03680978461456215,0.03368312003861562
2021-07-31,0.040010262505908,0.03360937490310878,-0.0747440932208846,0.03666133597105947,-0.0730015149112967,-0.014089798985534419,0.03002566027243969,0.0013578229589491612,0.03576635715192977
2021-08-31,0.0570511714586015,0.060845105754869344,0.011828555524631135,0.013486519758096671,-0.006067302621082238,-0.05411585365853655,0.033421216844826934,0.029465745804874325,0.0444474684873164
2021-09-30,-0.036224268318440056,-0.027095842573784612,-0.029088158437628908,-0.011090704700067566,0.11311527437197966,-0.11240934730056407,-0.012816396541640764,-0.010966454690174664,-0.025774898787985556
2021-10-31,0.06374128074488072,0.05886878167730547,0.008994971315248845,0.0007804266734030563,0.0880438160476471,0.1084884248751703,0.03327298689665247,0.05099344390812867,0.05538204797857804
2021-11-30,0.04038780693589383,-0.00967248046912561,-0.04780289203987087,0.012980555320772247,-0.031096883767673833,-0.04586404586404591,0.008581531115152953,-0.0019992393792751363,0.011823585397409353
2021-12-31,0.011835761815968127,0.02271719220200885,0.016144489495024006,0.019890186455156833,0.021136910861350833,-0.008583690987124415,0.019404266437018917,0.01624072045756574,0.045501030108078044
2022-01-31,-0.10657712362108374,-0.06772179089940478,0.0007254788160184766,0.0005522230095484915,0.20533364899490159,0.0032467532467532756,-0.025548928875665445,-0.014363454980798131,-0.03855491004093736
2022-02-28,-0.019021022422651468,-0.006673478065870264,-0.04690445121067133,0.06229761976885784,0.07017744855804842,0.06882416396979507,0.029032341118964886,0.0092357984259555,-0.037649204870386366
2022-03-31,0.061458137248892264,0.050178807681003024,-0.019167870997185643,0.02702531914348727,0.10882463933717124,0.018167137666531996,0.04427992250592566,0.04688387271671581,0.052241139893479005
2022-04-30,-0.09484344247042098,-0.041748402266167606,-0.03924001550988754,0.025895318889220587,0.029904185320845045,-0.053330689928628106,-0.013926540853704867,-0.03698532438576451,-0.04436198178718398
2022-05-31,-0.03949650554286277,-0.008830219489162405,0.00589232383566074,-0.05584417826050314,0.13248402540951254,-0.06994764397905762,-0.028651455645674045,-0.004732552111943672,-0.02180846270905268
2022-06-30,-0.05535634402279366,-0.047908125613863595,-0.0007221954742416825,0.020781228138940122,-0.1400346445559334,-0.05854537266381443,-0.021253316476844933,-0.04711213874648678,-0.048492837025232105
2022-07-31,0.13202012548072672,0.08531385696536997,-0.03669798442142458,-0.02025330650948476,0.10296569999114435,-0.028462090408993057,0.04320483308890487,0.0621478658758776,0.0983970444242328
2022-08-31,-0.01681426548845888,0.005753790188329333,0.027509169723241023,0.00587025997631474,0.06386322099125175,-0.09822747415066468,0.005318153788522965,0.005781502287216095,-0.005911752804981685
2022-09-30,-0.046761635608735364,-0.008824718600090153,-0.10165503813078047,0.034720645369005654,-0.036354015324004174,0.028665028665028736,0.004195796777374214,-0.029853444182254052,-0.03300670929780736
2022-10-31,0.0338031467760862,0.12903693580319198,-0.08516210602366114,-0.023695449588070128,0.24220819500642587,0.009288747346072102,0.04543478648514627,0.05641536446997205,0.07483411053572042
2022-11-30,-0.016037526431975202,-0.03819287624769696,0.12230997038499503,0.011443473381349767,-0.055811632426889246,0.11254272942413879,-0.011415840990733454,0.004868574992993318,-0.01589744112031477
2022-12-31,-0.1246566484545123,-0.0705695139369984,-0.023484915120063343,-0.014948641591758793,-0.07369385913874216,0.11321200661782083,-0.053048890384570634,-0.06266940937044697,-0.10392309729946136
2023-01-31,0.06860870747320158,-0.03633014033280879,0.10457575211673564,0.026837000965368674,-0.00013627093970491888,-0.013800424628450103,0.014202196714385698,0.032318035265336116,0.03863164372275185
2023-02-28,0.06667220443313004,0.021656851800030852,-0.02022343635325774,0.013062338503589954,-0.0037570346982669367,-0.12766415500538209,0.023700439969103287,0.01631210405748587,0.043607926524856566
2023-03-31,0.07677995627691936,0.0007831019071053991,0.03395755305867665,0.061275555531199455,-0.01652141604455637,0.1586870681145114,0.04200397083674793,0.04293171455202041,0.0198894484752139
2023-04-30,0.03832866213405173,0.06301483057894619,-0.02028495532480079,0.041990184945076114,0.06176775947912394,0.03919062832800857,0.048563465320777224,0.03858204453731508,0.049584936159397186
2023-05-31,0.06462146229529742,-0.06752241049943664,-0.02119792950456001,-0.0264207059996725,-0.1121729697311773,-0.06948145111703219,-0.027697383975670467,-0.021560856752461183,-0.00862244003544621
2023-06-30,0.06410810512287757,0.06150596641585637,0.026945353815159834,-0.02122984175236875,0.07020944510806082,-0.04052863436123344,0.022415282170347987,0.04089593667760066,0.06587121044478983
2023-07-31,0.0031663070188083786,-0.017127323474941614,0.026974006866110845,-0.012011734167250099,0.04096832822985119,0.07093663911845738,-0.00784277966565734,0.00946084950588385,-0.0025009915639523372
2023-08-31,0.02117949450321044,0.061079459267905145,-0.04871060171919772,0.02330659190529749,0.05361393626356081,0.004287245444801746,0.03557298224682298,0.023015591444233336,0.019705150780807923
2023-09-30,-0.03934551620441373,0.007235120197684131,-0.02108433734939763,-0.012311160144803046,0.06618129019850749,-0.07129135538954112,-0.006757876244435529,-0.009003329685618327,-0.0307438218798034
2023-10-31,-0.015215272098598298,-0.021977430683786436,-0.027008547008547046,0.0536680989266467,-0.07877509875624844,0.011491611123879641,0.012502697106903243,-0.016202819235865112,-0.02154892913826778
2023-11-30,0.05910353174277083,0.04950725950335455,0.02301475755446236,-0.02010041823508213,-0.051136278091095,0.07361963190184051,0.011651954611974843,0.024080202202836968,0.043005036595541224
2023-12-31,0.06572686749502976,0.07274793322965101,0.02086553323029361,0.019449762895899392,0.008022495678740915,-0.030687830687830653,0.0420262670586642,0.03998392413078769,0.037117021347260026
2024-01-31,0.03873179060955745,0.08002069457460315,-0.032298763562957356,0.008446019931920068,0.01704700959259231,-0.058733624454148425,0.0347181921261244,0.023666134769313694,0.054708244526865846
2024-02-29,0.05819830964552963,0.12058207189887837,0.05154280747501083,0.009682466338101436,0.037992312174631726,-0.026675945256321,0.05152462933114803,0.055124747908780115,0.057548419419825025
2024-03-31,0.025221412586015957,0.0544376750461073,0.07067283848570005,0.10006530994078555,0.11846977585329488,0.08913250714966625,0.0752341766360654,0.06629177278447664,0.04541908591219279
2024-04-30,-0.01847480867923612,-0.02949591494579118,0.04948660541959393,0.05710342090911347,0.016742512782463637,0.08402625820568921,0.016955116019005713,0.011259568184031041,-0.01496604124109635
2024-05-31,0.053979160515700064,0.06581076718503498,0.03008680300132416,0.008971919868939082,-0.010499545781173403,0.1540169559951554,0.03188783461777448,0.04134062595483826,0.043118185678725274
2024-06-30,0.07347039107297393,0.08388649469079423,0.05477397700492759,0.006878162651244857,-0.006021982516706714,-0.06454434143781707,0.0396600646987184,0.04393572275908003,0.04380704666174973
2024-07-31,-0.030271524842964914,-0.030184915914455712,-0.013134732566012164,0.03921485933288471,0.008569180847497027,-0.022438294689603566,0.0056190716074339606,-0.011042959228105359,-0.0017778314018822572
2024-08-31,-0.014859699471870713,0.011207186287715443,-0.01200603732162464,-0.005229011857650789,-0.045791028901812414,0.02582249426166805,-0.004475648264254462,-0.010379259583097898,-0.0028485698402078707
2024-09-30,0.01270370157163625,0.0029665570959225285,0.07492535240608289,0.03705145179952396,-0.04295055396477909,0.06414320343091551,0.018469933319743597,0.01796551959834532,0.007561305808138297
2024-10-31,0.03901724890422975,0.05016039168018027,0.025064599483204164,0.09313976262680335,0.05750926820432878,0.0671105659716138,0.0694839183790595,0.05144982585303611,0.038726495444395326
2024-11-30,0.06476501563436998,0.0775671653733736,-0.04373582051928404,-0.020890120494477915,0.08986065506749608,-0.09326765188834152,0.028451671027304646,0.03406476227862875,0.07095566557384037
2024-12-31,0.07095569237804278,0.044648941116123275,0.0838935020429683,0.03571017964857792,-0.05658839795122339,-0.03422672944585292,0.03896405523352355,0.03795745202539327,0.027836295573440584
2025-01-31,-0.00846166929011205,0.02539069716414466,0.008512190673071185,0.051793843227549985,0.01463016990837529,0.08775548471779482,0.031779366574731356,0.018167843453034526,0.008850912113082199
2025-02-28,-0.021500761649034583,0.003275191265258437,0.051003798155181856,0.024007706762563474,0.04424476247002418,-0.036028270987760735,0.0114506927209263,0.010291836317118701,-0.007079192463354089
2025-03-31,-0.06177537279784884,-0.05692151889714858,-0.02873859920839783,0.1111486206878165,0.05070741783859356,0.1042560801144492,0.02979104959288877,-0.004736495715360068,-0.0413255905572083
2025-04-30,-0.019241512661540727,-0.011427432041128727,-0.048192771084337394,0.019715525943192036,-0.1667902881909522,-0.06299595141700409,-0.006652261397959674,-0.0404978677773528,-0.04113842204591278
2025-05-31,0.05087993182854844,0.07225459667339895,0.041015140233308545,-0.03800303192833332,-0.025148664744322646,0.0025924645696508986,0.009639408196187546,0.026524038645824755,0.023026065674164542
2025-06-30,0.04684945287149267,0.05259336512050572,0.057340406508910924,-0.012001393829165097,0.03192615121597364,0.0894673332184106,0.019164798481473153,0.040636650130827394,0.03457672944782675
2025-07-31,0.056904538378163005,0.06143761757863864,0.0695642369919387,0.025564494297728446,0.061095921966018096,0.022784810126582178,0.04328652510519545,0.05393182352385853,0.05566073276357231
2025-08-31,0.004388682677317179,0.0016914908595793143,0.007431613345280086,0.04451779351035601,0.031175318362227644,0.04702970297029707,0.02457587377425846,0.01647509690630543,0.015312433163805927
2025-09-30,0.06802651740527854,0.055049977623000235,0.1108611488960971,0.13271227412869702,0.010311360440917516,0.1981382978723405,0.09226046172558584,0.07940758315965739,0.04963905319556394
2025-10-31,0.06338859689498011,0.0202389453454912,0.09814910752131123,0.05098964861558919,0.0011285620334420265,0.029473424589961716,0.04136766466464763,0.04707813709264172,0.03906561652676843
2025-11-30,0.010229358553109691,0.012926168838747865,-0.015010507355148639,0.08133684255079299,0.05326542589745564,0.10697172975563007,0.04789831222015081,0.028941391985428985,0.02825082622320596
2025-12-31,-0.016712792038450996,-0.013983075395121003,0.021030173727522028,0.009603333138763492,-0.015696261667569877,0.3640298668975219,-0.003133408679445474,0.012631627434123943,-0.015288936878936399
2026-01-31,-0.00022425672388093343,-0.008118976295893199,0.14371002132196153,0.11084440178448407,0.13074473094515016,0.4676715589051963,0.05880462152515774,0.07948737877665625,0.00828052722608863
2026-02-28,-0.02101230336026383,-0.0008536499660896091,0.0583519761372111,0.08990967769328684,0.09812594542257735,-0.18810810810810807,0.04534354370610332,0.021078313481258815,-0.006171864219317702
2026-03-31,-0.0012042313368409996,-0.012296211533269319,-0.09600140919499733,-0.06641351651288308,0.1573173262137344,-0.20772303595206387,-0.026808119184059287,-0.013971303429431259,-0.0022507345476927565
2026-04-30,0.1343373466062614,0.17010658288936975,0.180826188620421,-0.034611046395001455,-0.04527212765084243,0.0025210084033613356,0.0525229226622009,0.08959002316610701,0.08350047519414172
2026-05-31,0.12164746783445968,0.14181960136009852,0.20165016501650168,-0.0012229590385289812,-0.04270494809317171,0.0402347024308467,0.0585179877520424,0.09052823442662009,0.06782233020786066
2026-06-30,0.03411460574613834,0.11267023956477784,0.02183466080747043,-0.0853569144903864,-0.01580208196051902,-0.22643029814665594,-0.0039507862895265195,0.009548264382949024,0.02499901299595053
2026-07-31,-0.142965957499969,-0.18323113705954075,-0.13344980513371862,-0.07479220080791382,0.02857319314502549,-0.004687499999999956,-0.11167736496459969,-0.10672071158138988,-0.08234183406494822
2026-08-31,0.011906771489649692,-0.00833209739039209,-0.015353598014888337,0.06942364228778031,0.022812654298973944,0.1768707482993197,0.03453897405077515,0.022281554169562363,0.0007710809172516431
