ticker,name,min_weight_pct,max_weight_pct,provided_weight_pct,optimized_weight_pct
QQQ,Invesco QQQ Trust,0.0,100.0,20.0,23.611387210247557
SPMO,Invesco S&P 500 Momentum ETF,0.0,100.0,20.0,15.92750256347946
AIA,iShares Asia 50 ETF,0.0,100.0,15.0,6.117154787221327
GLD,SPDR Gold Shares,0.0,100.0,15.0,37.28453154993221
XLE,State Street Energy Select Sector SPDR ETF,0.0,100.0,15.0,0.0
144600,KODEX 은선물(H),0.0,100.0,5.0,0.0
SCHD,Schwab U.S. Dividend Equity ETF,0.0,100.0,5.0,12.955596886171957
138920,KODEX 콩선물(H),0.0,100.0,5.0,4.1038270029474795
