point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct,weight_138920_pct
18,1.1788441787643873,14.427225496582869,8.981460763592848,14.799508113577373,9.885363453987447,5.650590194940873,32.61875770114238,0.0,0.0,18.121599932021716,18.924180604330207
19,1.1844412276254337,14.510815295877041,9.009592277237957,15.08163726911149,10.078814088736259,5.66552815232524,32.76814137078098,0.0,0.0,17.956200468317885,18.449678650728156
20,1.1898043381272094,14.594405095171217,9.039236109593553,15.363766424645656,10.27226472348504,5.680466109709589,32.91752504041958,0.0,0.0,17.790801004614043,17.9751766971261
21,1.1949350747452436,14.67799489446539,9.070377432979308,15.645895580179769,10.465715358233862,5.695404067093958,33.06690871005817,0.0,0.0,17.62540154091021,17.500674743524026
22,1.1998353159254127,14.761584693759566,9.103000878678792,15.928024735713878,10.659165992982723,5.71034202447831,33.21629237969678,0.0,0.0,17.46000207720635,17.026172789921947
23,1.2045072387819533,14.845174493053742,9.13709057121355,16.210153891247995,10.852616627731534,5.725279981862687,33.365676049335384,0.0,0.0,17.294602613502526,16.551670836319875
24,1.208953303123664,14.928764292347923,9.172630162864868,16.492283046782163,11.04606726248033,5.7402179392470245,33.515059718973994,0.0,0.0,17.129203149798684,16.077168882717807
25,1.2131762349372717,15.012354091642093,9.20960286829152,16.77441220231626,11.239517897229149,5.755155896631406,33.66444338861258,0.0,0.0,16.963803686094856,15.602666929115742
26,1.2171790094544421,15.095943890936272,9.247991499098312,17.05654135785042,11.432968531977943,5.770093854015764,33.81382705825119,0.0,0.0,16.798404222391014,15.12816497551367
27,1.2209648339251502,15.179533690230443,9.287778498217534,17.33867051338452,11.626419166726768,5.785031811400125,33.96321072788979,0.0,0.0,16.633004758687186,14.653663021911608
28,1.2245371302153965,15.263123489524618,9.328945973973454,17.620799668918615,11.819869801475622,5.7999697687844805,34.1125943975284,0.0,0.0,16.46760529498334,14.17916106830955
29,1.2278995173414993,15.346713288818794,9.37147573370839,17.902928824452765,12.013320436224419,5.814907726168855,34.26197806716699,0.0,0.0,16.30220583127949,13.704659114707473
30,1.231055794046745,15.43030308811297,9.415349316858144,18.185057979986905,12.206771070973208,5.829845683553205,34.41136173680559,0.0,0.0,16.136806367575694,13.230157161105408
31,1.2340099215190412,15.513892887407149,9.460548027373635,18.467187135521012,12.400221705722075,5.844783640937575,34.5607454064442,0.0,0.0,15.971406903871815,12.755655207503333
32,1.2367660063406145,15.597482686701323,9.507052965395292,18.74931629105517,12.593672340470874,5.859721598321929,34.710129076082794,0.0,0.0,15.80600744016797,12.281153253901245
33,1.2393282837528516,15.681072485995495,9.554845058096221,19.03144544658929,12.787122975219678,5.874659555706287,34.85951274572139,0.0,0.0,15.640607976464146,11.806651300299212
34,1.2417011013111747,15.764662285289674,9.603905089619866,19.313574602123392,12.980573609968504,5.889597513090659,35.00889641535999,0.0,0.0,15.475208512760318,11.332149346697134
35,1.2438889029965954,15.84825208458385,9.654213730047264,19.59570375765749,13.17402424471736,5.904535470475029,35.1582800849986,0.0,0.0,15.309809049056469,10.857647393095043
36,1.245896213842302,15.931841883878024,9.705751563338413,19.877832913191682,13.367474879466121,5.919473427859372,35.307663754637204,0.0,0.0,15.144409585352648,10.383145439492973
37,1.2477276251254985,16.015431683172203,9.758499114201175,20.159962068725772,13.560925514214961,5.934411385243745,35.45704742427581,0.0,0.0,14.9790101216488,9.908643485890922
38,1.249387780166742,16.099021482466373,9.81243687384996,20.442091224259897,13.754376148963784,5.949349342628102,35.60643109391441,0.0,0.0,14.81361065794496,9.434141532288843
39,1.2508813607713911,16.18261128176055,9.86754532462465,20.72422037979403,13.947826783712603,5.9642873000124625,35.755814763553005,0.0,0.0,14.648211194241128,8.959639578686767
40,1.252213074340403,16.266201081054728,9.923804963448214,21.00634953532815,14.141277418461435,5.979225257396827,35.90519843319161,0.0,0.0,14.482811730537287,8.485137625084688
41,1.2533876416708218,16.349790880348902,9.981196324108806,21.288478690862238,14.334728053210277,5.9941632147811905,36.05458210283021,0.0,0.0,14.317412266833443,8.010635671482644
42,1.2544097854597904,16.433380679643076,10.03969999835917,21.5706078463964,14.528178687959054,6.009101172165556,36.203965772468806,0.0,0.0,14.152012803129615,7.536133717880568
43,1.255284219519895,16.516970478937253,10.099296655832484,21.852737001930507,14.721629322707876,6.02403912954992,36.35334944210741,0.0,0.0,13.986613339425787,7.061631764278498
44,1.2560156387081043,16.60056027823143,10.159967062779856,22.13486615746465,14.915079957456712,6.03897708693427,36.50273311174602,0.0,0.0,13.821213875721924,6.587129810676428
45,1.2566087095655591,16.684150077525604,10.221692099639862,22.416995312998743,15.108530592205549,6.053915044318643,36.65211678138461,0.0,0.0,13.655814412018088,6.112627857074371
46,1.2570680616608898,16.767739876819785,10.284452777455622,22.6991244685329,15.301981226954368,6.068853001702996,36.80150045102322,0.0,0.0,13.490414948314239,5.6381259034722655
47,1.2573982796257492,16.851329676113956,10.34823025315901,22.98125362406703,15.49543186170315,6.0837909590873505,36.95088412066182,0.0,0.0,13.325015484610415,5.163623949870243
48,1.2576038958676714,16.934919475408126,10.41300584374571,23.263382779601134,15.688882496451964,6.098728916471717,37.100267790300414,0.0,0.0,13.159616020906595,4.6891219962681845
49,1.2576893839423358,17.018509274702303,10.47876103936794,23.545511935135234,15.882333131200827,6.113666873856094,37.249651459939024,0.0,0.0,12.994216557202739,4.2146200426660805
50,1.2576591741523413,17.10209907399648,10.545477334361877,23.830384853310584,16.07548068683474,6.128183339269459,37.40148933678253,0.009623873076874163,0.0,12.813035097197108,3.741802813528703
51,1.2575233579014244,17.18568887329066,10.613088043901096,24.155103644611046,16.264226822398538,6.13657875202809,37.58896806223421,0.15900897033660372,0.0,12.402662010746525,3.2934517376449994
52,1.2572904100177569,17.269278672584836,10.681538494972278,24.47982243591168,16.452972957962192,6.144974164786688,37.77644678768588,0.30839406759635685,0.0,11.992288924295886,2.8451006617613177
53,1.256964115747742,17.352868471879006,10.75081264767808,24.804541227212212,16.641719093525897,6.153369577545299,37.96392551313754,0.45777916485608366,0.0,11.581915837845328,2.396749585877636
54,1.2565481794034108,17.436458271173183,10.820894682293938,25.129260018512632,16.83046522908972,6.16176499030394,38.1514042385892,0.6071642621158141,0.0,11.171542751394728,1.9483985099939594
55,1.2560462223056383,17.520048070467357,10.89176900411689,25.453978809813194,17.019211364653415,6.170160403062542,38.33888296404086,0.7565493593755414,0.0,10.761169664944159,1.500047434110298
56,1.2554617811064923,17.60363786976154,10.963420247655732,25.778697601113727,17.207957500217148,6.178555815821147,38.526361689492546,0.905934456635288,0.0,10.350796578493528,1.0516963582266265
57,1.2547983064662842,17.68722766905571,11.035833280196652,26.103416392414307,17.396703635780817,6.18695122857976,38.7138404149442,1.0553195538950175,0.0,9.940423492042969,0.6033452823429319
58,1.2540591620613435,17.770817468349886,11.10899320477811,26.42813518371482,17.585449771344592,6.195346641338371,38.90131914039587,1.2047046511547521,0.0,9.530050405592357,0.15499420645924095
59,1.253209169165425,17.854407267644063,11.183228509536534,27.180060688278058,17.95713608987771,5.959193453872351,39.039433183411376,1.4651982786376319,0.0,8.398978305922874,0.0
60,1.2521245338715605,17.937997066938234,11.259674199278752,28.157699555702447,18.425478295639554,5.593833759986663,39.151465547152355,1.7843957588939987,0.0,6.887127082624966,0.0
61,1.2508051462304555,18.021586866232408,11.338380042928549,29.13533842312677,18.893820501401432,5.228474066101009,39.263497910893335,2.1035932391503644,0.0,5.375275859327088,0.0
62,1.2492617561793191,18.105176665526585,11.419299307244781,30.112977290551136,19.36216270716328,4.863114372215329,39.3755302746343,2.4227907194067204,0.0,3.863424636029226,0.0
63,1.2475050486732389,18.188766464820763,11.502385278088447,31.090616157975486,19.830504912925143,4.497754678329649,39.487562638375294,2.7419881996630893,0.0,2.351573412731339,0.0
64,1.2455456075371376,18.27235626411494,11.587591348046171,32.06825502539987,20.29884711868702,4.13239498444396,39.599595002116274,3.061185679919466,0.0,0.8397221894334068,0.0
65,1.2433670832162649,18.355946063409114,11.675122737878935,33.193087907056764,20.651682072989217,3.559122018053116,39.47230630924097,3.123801692659926,0.0,0.0,0.0
66,1.2407820923487507,18.43953586270329,11.76681481310331,34.50181714443586,20.860208424026112,2.7260932910808666,39.04602264439742,2.865858496059741,0.0,0.0,0.0
67,1.237772512815207,18.523125661997465,11.8629576528405,35.81054638181502,21.068734775062953,1.8930645641085937,38.61973897955388,2.6079152994595507,0.0,0.0,0.0
68,1.2343630112022526,18.606715461291643,11.963443953402225,37.11927561919422,21.27726112609976,1.0600358371363316,38.19345531471034,2.349972102859355,0.0,0.0,0.0
69,1.2305783219660915,18.69030526058582,12.06816521701602,38.42800485657332,21.485787477136675,0.22700711016404693,37.7671716498668,2.0920289062591557,0.0,0.0,0.0
70,1.2263905158634576,18.77389505987999,12.177534079138338,39.62864586662095,21.751461095381405,0.0,36.92426065282546,1.6956323851721906,0.0,0.0,0.0
71,1.2216918392217861,18.857484859174168,12.292790717272778,40.78879855834997,22.0385412701299,0.0,35.92528696086615,1.2473732106539765,0.0,0.0,0.0
72,1.2165122384820652,18.94107465846834,12.41384297020395,41.948951250078984,22.32562144487837,0.0,34.92631326890688,0.7991140361357646,0.0,0.0,0.0
73,1.2108890268857275,19.024664457762515,12.54052300580874,43.109103941807945,22.612701619626886,0.0,33.92733957694761,0.3508548616175584,0.0,0.0,0.0
74,1.2048554641599951,19.108254257056696,12.67269971596231,44.32788164145386,22.823010070234506,0.0,32.84910828831163,0.0,0.0,0.0,0.0
75,1.1983490163294765,19.191844056350867,12.811260399540537,45.75782934402405,22.75678320276938,0.0,31.48538745320657,0.0,0.0,0.0,0.0
76,1.1913693569723562,19.27543385564504,12.956478196024742,47.18777704659428,22.690556335304272,0.0,30.12166661810145,0.0,0.0,0.0,0.0
77,1.1839628306355205,19.359023654939218,13.10813185578473,48.617724749164545,22.624329467839168,0.0,28.75794578299628,0.0,0.0,0.0,0.0
78,1.1761744247038535,19.442613454233395,13.266000661034086,50.04767245173475,22.558102600374067,0.0,27.39422494789119,0.0,0.0,0.0,0.0
79,1.1680474812145354,19.526203253527573,13.429865435432328,51.477620154304994,22.49187573290895,0.0,26.030504112786048,0.0,0.0,0.0,0.0
80,1.1596234676873813,19.609793052821743,13.599509438741814,52.907567856875225,22.425648865443797,0.0,24.666783277680974,0.0,0.0,0.0,0.0
81,1.1509418030644898,19.693382852115924,13.774719148511894,54.33751555944549,22.359421997978675,0.0,23.303062442575836,0.0,0.0,0.0,0.0
82,1.142039734028822,19.776972651410098,13.955284932658211,55.76746326201562,22.293195130513652,0.0,21.939341607470734,0.0,0.0,0.0,0.0
83,1.1329522564631027,19.860562450704272,14.1410016182843,57.19741096458599,22.226968263048384,0.0,20.57562077236562,0.0,0.0,0.0,0.0
84,1.1237120765730628,19.94415224999845,14.331668963184493,58.62735866715615,22.160741395583365,0.0,19.211899937260483,0.0,0.0,0.0,0.0
85,1.114349606184392,20.027742049292623,14.527092037212292,60.05730636972637,22.094514528118236,0.0,17.848179102155395,0.0,0.0,0.0,0.0
86,1.1048929868832684,20.1113318485868,14.727081521140315,61.487254072296516,22.0282876606532,0.0,16.484458267050293,0.0,0.0,0.0,0.0
87,1.0953681379611775,20.194921647880975,14.931453930824452,62.917201774866705,21.9620607931881,0.0,15.120737431945198,0.0,0.0,0.0,0.0
88,1.0857988235060603,20.278511447175152,15.140031774461313,64.34714947743696,21.89583392572297,0.0,13.75701659684007,0.0,0.0,0.0,0.0
89,1.076206734419288,20.362101246469326,15.352643650538106,65.77709718000708,21.829607058257974,0.0,12.393295761734954,0.0,0.0,0.0,0.0
90,1.0666115816033008,20.4456910457635,15.569124293757264,67.20704488257745,21.76338019079271,0.0,11.029574926629843,0.0,0.0,0.0,0.0
91,1.0570311970354545,20.529280845057677,15.789314575809236,68.6369925851476,21.697153323327715,0.0,9.665854091524695,0.0,0.0,0.0,0.0
92,1.047481639902723,20.61287064435185,16.013061467396092,70.06694028771777,21.630926455862575,0.0,8.302133256419653,0.0,0.0,0.0,0.0
93,1.0379773054070063,20.696460443646025,16.240217967400998,71.49688799028806,21.564699588397414,0.0,6.938412421314527,0.0,0.0,0.0,0.0
94,1.0285310342537841,20.780050242940202,16.470643004574157,72.92683569285823,21.498472720932384,0.0,5.574691586209383,0.0,0.0,0.0,0.0
95,1.019154221202656,20.863640042234376,16.704201316582175,74.35678339542854,21.432245853467204,0.0,4.210970751104256,0.0,0.0,0.0,0.0
96,1.009856921384805,20.947229841528557,16.940763310755163,75.78673109799871,21.366018986002132,0.0,2.847249915999157,0.0,0.0,0.0,0.0
97,1.0006479533791632,21.030819640822727,17.180204910375647,77.21667880056906,21.29979211853691,0.0,1.4835290808940373,0.0,0.0,0.0,0.0
98,0.9915349982873343,21.11440944011691,17.4224073898904,78.64662650313925,21.233565251071855,0.0,0.11980824578890704,0.0,0.0,0.0,0.0
99,0.9808450302955461,21.197999239411075,17.697511782834802,88.89844963948393,11.101550360516072,0.0,0.0,0.0,0.0,0.0,0.0
100,0.966567862744758,21.28158029669951,18.045393614214095,99.99995741554318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
