portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-7.6129223648929045,30.887006319250876,30.09504227960531,20.835482059364008,18.547670173330655,11.843118850341817,17.800606540018094,11.469661988680587,10.961507631574325
provided,-6.083493567396625,39.63198332587983,30.26681480106117,22.536070916590866,18.553181192667868,19.892444862331637,17.652276513858055,11.897111598194183,11.546152078377292
benchmark,-5.867600792947014,20.246408658584556,22.714775816032184,16.784537682682487,17.801927779787196,8.88832490115481,16.7370748418195,12.507993034083375,14.294083264821166
