ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,23.3167891755844,31.20286049793513
SPMO,23.093816323865376,20.13983042516456
AIA,14.205177008540012,5.5876421063386275
GLD,5.733855282275455,32.060137499225775
XLE,23.390516176695513,0.0
144600,5.162196665649517,0.0
SCHD,4.4874004635605225,11.148878747061328
138920,0.6102489038292039,-0.1393492757254268
