ticker,name,start_balance,end_balance,cagr_pct,annualized_return_pct,annualized_volatility_pct,best_year_pct,worst_year_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,3m_pct,ytd_pct,1y_pct,3y_pct,5y_pct,10y_pct,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,1.0,8.275967258649187,21.54069965249579,21.28158935934874,18.045401298750214,57.92840521669855,-27.823413584865154,-27.823413584865143,0.966567953350866,1.5984571569421893,-10.317594774175321,11.548152492830766,25.845239339509483,26.19572404080408,18.283178360086815,23.36984813254921,0.21540699652495787,0.18225316974050207,0.19973529624407166
SPMO,Invesco S&P 500 Momentum ETF,1.0,7.690922718231356,20.720944857723932,20.52863038314156,17.719885291888236,66.35805747183569,-3.96757848295044,-19.003653477100045,0.9418315835351817,1.6350924533542186,-9.877775710493141,17.86103586685337,26.70895732527807,39.08777845050946,23.85968480084637,22.348724203253024,0.20720944857723933,0.21845189401821896,0.2078776015260786
AIA,iShares Asia 50 ETF,1.0,4.699004819342614,15.35364256796441,15.895535572015627,17.69592950442319,43.82784832807474,-17.357245985976576,-37.19611220364894,0.6812896045037624,1.1715597055814957,-9.782884226422105,36.61486843268471,66.28274332195812,38.99097284275006,17.467120292847717,16.00411117483407,0.1535364256796441,0.20945745710434355,0.21203722703613045
GLD,SPDR Gold Shares,1.0,4.5305975783216805,14.965676428729013,15.188616662005478,15.45580973514738,61.48184716811122,-4.800743559993526,-23.82431439388062,0.7342956530822335,1.3404020127657847,-9.501637369634475,-1.3698048789798745,28.185739566661105,33.27115993378919,23.487136716111046,15.038325764609795,0.14965676428729013,0.18332074486395258,0.15676920658311194
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.4267571432239397,12.040192298383934,15.73029172871343,29.460523273090605,76.24174402354788,-35.72019159705453,-57.5675756663242,0.40361838993382265,0.6409510959110183,3.5413292210946246,35.99042532708856,42.600269272576256,17.38292063734812,29.92663416571173,13.025611166210705,0.12040192298383934,0.2179891630862623,0.2623914865126867
144600,KODEX 은선물(H),1.0,2.911703780424649,10.368300725393054,15.27807239135884,34.022244974194024,136.35852240765044,-15.57017543859649,-48.35135135135135,0.3362091373280733,0.6080030940065885,-9.38759065269944,-10.789369297897633,66.14952718676126,33.890559025715476,17.767522115638947,9.398003985531922,0.10368300725393054,0.4683011130302887,0.4006449054574981
SCHD,Schwab U.S. Dividend Equity ETF,1.0,4.633240491550649,15.203664363001824,15.19742866827861,13.94245248373405,41.304991578645534,-2.572789596855618,-18.133936677486894,0.8146304190678546,1.336435794254706,-0.07309114436574449,23.539076644439017,29.219786853945106,17.808049896601517,13.929476548252495,15.609995135615806,0.15203664363001823,0.1270543003562389,0.1306532145780096
138920,KODEX 콩선물(H),1.0,1.2251268045259465,1.8919299800228329,3.391313873750264,17.465396902014866,29.00920542635661,-25.826417217611464,-44.68961230673606,-0.025660389362163503,-0.03630666737767473,3.844563869367512,13.974591651542623,12.454114065717636,-6.670189244190306,1.6661344863674987,1.353495174402175,0.01891929980022833,0.1678040397884003,0.1762292769710638
