point,ex_ante_sharpe,ex_post_sharpe,cagr_pct,monthly_gain_to_pain_ratio,pain_ratio,expected_return_pct,volatility_pct,maximum_drawdown_pct,mdd_depth_pct,tuw_pct,pain_area_pct_months,pain_index_pct,max_underwater_months,observations,delta_cagr_pct,delta_sharpe,delta_monthly_gain_to_pain_ratio,delta_pain_ratio,delta_mdd_depth_pct,delta_tuw_pct,delta_pain_index_pct,mdd_cost_per_0_10_sharpe,tuw_cost_per_0_10_sharpe,pain_cost_per_0_10_sharpe,segment
1,1.0481377295792935,1.0481377295792937,13.388246342432497,1.9297250293628105,7.509084517588883,13.00619890858188,8.745717181310294,-7.610968016850839,7.610968016850839,50.0,165.31166522202372,1.2716281940155671,14,130,,,,,,,,,,,gmv_to_max_sharpe
2,1.0575955599648117,1.0575955599648117,13.481970775629492,1.94823949289862,7.672060716150063,13.089788707876057,8.746543857997233,-7.627562891373529,7.627562891373529,50.0,163.38810243933764,1.256831557225674,14,130,0.09372443319699464,0.009457830385517951,0.018514463535809433,0.1629761985611795,0.01659487452269026,0.0,-0.01479663678989307,0.1754617480569404,0.0,-0.15644853192281838,gmv_to_max_sharpe
3,1.0668500129809524,1.0668500129809526,13.575604780271068,1.9653245026517863,7.835939675307,13.17337850717023,8.749023419392495,-7.685910740658963,7.685910740658963,50.0,161.52445210918,1.2424957854552308,14,130,0.09363400464157579,0.009254453016140918,0.01708500975316629,0.1638789591569374,0.05834784928543435,0.0,-0.014335771770443317,0.630484040317331,0.0,-0.15490674322339687,gmv_to_max_sharpe
4,1.075896191480444,1.0758961914804444,13.66914805646311,1.9824568875860942,8.003564533566536,13.256968306464408,8.753154460826899,-7.744358251247229,7.744358251247229,50.0,159.66092150069517,1.228160934620732,14,130,0.09354327619204206,0.009046178499491742,0.01713238493430791,0.16762485825953544,0.05844751058826603,0.0,-0.014334850834498702,0.6461016725631701,0.0,-0.15846305525923576,gmv_to_max_sharpe
5,1.0847295626197249,1.084729562619725,13.76260030419363,1.9993565288189545,8.175067325364926,13.340558105758582,8.758934645601336,-7.802905423138318,7.802905423138318,50.0,157.797511577912,1.2138270121377845,14,130,0.09345224773051974,0.008833371139280732,0.016899641232860363,0.17150279179839067,0.05854717189108882,0.0,-0.014333922482947514,0.6627953356418815,0.0,-0.16227012605874352,gmv_to_max_sharpe
6,1.093345968957279,1.0933459689572798,13.855961223332901,2.016129532179075,8.344303358079493,13.424147905052758,8.766360711580559,-7.86155225633226,7.86155225633226,50.76923076923077,156.05163721088468,1.2003972093144974,14,130,0.09336091913927191,0.008616406337554672,0.01677300336012033,0.16923603271456678,0.058646833193941816,0.7692307692307665,-0.013429802823287096,0.68064145185829,8.927512690274002,-0.15586315567260564,gmv_to_max_sharpe
7,1.1017416377286255,1.1017416377286255,13.949230513633726,2.0325572853893727,8.513856731522843,13.507737704346937,8.775428480363628,-7.920298750829058,7.920298750829058,50.0,154.36802022819765,1.1874463094476742,14,130,0.09326929030082454,0.008395668771345788,0.01642775321029788,0.16955337344334964,0.05874649449679836,-0.7692307692307665,-0.012950899866823296,0.6997238230419323,-9.162233410828836,-0.1542569176981398,gmv_to_max_sharpe
8,1.109913188253688,1.1099131882536881,14.042407874731367,2.048793179005418,8.684242116291585,13.591327503641107,8.786132868971265,-7.979144906628677,7.979144906628677,50.76923076923077,152.73414160184532,1.1748780123218872,14,130,0.09317736109764141,0.008171550525062576,0.01623589361604516,0.17038538476874265,0.058846155799618494,0.7692307692307665,-0.012568297125786998,0.7201345157095246,9.413522768677685,-0.15380553650423343,gmv_to_max_sharpe
9,1.117857637449816,1.1178576374498164,14.135493006144074,2.065087254299525,8.855001235908254,13.674917302935285,8.798467903974165,-8.038090723731116,8.038090723731116,50.0,151.15540884966939,1.162733914228226,13,130,0.0930851314127068,0.007944449196128245,0.016294075294107202,0.1707591196166689,0.05894581710243951,-0.7692307692307665,-0.012144098093661126,0.741974876384973,-9.68261927592984,-0.1528626817776064,gmv_to_max_sharpe
10,1.125572403441272,1.1255724034412722,14.228485607272923,2.0806202338734967,9.011819776932574,13.758507102229462,8.812426737971556,-8.097136202136424,8.097136202136424,50.76923076923077,149.86655345481122,1.1528196419600862,13,130,0.09299260112884866,0.007714765991455819,0.015532979573971595,0.1568185410243199,0.059045478405307605,0.7692307692307665,-0.00991427226813979,0.7653567000049136,9.970889202377588,-0.12851034340017503,gmv_to_max_sharpe
