metric,optimized,provided,benchmark
alpha,0.07702561513240043,-0.005518381456790525,2.0816681711721685e-17
beta,0.4646520671922265,0.4332150242077992,0.9999999999999998
calmar_ratio,3.2785675545257806,1.9465398172549022,2.6027767004462588
excess_kurtosis,0.4901464323527458,0.13117917655524858,0.11713736491442628
historical_var_95,0.04347170326497547,0.03990537225305686,0.04498164029346527
modigliani_modigliani,0.2150636416570868,0.10925261576125644,0.16581397690591781
r_squared,0.36498630283516675,0.3875723768068384,1.0
skewness,-0.10381420443828594,-0.4869238637186173,-0.44203168321147734
treynor_ratio,0.2924297886965531,0.11381806122359397,0.12741914931971096
