asset,optimized,provided
133690,0.29287717715575107,0.12641949407223146
402970,0.14265004758455974,0.04657967445225609
069500,0.16570544667407813,0.2131432583565212
168580,0.0,0.05803787697604718
200250,0.0,0.041492222810365055
101280,0.0,0.043996208565505644
TLT,0.0,0.13459786116869
385560,0.0,0.17340156082453362
132030,0.3987673285856109,0.1623318427738497
