date,level,isin
2019-10-15,1114.24,DE000SL0JKC0
2019-10-16,1110.93,DE000SL0JKC0
2019-10-17,1096.78,DE000SL0JKC0
2019-10-20,1104.85,DE000SL0JKC0
2019-10-21,1106.53,DE000SL0JKC0
2019-10-22,1100.35,DE000SL0JKC0
2019-10-23,1113.98,DE000SL0JKC0
2019-10-24,1113.35,DE000SL0JKC0
2019-10-27,1120.03,DE000SL0JKC0
2019-10-28,1119.27,DE000SL0JKC0
2019-10-29,1127.93,DE000SL0JKC0
2019-10-30,1124.87,DE000SL0JKC0
2019-10-31,1136.94,DE000SL0JKC0
2019-11-03,1136.13,DE000SL0JKC0
2019-11-04,1128.04,DE000SL0JKC0
2019-11-05,1139.87,DE000SL0JKC0
2019-11-06,1137.59,DE000SL0JKC0
2019-11-07,1131.06,DE000SL0JKC0
2019-11-10,1130.71,DE000SL0JKC0
2019-11-11,1133.72,DE000SL0JKC0
2019-11-12,1131.90,DE000SL0JKC0
2019-11-13,1138.30,DE000SL0JKC0
2019-11-14,1147.40,DE000SL0JKC0
2019-11-17,1148.19,DE000SL0JKC0
2019-11-18,1150.51,DE000SL0JKC0
2019-11-19,1141.01,DE000SL0JKC0
2019-11-20,1129.32,DE000SL0JKC0
2019-11-21,1129.65,DE000SL0JKC0
2019-11-24,1128.87,DE000SL0JKC0
2019-11-25,1134.78,DE000SL0JKC0
2019-11-26,1133.44,DE000SL0JKC0
2019-11-27,1133.94,DE000SL0JKC0
2019-11-28,1129.78,DE000SL0JKC0
2019-12-01,1105.46,DE000SL0JKC0
2019-12-02,1103.55,DE000SL0JKC0
2019-12-03,1113.35,DE000SL0JKC0
2019-12-04,1117.49,DE000SL0JKC0
2019-12-05,1121.09,DE000SL0JKC0
2019-12-08,1116.68,DE000SL0JKC0
2019-12-09,1120.44,DE000SL0JKC0
2019-12-10,1123.92,DE000SL0JKC0
2019-12-11,1126.51,DE000SL0JKC0
2019-12-12,1137.67,DE000SL0JKC0
2019-12-15,1147.01,DE000SL0JKC0
2019-12-16,1143.00,DE000SL0JKC0
2019-12-17,1137.48,DE000SL0JKC0
2019-12-18,1139.58,DE000SL0JKC0
2019-12-19,1146.35,DE000SL0JKC0
2019-12-22,1153.23,DE000SL0JKC0
2019-12-23,1152.80,DE000SL0JKC0
2019-12-24,1152.80,DE000SL0JKC0
2019-12-25,1156.63,DE000SL0JKC0
2019-12-26,1156.62,DE000SL0JKC0
2019-12-29,1151.85,DE000SL0JKC0
2019-12-30,1150.20,DE000SL0JKC0
2019-12-31,1150.20,DE000SL0JKC0
2020-01-01,1167.50,DE000SL0JKC0
2020-01-02,1184.51,DE000SL0JKC0
2020-01-05,1192.16,DE000SL0JKC0
2020-01-06,1193.25,DE000SL0JKC0
2020-01-07,1195.36,DE000SL0JKC0
2020-01-08,1197.81,DE000SL0JKC0
2020-01-09,1193.40,DE000SL0JKC0
2020-01-12,1202.86,DE000SL0JKC0
2020-01-13,1198.76,DE000SL0JKC0
2020-01-14,1202.81,DE000SL0JKC0
2020-01-15,1211.84,DE000SL0JKC0
2020-01-16,1217.87,DE000SL0JKC0
2020-01-19,1226.99,DE000SL0JKC0
2020-01-20,1223.18,DE000SL0JKC0
2020-01-21,1214.77,DE000SL0JKC0
2020-01-22,1216.76,DE000SL0JKC0
2020-01-23,1222.25,DE000SL0JKC0
2020-01-26,1207.29,DE000SL0JKC0
2020-01-27,1211.62,DE000SL0JKC0
2020-01-28,1217.95,DE000SL0JKC0
2020-01-29,1215.91,DE000SL0JKC0
2020-01-30,1203.36,DE000SL0JKC0
2020-02-02,1196.70,DE000SL0JKC0
2020-02-03,1210.66,DE000SL0JKC0
2020-02-04,1216.01,DE000SL0JKC0
2020-02-05,1216.10,DE000SL0JKC0
2020-02-06,1222.77,DE000SL0JKC0
2020-02-09,1217.12,DE000SL0JKC0
2020-02-10,1218.62,DE000SL0JKC0
2020-02-11,1222.14,DE000SL0JKC0
2020-02-12,1211.78,DE000SL0JKC0
2020-02-13,1208.72,DE000SL0JKC0
2020-02-16,1205.00,DE000SL0JKC0
2020-02-17,1199.17,DE000SL0JKC0
2020-02-18,1191.23,DE000SL0JKC0
2020-02-19,1186.72,DE000SL0JKC0
2020-02-20,1191.69,DE000SL0JKC0
2020-02-23,1155.38,DE000SL0JKC0
2020-02-24,1110.19,DE000SL0JKC0
2020-02-25,1114.47,DE000SL0JKC0
2020-02-26,1081.97,DE000SL0JKC0
2020-02-27,1053.26,DE000SL0JKC0
2020-03-01,1073.75,DE000SL0JKC0
2020-03-02,1067.81,DE000SL0JKC0
2020-03-03,1096.83,DE000SL0JKC0
2020-03-04,1057.61,DE000SL0JKC0
2020-03-05,1047.19,DE000SL0JKC0
2020-03-08,972.59,DE000SL0JKC0
2020-03-09,991.06,DE000SL0JKC0
2020-03-10,944.67,DE000SL0JKC0
2020-03-11,842.70,DE000SL0JKC0
2020-03-12,873.56,DE000SL0JKC0
2020-03-15,777.57,DE000SL0JKC0
2020-03-16,791.75,DE000SL0JKC0
2020-03-17,749.58,DE000SL0JKC0
2020-03-18,741.12,DE000SL0JKC0
2020-03-19,738.92,DE000SL0JKC0
2020-03-22,709.11,DE000SL0JKC0
2020-03-23,770.75,DE000SL0JKC0
2020-03-24,827.91,DE000SL0JKC0
2020-03-25,897.57,DE000SL0JKC0
2020-03-26,870.16,DE000SL0JKC0
2020-03-29,867.37,DE000SL0JKC0
2020-03-30,857.97,DE000SL0JKC0
2020-03-31,829.57,DE000SL0JKC0
2020-04-01,836.83,DE000SL0JKC0
2020-04-02,835.85,DE000SL0JKC0
2020-04-05,881.00,DE000SL0JKC0
2020-04-06,877.00,DE000SL0JKC0
2020-04-07,892.16,DE000SL0JKC0
2020-04-08,919.44,DE000SL0JKC0
2020-04-09,919.44,DE000SL0JKC0
2020-04-12,909.29,DE000SL0JKC0
2020-04-13,924.67,DE000SL0JKC0
2020-04-14,893.38,DE000SL0JKC0
2020-04-15,896.59,DE000SL0JKC0
2020-04-16,936.37,DE000SL0JKC0
2020-04-19,913.44,DE000SL0JKC0
2020-04-20,884.69,DE000SL0JKC0
2020-04-21,886.15,DE000SL0JKC0
2020-04-22,887.93,DE000SL0JKC0
2020-04-23,884.62,DE000SL0JKC0
2020-04-26,899.39,DE000SL0JKC0
2020-04-27,905.75,DE000SL0JKC0
2020-04-28,923.49,DE000SL0JKC0
2020-04-29,905.50,DE000SL0JKC0
2020-04-30,889.83,DE000SL0JKC0
2020-05-03,860.40,DE000SL0JKC0
2020-05-04,870.82,DE000SL0JKC0
2020-05-05,861.27,DE000SL0JKC0
2020-05-06,870.19,DE000SL0JKC0
2020-05-07,885.65,DE000SL0JKC0
2020-05-10,871.92,DE000SL0JKC0
2020-05-11,863.21,DE000SL0JKC0
2020-05-12,836.92,DE000SL0JKC0
2020-05-13,822.39,DE000SL0JKC0
2020-05-14,828.75,DE000SL0JKC0
2020-05-17,873.84,DE000SL0JKC0
2020-05-18,863.72,DE000SL0JKC0
2020-05-19,857.78,DE000SL0JKC0
2020-05-20,864.23,DE000SL0JKC0
2020-05-21,857.71,DE000SL0JKC0
2020-05-24,872.77,DE000SL0JKC0
2020-05-25,903.37,DE000SL0JKC0
2020-05-26,925.33,DE000SL0JKC0
2020-05-27,934.45,DE000SL0JKC0
2020-05-28,913.93,DE000SL0JKC0
2020-05-31,918.96,DE000SL0JKC0
2020-06-01,930.34,DE000SL0JKC0
2020-06-02,977.48,DE000SL0JKC0
2020-06-03,978.02,DE000SL0JKC0
2020-06-04,1015.03,DE000SL0JKC0
2020-06-07,1033.33,DE000SL0JKC0
2020-06-08,1008.74,DE000SL0JKC0
2020-06-09,986.12,DE000SL0JKC0
2020-06-10,926.46,DE000SL0JKC0
2020-06-11,922.37,DE000SL0JKC0
2020-06-14,918.68,DE000SL0JKC0
2020-06-15,941.97,DE000SL0JKC0
2020-06-16,940.46,DE000SL0JKC0
2020-06-17,937.48,DE000SL0JKC0
2020-06-18,921.34,DE000SL0JKC0
2020-06-21,917.81,DE000SL0JKC0
2020-06-22,918.55,DE000SL0JKC0
2020-06-23,878.96,DE000SL0JKC0
2020-06-24,877.11,DE000SL0JKC0
2020-06-25,869.50,DE000SL0JKC0
2020-06-28,890.25,DE000SL0JKC0
2020-06-29,883.04,DE000SL0JKC0
2020-06-30,881.23,DE000SL0JKC0
2020-07-01,890.29,DE000SL0JKC0
2020-07-02,887.29,DE000SL0JKC0
2020-07-05,904.51,DE000SL0JKC0
2020-07-06,882.99,DE000SL0JKC0
2020-07-07,873.53,DE000SL0JKC0
2020-07-08,847.78,DE000SL0JKC0
2020-07-09,859.94,DE000SL0JKC0
2020-07-12,871.36,DE000SL0JKC0
2020-07-13,867.98,DE000SL0JKC0
2020-07-14,896.28,DE000SL0JKC0
2020-07-15,895.76,DE000SL0JKC0
2020-07-16,897.53,DE000SL0JKC0
2020-07-19,896.42,DE000SL0JKC0
2020-07-20,913.67,DE000SL0JKC0
2020-07-21,918.28,DE000SL0JKC0
2020-07-22,919.90,DE000SL0JKC0
2020-07-23,904.05,DE000SL0JKC0
2020-07-26,899.04,DE000SL0JKC0
2020-07-27,906.61,DE000SL0JKC0
2020-07-28,904.07,DE000SL0JKC0
2020-07-29,901.57,DE000SL0JKC0
2020-07-30,883.96,DE000SL0JKC0
2020-08-02,888.36,DE000SL0JKC0
2020-08-03,894.39,DE000SL0JKC0
2020-08-04,919.72,DE000SL0JKC0
2020-08-05,909.13,DE000SL0JKC0
2020-08-06,913.74,DE000SL0JKC0
2020-08-09,927.89,DE000SL0JKC0
2020-08-10,950.76,DE000SL0JKC0
2020-08-11,950.69,DE000SL0JKC0
2020-08-12,940.28,DE000SL0JKC0
2020-08-13,938.65,DE000SL0JKC0
2020-08-16,933.75,DE000SL0JKC0
2020-08-17,932.38,DE000SL0JKC0
2020-08-18,930.27,DE000SL0JKC0
2020-08-19,919.27,DE000SL0JKC0
2020-08-20,913.85,DE000SL0JKC0
2020-08-23,937.35,DE000SL0JKC0
2020-08-24,929.54,DE000SL0JKC0
2020-08-25,925.48,DE000SL0JKC0
2020-08-26,928.55,DE000SL0JKC0
2020-08-27,931.83,DE000SL0JKC0
2020-08-30,919.49,DE000SL0JKC0
2020-08-31,906.77,DE000SL0JKC0
2020-09-01,923.75,DE000SL0JKC0
2020-09-02,915.24,DE000SL0JKC0
2020-09-03,908.41,DE000SL0JKC0
2020-09-06,917.12,DE000SL0JKC0
2020-09-07,896.32,DE000SL0JKC0
2020-09-08,897.85,DE000SL0JKC0
2020-09-09,890.50,DE000SL0JKC0
2020-09-10,893.04,DE000SL0JKC0
2020-09-13,907.54,DE000SL0JKC0
2020-09-14,908.53,DE000SL0JKC0
2020-09-15,916.25,DE000SL0JKC0
2020-09-16,914.35,DE000SL0JKC0
2020-09-17,903.56,DE000SL0JKC0
2020-09-20,856.81,DE000SL0JKC0
2020-09-21,858.93,DE000SL0JKC0
2020-09-22,850.75,DE000SL0JKC0
2020-09-23,839.08,DE000SL0JKC0
2020-09-24,846.69,DE000SL0JKC0
2020-09-27,866.23,DE000SL0JKC0
2020-09-28,857.56,DE000SL0JKC0
2020-09-29,856.17,DE000SL0JKC0
2020-09-30,855.52,DE000SL0JKC0
2020-10-01,861.69,DE000SL0JKC0
2020-10-04,873.82,DE000SL0JKC0
2020-10-05,875.84,DE000SL0JKC0
2020-10-06,874.55,DE000SL0JKC0
2020-10-07,887.51,DE000SL0JKC0
2020-10-08,887.35,DE000SL0JKC0
2020-10-11,883.15,DE000SL0JKC0
2020-10-12,866.40,DE000SL0JKC0
2020-10-13,865.45,DE000SL0JKC0
2020-10-14,849.38,DE000SL0JKC0
2020-10-15,863.71,DE000SL0JKC0
2020-10-18,859.14,DE000SL0JKC0
2020-10-19,858.13,DE000SL0JKC0
2020-10-20,846.53,DE000SL0JKC0
2020-10-21,840.40,DE000SL0JKC0
2020-10-22,852.44,DE000SL0JKC0
2020-10-25,832.78,DE000SL0JKC0
2020-10-26,799.89,DE000SL0JKC0
2020-10-27,769.19,DE000SL0JKC0
2020-10-28,757.77,DE000SL0JKC0
2020-10-29,757.61,DE000SL0JKC0
2020-11-01,780.43,DE000SL0JKC0
2020-11-02,809.57,DE000SL0JKC0
2020-11-03,827.68,DE000SL0JKC0
2020-11-04,829.67,DE000SL0JKC0
2020-11-05,821.09,DE000SL0JKC0
2020-11-08,874.92,DE000SL0JKC0
2020-11-09,912.79,DE000SL0JKC0
2020-11-10,902.95,DE000SL0JKC0
2020-11-11,892.00,DE000SL0JKC0
2020-11-12,903.56,DE000SL0JKC0
2020-11-15,933.96,DE000SL0JKC0
2020-11-16,936.84,DE000SL0JKC0
2020-11-17,938.35,DE000SL0JKC0
2020-11-18,936.97,DE000SL0JKC0
2020-11-19,936.19,DE000SL0JKC0
2020-11-22,947.51,DE000SL0JKC0
2020-11-23,970.75,DE000SL0JKC0
2020-11-24,965.11,DE000SL0JKC0
2020-11-25,956.23,DE000SL0JKC0
2020-11-26,952.78,DE000SL0JKC0
2020-11-29,934.22,DE000SL0JKC0
2020-11-30,942.58,DE000SL0JKC0
2020-12-01,948.72,DE000SL0JKC0
2020-12-02,968.81,DE000SL0JKC0
2020-12-03,981.24,DE000SL0JKC0
2020-12-06,967.34,DE000SL0JKC0
2020-12-07,963.30,DE000SL0JKC0
2020-12-08,962.84,DE000SL0JKC0
2020-12-09,949.40,DE000SL0JKC0
2020-12-10,945.16,DE000SL0JKC0
2020-12-13,944.28,DE000SL0JKC0
2020-12-14,956.81,DE000SL0JKC0
2020-12-15,953.92,DE000SL0JKC0
2020-12-16,953.36,DE000SL0JKC0
2020-12-17,953.34,DE000SL0JKC0
2020-12-20,933.28,DE000SL0JKC0
2020-12-21,933.05,DE000SL0JKC0
2020-12-22,953.26,DE000SL0JKC0
2020-12-23,952.71,DE000SL0JKC0
2020-12-24,952.71,DE000SL0JKC0
2020-12-27,955.07,DE000SL0JKC0
2020-12-28,960.07,DE000SL0JKC0
2020-12-29,957.33,DE000SL0JKC0
2020-12-30,956.01,DE000SL0JKC0
2020-12-31,956.01,DE000SL0JKC0
2021-01-03,946.89,DE000SL0JKC0
2021-01-04,955.29,DE000SL0JKC0
2021-01-05,961.05,DE000SL0JKC0
2021-01-06,956.43,DE000SL0JKC0
2021-01-07,950.15,DE000SL0JKC0
2021-01-10,945.88,DE000SL0JKC0
2021-01-11,951.63,DE000SL0JKC0
2021-01-12,948.03,DE000SL0JKC0
2021-01-13,961.09,DE000SL0JKC0
2021-01-14,948.25,DE000SL0JKC0
2021-01-17,944.58,DE000SL0JKC0
2021-01-18,947.37,DE000SL0JKC0
2021-01-19,961.46,DE000SL0JKC0
2021-01-20,945.20,DE000SL0JKC0
2021-01-21,940.09,DE000SL0JKC0
2021-01-24,927.22,DE000SL0JKC0
2021-01-25,928.32,DE000SL0JKC0
2021-01-26,925.09,DE000SL0JKC0
2021-01-27,926.12,DE000SL0JKC0
2021-01-28,913.92,DE000SL0JKC0
2021-01-31,917.54,DE000SL0JKC0
2021-02-01,936.64,DE000SL0JKC0
2021-02-02,939.82,DE000SL0JKC0
2021-02-03,957.22,DE000SL0JKC0
2021-02-04,953.58,DE000SL0JKC0
2021-02-07,956.97,DE000SL0JKC0
2021-02-08,964.69,DE000SL0JKC0
2021-02-09,962.30,DE000SL0JKC0
2021-02-10,954.06,DE000SL0JKC0
2021-02-11,956.90,DE000SL0JKC0
2021-02-14,962.05,DE000SL0JKC0
2021-02-15,953.96,DE000SL0JKC0
2021-02-16,953.86,DE000SL0JKC0
2021-02-17,945.79,DE000SL0JKC0
2021-02-18,963.21,DE000SL0JKC0
2021-02-21,966.99,DE000SL0JKC0
2021-02-22,979.73,DE000SL0JKC0
2021-02-23,996.89,DE000SL0JKC0
2021-02-24,985.11,DE000SL0JKC0
2021-02-25,956.54,DE000SL0JKC0
2021-02-28,975.75,DE000SL0JKC0
2021-03-01,977.48,DE000SL0JKC0
2021-03-02,984.81,DE000SL0JKC0
2021-03-03,982.32,DE000SL0JKC0
2021-03-04,969.39,DE000SL0JKC0
2021-03-07,987.95,DE000SL0JKC0
2021-03-08,991.65,DE000SL0JKC0
2021-03-09,1007.33,DE000SL0JKC0
2021-03-10,1004.44,DE000SL0JKC0
2021-03-11,1012.66,DE000SL0JKC0
2021-03-14,1021.22,DE000SL0JKC0
2021-03-15,1022.12,DE000SL0JKC0
2021-03-16,1024.63,DE000SL0JKC0
2021-03-17,1026.03,DE000SL0JKC0
2021-03-18,1014.60,DE000SL0JKC0
2021-03-21,1009.44,DE000SL0JKC0
2021-03-22,1001.25,DE000SL0JKC0
2021-03-23,996.86,DE000SL0JKC0
2021-03-24,998.62,DE000SL0JKC0
2021-03-25,1004.09,DE000SL0JKC0
2021-03-28,1007.55,DE000SL0JKC0
2021-03-29,1017.90,DE000SL0JKC0
2021-03-30,1014.46,DE000SL0JKC0
2021-03-31,1025.70,DE000SL0JKC0
2021-04-01,1025.70,DE000SL0JKC0
2021-04-04,1037.10,DE000SL0JKC0
2021-04-05,1041.76,DE000SL0JKC0
2021-04-06,1047.02,DE000SL0JKC0
2021-04-07,1046.31,DE000SL0JKC0
2021-04-08,1041.80,DE000SL0JKC0
2021-04-11,1040.68,DE000SL0JKC0
2021-04-12,1036.32,DE000SL0JKC0
2021-04-13,1047.46,DE000SL0JKC0
2021-04-14,1052.56,DE000SL0JKC0
2021-04-15,1057.52,DE000SL0JKC0
2021-04-18,1062.77,DE000SL0JKC0
2021-04-19,1041.93,DE000SL0JKC0
2021-04-20,1050.09,DE000SL0JKC0
2021-04-21,1038.28,DE000SL0JKC0
2021-04-22,1047.33,DE000SL0JKC0
2021-04-25,1044.77,DE000SL0JKC0
2021-04-26,1043.15,DE000SL0JKC0
2021-04-27,1044.37,DE000SL0JKC0
2021-04-28,1054.18,DE000SL0JKC0
2021-04-29,1056.80,DE000SL0JKC0
2021-05-02,1069.00,DE000SL0JKC0
2021-05-03,1065.06,DE000SL0JKC0
2021-05-04,1069.39,DE000SL0JKC0
2021-05-05,1078.51,DE000SL0JKC0
2021-05-06,1086.71,DE000SL0JKC0
2021-05-09,1091.61,DE000SL0JKC0
2021-05-10,1074.67,DE000SL0JKC0
2021-05-11,1060.38,DE000SL0JKC0
2021-05-12,1068.11,DE000SL0JKC0
2021-05-13,1088.55,DE000SL0JKC0
2021-05-16,1088.02,DE000SL0JKC0
2021-05-17,1080.72,DE000SL0JKC0
2021-05-18,1070.81,DE000SL0JKC0
2021-05-19,1073.05,DE000SL0JKC0
2021-05-20,1078.77,DE000SL0JKC0
2021-05-23,1084.83,DE000SL0JKC0
2021-05-24,1082.21,DE000SL0JKC0
2021-05-25,1079.44,DE000SL0JKC0
2021-05-26,1097.25,DE000SL0JKC0
2021-05-27,1096.54,DE000SL0JKC0
2021-05-30,1095.74,DE000SL0JKC0
2021-05-31,1099.96,DE000SL0JKC0
2021-06-01,1102.63,DE000SL0JKC0
2021-06-02,1099.27,DE000SL0JKC0
2021-06-03,1107.36,DE000SL0JKC0
2021-06-06,1108.91,DE000SL0JKC0
2021-06-07,1106.46,DE000SL0JKC0
2021-06-08,1103.22,DE000SL0JKC0
2021-06-09,1104.46,DE000SL0JKC0
2021-06-10,1106.72,DE000SL0JKC0
2021-06-13,1104.53,DE000SL0JKC0
2021-06-14,1106.12,DE000SL0JKC0
2021-06-15,1103.79,DE000SL0JKC0
2021-06-16,1090.33,DE000SL0JKC0
2021-06-17,1073.64,DE000SL0JKC0
2021-06-20,1089.29,DE000SL0JKC0
2021-06-21,1085.80,DE000SL0JKC0
2021-06-22,1076.28,DE000SL0JKC0
2021-06-23,1079.10,DE000SL0JKC0
2021-06-24,1086.99,DE000SL0JKC0
2021-06-27,1070.04,DE000SL0JKC0
2021-06-28,1064.57,DE000SL0JKC0
2021-06-29,1062.67,DE000SL0JKC0
2021-06-30,1072.69,DE000SL0JKC0
2021-07-01,1073.96,DE000SL0JKC0
2021-07-04,1075.44,DE000SL0JKC0
2021-07-05,1063.49,DE000SL0JKC0
2021-07-06,1067.89,DE000SL0JKC0
2021-07-07,1063.79,DE000SL0JKC0
2021-07-08,1078.49,DE000SL0JKC0
2021-07-11,1072.88,DE000SL0JKC0
2021-07-12,1063.95,DE000SL0JKC0
2021-07-13,1059.86,DE000SL0JKC0
2021-07-14,1054.58,DE000SL0JKC0
2021-07-15,1053.27,DE000SL0JKC0
2021-07-18,1021.77,DE000SL0JKC0
2021-07-19,1042.99,DE000SL0JKC0
2021-07-20,1061.90,DE000SL0JKC0
2021-07-21,1059.69,DE000SL0JKC0
2021-07-22,1069.95,DE000SL0JKC0
2021-07-25,1071.24,DE000SL0JKC0
2021-07-26,1079.22,DE000SL0JKC0
2021-07-27,1084.67,DE000SL0JKC0
2021-07-28,1091.75,DE000SL0JKC0
2021-07-29,1083.42,DE000SL0JKC0
2021-08-01,1089.03,DE000SL0JKC0
2021-08-02,1086.70,DE000SL0JKC0
2021-08-03,1079.28,DE000SL0JKC0
2021-08-04,1089.28,DE000SL0JKC0
2021-08-05,1089.20,DE000SL0JKC0
2021-08-08,1080.09,DE000SL0JKC0
2021-08-09,1083.64,DE000SL0JKC0
2021-08-10,1093.09,DE000SL0JKC0
2021-08-11,1084.91,DE000SL0JKC0
2021-08-12,1087.82,DE000SL0JKC0
2021-08-15,1090.03,DE000SL0JKC0
2021-08-16,1080.55,DE000SL0JKC0
2021-08-17,1074.04,DE000SL0JKC0
2021-08-18,1057.05,DE000SL0JKC0
2021-08-19,1060.08,DE000SL0JKC0
2021-08-22,1067.91,DE000SL0JKC0
2021-08-23,1075.41,DE000SL0JKC0
2021-08-24,1073.77,DE000SL0JKC0
2021-08-25,1074.22,DE000SL0JKC0
2021-08-26,1079.21,DE000SL0JKC0
2021-08-29,1078.47,DE000SL0JKC0
2021-08-30,1077.26,DE000SL0JKC0
2021-08-31,1078.94,DE000SL0JKC0
2021-09-01,1082.74,DE000SL0JKC0
2021-09-02,1074.74,DE000SL0JKC0
2021-09-05,1075.93,DE000SL0JKC0
2021-09-06,1059.76,DE000SL0JKC0
2021-09-07,1055.83,DE000SL0JKC0
2021-09-08,1057.68,DE000SL0JKC0
2021-09-09,1048.97,DE000SL0JKC0
2021-09-12,1052.00,DE000SL0JKC0
2021-09-13,1043.37,DE000SL0JKC0
2021-09-14,1046.31,DE000SL0JKC0
2021-09-15,1034.14,DE000SL0JKC0
2021-09-16,1033.54,DE000SL0JKC0
