portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
Current Portfolio,10000.0,25871.01214693216,0.21733377882943627,0.20493224125561804,0.11592705177398864,0.40185837293037663,-0.0508694870789802,-0.1045851526207695,1.436570766882716,2.409251912033349
KAW Native Proxy,10000.0,15575.283568443929,0.09600954664313299,0.09667326318977329,0.09704670438022331,0.21437253943508683,-0.13834181894654607,-0.13834181894654607,0.6005194712767875,0.8976131342705181
QQQ 100%,10000.0,22584.10184024141,0.18358808403619253,0.18965914365875267,0.2006000673415896,0.5792847246746433,-0.27823438892581465,-0.278234388925815,0.7540591490179661,1.1844610045876145
benchmark,10000.0,21127.965610355954,0.16737915469204734,0.16581394949821973,0.14302206735307024,0.4341167375810251,-0.133362676099248,-0.1340306703767431,0.890905328598423,1.4704371693953773
