portfolio,rank,start,bottom,recovery,maximum_drawdown,duration_months
optimized,1,2026-06-30,2026-07-31,,-0.11920916840013107,3
optimized,2,2022-04-30,2022-12-31,2023-03-31,-0.06027387294796949,12
optimized,3,2026-03-31,2026-03-31,2026-05-31,-0.042167130993946644,3
optimized,4,2023-09-30,2023-09-30,2023-10-31,-0.031077231403467964,2
optimized,5,2022-01-31,2022-01-31,2022-03-31,-0.018338112192770595,3
optimized,6,2023-05-31,2023-05-31,2023-08-31,-0.016594981026200828,4
optimized,7,2025-04-30,2025-05-31,2025-07-31,-0.015831104294212417,4
optimized,8,2024-08-31,2024-08-31,2024-09-30,-0.005161974570196737,2
optimized,9,2025-12-31,2025-12-31,2026-01-31,-0.0019893633186239823,2
provided,1,2022-01-31,2022-12-31,2024-02-29,-0.16583119055138718,26
provided,2,2026-07-31,2026-07-31,,-0.12596248663653953,2
provided,3,2025-04-30,2025-05-31,2025-07-31,-0.03749051046161256,4
provided,4,2026-03-31,2026-03-31,2026-04-30,-0.03394665482921,2
provided,5,2024-08-31,2024-08-31,2024-09-30,-0.010938059860168048,2
provided,6,2025-12-31,2025-12-31,2026-01-31,-0.008776144615645798,2
provided,7,2024-04-30,2024-04-30,2024-05-31,-0.004234817589822248,2
benchmark,1,2022-01-31,2022-06-30,2023-04-30,-0.13403055217607374,16
benchmark,2,2025-02-28,2025-04-30,2025-07-31,-0.08727148613561198,6
benchmark,3,2026-07-31,2026-07-31,,-0.08234183406494822,2
benchmark,4,2023-09-30,2023-10-31,2023-12-31,-0.05163046445148267,4
benchmark,5,2025-12-31,2026-03-31,2026-04-30,-0.015483721436609477,5
benchmark,6,2024-04-30,2024-04-30,2024-05-31,-0.01496603628179638,2
benchmark,7,2023-05-31,2023-05-31,2023-06-30,-0.008622288468976391,2
benchmark,8,2024-07-31,2024-08-31,2024-09-30,-0.004621226634255238,3
benchmark,9,2023-07-31,2023-07-31,2023-08-31,-0.0025010651050321187,2
