portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,2.779370408954779,3.844359298536235,-1.0649888895814563,37,14,23,37,37.83783783783784,1.6024030183422904,-2.68861874657852,-1.0649888895814563
optimized,down,-2.102645855429903,-3.7173251511273486,1.6146792956974458,21,15,6,21,71.42857142857143,2.839182051500051,-1.446577593809068,1.6146792956974458
provided,up,2.723453580820391,3.844359298536235,-1.1209057177158444,37,13,24,37,35.13513513513514,1.8082262138840905,-2.7075188473324756,-1.1209057177158444
provided,down,-2.7239958612377935,-3.7173251511273486,0.9933292898895548,21,14,7,21,66.66666666666666,2.3107260649336943,-1.6414642601987242,0.9933292898895548
