date,asset_SPY,asset_GLD,asset_TLT,asset_QQQ,asset_SLV,asset_GDX,asset_AIA,asset_XLF,asset_XLE,asset_EWY,asset_EWJ,asset_INDY,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
2020-01-31,-0.0004041179883058632,0.04499655849690343,0.07691222974897638,0.03038443949779568,0.008393248626320293,-0.009904308785585902,-0.058333442548686554,-0.026640709199577617,-0.10992700055082183,-0.07300204174398384,-0.025152154708793617,-0.027705884571445738,0.024139286856192443,-0.011859577801674771,-0.006085951646063859,-0.0004041179883058632
2020-02-29,-0.07916557574869576,-0.006361728631845698,0.06626417663675044,-0.060574334397687335,-0.07669441053854364,-0.09555024999248629,-0.0040224291634233245,-0.11248350254700423,-0.15288171850309695,-0.04666092483304052,-0.08294350815963591,-0.06418131670759886,-0.03372354426291994,-0.06264017421789701,-0.0660254683348141,-0.07916557574869576
2020-03-31,-0.12487124092725288,-0.002224031676743232,0.06376765286945041,-0.0728583684587557,-0.15969089406815185,-0.12128134993182016,-0.10000004940274554,-0.2103593207696942,-0.3437093359532968,-0.1462883925680638,-0.0674094291535916,-0.2700624418783647,-0.05535650639484823,-0.11871895442640219,-0.12146167797479875,-0.12487124092725288
2020-04-30,0.12698350796282853,0.07261060302877431,0.012188469944973024,0.1497373385483769,0.07126431708113978,0.4001734371458914,0.06677447966947514,0.09462055597509655,0.30763916765779586,0.10017062982025604,0.04798548410421977,0.11617945707513555,0.08493179060667834,0.14437705191363945,0.12427163719390712,0.12698350796282853
2020-05-31,0.04764503076506532,0.02588161543682088,-0.017618651602831714,0.06600890822831218,0.19170246015237513,0.06385627095047508,-0.0005048568211206694,0.0272048936879441,0.019999957674761815,0.037582482295499764,0.07051785193799476,0.008033318025150615,0.026963867411812965,0.05314697274390122,0.0625570098525262,0.04764503076506532
2020-06-30,0.017734723966103427,0.02737702630176453,0.003366685984275364,0.0628667822028699,0.021008426451101903,0.06876446248258294,0.09707325643934839,-0.005227691725708028,-0.010955459600740736,0.06665420831845759,-0.000977809061204482,0.0722181033901732,0.016494487422859076,0.05120402302310188,0.04434389335713315,0.017734723966103427
2020-07-31,0.058892149898498,0.10790463097013703,0.04435083219423808,0.07346526847000723,0.3315696245595634,0.17066514672995314,0.07195687466552192,0.03846111201471625,-0.04808478107642722,0.054787230585177094,-0.010742851989315239,0.07635076785845252,0.06638857167880899,0.10404877653851731,0.08630803373514209,0.058892149898498
2020-08-31,0.06979656935006617,-0.0032356731296194763,-0.05046507411146084,0.10944732654935052,0.15805739443709332,-0.01560301635473138,0.034928812316192825,0.042863266672572786,-0.010546438822274018,0.04663126557828501,0.06791822632467337,0.0492936105765065,0.025895287456654374,0.0613927437571132,0.08176977173883593,0.06979656935006617
2020-09-30,-0.037443659052968314,-0.0417140433776253,0.007734059617469535,-0.05778650639032101,-0.17499047779993038,-0.07357468863167504,-0.0025000019638901083,-0.03422251347773608,-0.1460662911333107,0.035991732852571845,0.018097182381598964,-0.0022916113547467587,-0.028969922555905133,-0.0660383117270207,-0.057582643152235796,-0.037443659052968314
2020-10-31,-0.024933510015754612,-0.0051942084141127776,-0.03385229590595773,-0.03044894399114184,0.01617377039470491,-0.04264541111149822,0.033974005015321884,-0.008724469305694038,-0.04106845105405155,-0.006734017951197213,-0.01405097395695809,0.008038862916096123,-0.02251433044566808,-0.010302579856665613,-0.016039918628207937,-0.024933510015754612
