portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,5.340927674567518,0.2046095438247495,0.19423750798830425,0.11599230396607342,0.4826602342662065,0.0020849935518634233,-0.11357809642089967,1.3435605214608013,2.4142431719411888,0.19423750798830422
provided,1.0,5.137085867915088,0.1994124046788972,0.19210167492464786,0.1339810886828932,0.40376512206528603,-0.0279903425211242,-0.15671043040645816,1.1472279323109156,1.8858339479541526,0.19210167492464778
benchmark,1.0,4.394560821200068,0.17878622806765176,0.17690016674896766,0.1506474100956184,0.43411677538550153,-0.13336253144735677,-0.1740989518054804,0.9194007323116217,1.4655844219917833,0.17690016674896766
