year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,ytd,portfolio
2017,,,,,,,,,0.012401892572915883,0.006159946190325938,-0.02381021233356381,0.008136053952289085,0.0024746049524133618,optimized
2018,0.05408923216878614,-0.014617527847177054,-0.03052560976251735,0.01058776843509056,0.02616414647829349,0.022202082688344234,-0.0011284839726475476,0.013685825984593588,-0.0010165805914134937,-0.016002691069243884,-0.011708562215769536,-0.026129762497187337,0.022580499465105097,optimized
2019,0.05647573112255965,0.021165382805189148,0.025312088886092467,0.03577807539292117,0.0010906889060408325,0.04138023472467636,0.033071298026079714,0.04749121911058383,-0.017714040588961515,-0.010934226902357104,0.010073737925834356,0.016343700869041924,0.28913568128822287,optimized
2020,0.05423219823405962,-0.02705116091229809,-0.05245687490596389,0.11676991993655836,0.054056164350929095,-0.003777249188508881,0.07646142978836945,0.038765090498999094,-0.05839700001475302,-0.05177682314517699,0.008676849141110351,0.03860045959959094,0.1920760535863495,optimized
2021,0.007373431606997735,-0.015104214040941009,0.014972578873493483,0.023243517074354653,0.046660763680547196,0.0075275407109476195,0.03067959627223248,0.033501317136788236,-0.014337251859490426,0.0316881136734724,0.00857190728082025,0.02181745825032112,0.2130218458941675,optimized
2022,-0.026996538910236668,0.02694399948252517,0.043142289300970096,-0.012441675742369193,-0.028823064459542098,-0.02018622895052526,0.041068058776950724,0.004848606863863781,0.0044912330959601164,0.04485817189981598,-0.0100110669300343,-0.05265679978477988,0.00862629239996937,optimized
2023,0.012921824380139378,0.02429411669803108,0.039405250482756324,0.04703674848651997,-0.0282465445324946,0.022511340921038573,-0.007769344905386005,0.03436443295124687,-0.008522298665156778,0.01174174446850477,0.011815080456007206,0.043402312288953235,0.2194484542748678,optimized
2024,0.033753044309173856,0.04928575060072606,0.07454725876947219,0.015960500492307173,0.03085357716952227,0.03776239200892104,0.008582745697520123,-0.0039005139370258115,0.01839022469878435,0.069173217153925,0.02811772794971415,0.03702693712736342,0.4774651972327495,optimized
2025,0.030840106418437,0.012457554405098473,0.03011976241924803,-0.009484474490164742,0.007131437430581383,0.017605796617961387,0.042071786045054134,0.026215483223114986,0.08930259170490007,0.039527557372854724,0.049192935801154074,-0.002878280435368644,0.3826337108769857,optimized
2026,0.060066394399004526,0.04702976294760419,-0.027254855185384633,0.05013884139954734,0.05665387846718684,-0.004477247100823291,-0.10821872851297322,0.0343566919206772,,,,,0.10014646010261608,optimized
2017,,,,,,,,,0.03358044745169199,0.01472515149371582,-0.019289439327048755,0.0135065376912474,0.042461720849665596,provided
