point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct,weight_138920_pct
1,1.0481372446109147,13.006197805090371,8.745720175102177,10.00331593690727,6.596662880983621,5.396675037341991,30.079247440088075,0.0,0.0,20.93338338264658,26.99071532203246
2,1.05759507264394,13.089787611942342,8.746546851997246,10.28544697827771,6.790111083315134,5.411612799177459,30.22863086250443,0.0,0.0,20.767985115620082,26.516213161105185
3,1.066849523418948,13.173377418794313,8.749026414016813,10.567578019648147,6.98355928564665,5.426550561012912,30.378014284920784,0.0,0.0,20.60258684859358,26.041711000177926
4,1.0758956997901894,13.256967225646289,8.753157456491465,10.849709061018574,7.177007487978182,5.441488322848382,30.527397707337133,0.0,0.0,20.43718858156708,25.567208839250643
5,1.0847290689153974,13.340557032498257,8.758937642721728,11.13184010238902,7.370455690309667,5.456426084683838,30.676781129753483,0.0,0.0,20.271790314540603,25.09270667832339
6,1.0933454733541212,13.424146839350225,8.76636371057182,11.413971143759438,7.563903892641191,5.471363846519305,30.826164552169832,0.0,0.0,20.106392047514102,24.618204517396137
7,1.1017411403427095,13.507736646202199,8.77543148164013,11.69610218512989,7.75735209497269,5.486301608354763,30.97554797458618,0.0,0.0,19.940993780487617,24.14370235646886
8,1.109912689201684,13.591326453054172,8.786135872946543,11.978233226500347,7.9508002973042,5.5012393701902145,31.124931397002538,0.0,0.0,19.77559551346111,23.6692001955416
9,1.1178571368487533,13.674916259906144,8.79847091106079,12.260364267870745,8.144248499635731,5.5161771320256925,31.27431481941888,0.0,0.0,19.610197246434634,23.194698034614323
10,1.1255719014083083,13.758506066758116,8.812429748580975,12.542495309241211,8.337696701967237,5.531114893861143,31.423698241835236,0.0,0.0,19.444798979408123,22.720195873687047
11,1.133054803925599,13.842095873610086,8.82800468285752,12.824626350611638,8.531144904298756,5.546052655696605,31.573081664251585,0.0,0.0,19.279400712381626,22.24569371275979
12,1.1403040682107055,13.92568568046206,8.84518717684487,13.106757391982068,8.724593106630271,5.5609904175320715,31.722465086667935,0.0,0.0,19.11400244535513,21.77119155183252
13,1.1473183188535976,14.00927548731403,8.863967881951902,13.38888843335251,8.918041308961776,5.575928179367531,31.871848509084284,0.0,0.0,18.94860417832864,21.29668939090525
14,1.1540965774668706,14.092865294166005,8.88433666275182,13.671019474722964,9.11148951129328,5.590865941202989,32.02123193150064,0.0,0.0,18.783205911302144,20.822187229977985
15,1.160638257226862,14.176455101017977,8.906282623403813,13.953150516093396,9.304937713624794,5.605803703038457,32.170615353916986,0.0,0.0,18.61780764427566,20.34768506905071
16,1.16694315579675,14.260044907869943,8.929794135631603,14.23528155746384,9.498385915956293,5.620741464873907,32.31999877633334,0.0,0.0,18.452409377249165,19.873182908123457
17,1.173011446726644,14.343634714721917,8.954858868098576,14.517412598834301,9.691834118287789,5.635679226709364,32.469382198749685,0.0,0.0,18.287011110222668,19.398680747196195
18,1.1788436694355853,14.427224521573887,8.981463817015252,14.799543640204696,9.885282320619325,5.650616988544834,32.618765621166034,0.0,0.0,18.121612843196182,18.92417858626894
19,1.184440717888689,14.51081432842586,9.009595337812454,15.08167468157516,10.078730522950824,5.665554750380292,32.76814904358239,0.0,0.0,17.95621457616969,18.449676425341643
20,1.1898038280892715,14.594404135277832,9.039239177712744,15.363805722945573,10.272178725282362,5.680492512215761,32.91753246599874,0.0,0.0,17.790816309143175,17.975174264414388
21,1.1949345645108307,14.677993942129802,9.0703805090332,15.645936764316023,10.465626927613854,5.695430274051219,33.06691588841509,0.0,0.0,17.625418042116696,17.500672103487126
22,1.1998348055970731,14.761583748981774,9.10300396305467,15.928067805686489,10.659075129945341,5.710368035886677,33.21629931083143,0.0,0.0,17.460019775090203,17.026169942559857
23,1.2045067284599376,14.845173555833746,9.137093664295882,16.210198847056915,10.852523332276876,5.725305797722146,33.36568273324779,0.0,0.0,17.294621508063692,16.551667781632574
24,1.208952792905809,14.928763362685721,9.172633265035197,16.49232988842734,11.045971534608414,5.740243559557596,33.515066155664144,0.0,0.0,17.12922324103719,16.077165620705326
25,1.2131757249189001,15.01235316953769,9.20960597992834,16.774460929797765,11.239419736939928,5.755181321393065,33.66444957808049,0.0,0.0,16.9638249740107,15.602663459778057
26,1.2171784997282673,15.09594297638966,9.247994620576975,17.05659197116818,11.432867939271443,5.770119083228529,33.813833000496835,0.0,0.0,16.798426706984227,15.12816129885079
27,1.2209643245811994,15.179532783241632,9.28778162991017,17.338723012538633,11.626316141602935,5.785056845063977,33.963216422913185,0.0,0.0,16.633028439957727,14.653659137923544
28,1.2245366213409397,15.263122590093605,9.328949116248854,17.6208540539091,11.81976434393444,5.799994606899444,34.112599845329534,0.0,0.0,16.467630172931216,14.179156976996268
29,1.2278990090209934,15.346712396945577,9.371478886931937,17.90298509527953,12.013212546265963,5.814932368734912,34.26198326774589,0.0,0.0,16.302231905904723,13.70465481606899
30,1.2310552863617892,15.430302203797549,9.415352481391714,18.185116136649963,12.206660748597486,5.829870130570355,34.41136669016224,0.0,0.0,16.13683363887822,13.230152655141723
31,1.2340094145483393,15.513892010649519,9.460551203575532,18.467247178020376,12.400108950929,5.84480789240583,34.560750112578575,0.0,0.0,15.971435371851747,12.755650494214468
32,1.2367655001599527,15.597481817501494,9.50705615362017,18.74937821939086,12.593557153260479,5.859745654241285,34.71013353499494,0.0,0.0,15.80603710482524,12.281148333287193
33,1.2393277784350791,15.681071624353462,9.554848258695012,19.03150926076127,12.78700535559202,5.874683416076756,34.85951695741128,0.0,0.0,15.640638837798749,11.806646172359917
34,1.2417005969262016,15.764661431205438,9.603908302939715,19.31364030213171,12.980453557923527,5.889621177912218,35.008900379827644,0.0,0.0,15.475240570772256,11.33214401143265
35,1.2438883996113932,15.848251238057406,9.65421695643147,19.59577134350216,13.173901760255028,5.904558939747665,35.15828380224399,0.0,0.0,15.309842303745755,10.857641850505399
36,1.245895711520916,15.931841044909381,9.705754803126382,19.8779023848726,13.36734996258655,5.919496701583134,35.307667224660335,0.0,0.0,15.144444036719259,10.383139689578126
37,1.2477271239290637,16.01543085176135,9.758502367728356,20.160033426243025,13.560798164918056,5.93443446341859,35.457050647076684,0.0,0.0,14.979045769692775,9.908637528650864
38,1.249387280153512,16.09902065861332,9.812440141447816,20.442164467613466,13.754246367249573,5.949372225254055,35.606434069493034,0.0,0.0,14.81364750266627,9.434135367723584
39,1.2508808619967697,16.182610465465295,9.867548606620604,20.724295508983896,13.947694569581095,5.9643099870895115,35.75581749190938,0.0,0.0,14.64824923563977,8.95963320679635
40,1.252212576856981,16.266200272317267,9.923808260165615,21.006426550354345,14.141142771912593,5.97924774892497,35.90520091432575,0.0,0.0,14.482850968613281,8.485131045869068
41,1.2533871455284222,16.34979007916924,9.981199635866906,21.288557591724793,14.334590974244103,5.994185510760435,36.054584336742096,0.0,0.0,14.317452701586788,8.010628884941788
42,1.2544092907055173,16.433379886021207,10.039703325473086,21.570688633095198,14.528039176575652,6.0091232725959065,36.203967759158445,0.0,0.0,14.152054434560277,7.536126724014519
43,1.2552837261981857,16.516969692873182,10.099299998613185,21.85281967446566,14.721487378907128,6.024061034431365,36.35335118157478,0.0,0.0,13.986656167533813,7.061624563087247
44,1.2560151468607876,16.600559499725147,10.15997042153414,22.13495071583611,14.914935581238625,6.038998796266818,36.502734603991144,0.0,0.0,13.821257900507316,6.587122402159983
45,1.2566082192319161,16.684149306577122,10.221695474670343,22.417081757206528,15.108383783570162,6.053936558102281,36.652118026407486,0.0,0.0,13.655859633480807,6.112620241232739
46,1.2570675728777154,16.76773911342909,10.284456169060714,22.699212798576973,15.301831985901645,6.068874319937739,36.801501448823835,0.0,0.0,13.490461366454335,5.6381180803054685
47,1.2573977924274196,16.851328920281066,10.348233661632946,22.98134383994742,15.49528018823316,6.083812081773201,36.95088487124019,0.0,0.0,13.325063099427839,5.163615919378196
48,1.2576034102862124,16.934918727133034,10.413009269378504,23.26347488131782,15.688728390564693,6.098749843608671,37.100268293656534,0.0,0.0,13.159664832401347,4.68911375845093
49,1.2576889000074893,17.018508533985006,10.47876448244541,23.545605922688235,15.882176592896228,6.11368760544414,37.24965171607288,0.0,0.0,12.99426656537485,4.214611597523662
50,1.2576586919979236,17.10209834083698,10.54548079427434,23.83048745085622,16.075320994584395,6.128202847505343,37.40149536904347,0.009647531419961152,0.0,12.813047505635955,3.741798300954661
51,1.257522879041181,17.185688147688953,10.613091508318556,24.155207672536395,16.264065076763206,6.136598214421524,37.5889735762722,0.15903216237767942,0.0,12.40267638722181,3.293446910407187
52,1.2572899343769053,17.269277954540925,10.681541964762367,24.47992789421667,16.452809158941907,6.144993581337699,37.77645178350092,0.3084167933353979,0.0,11.992305268807707,2.8450955198596994
53,1.2569636432519276,17.352867761392897,10.750816123695774,24.80464811589688,16.641553241120636,6.153388948253885,37.96392999072965,0.4578014242931028,0.0,11.581934150393622,2.3967441293122214
54,1.256547709978827,17.43645756824487,10.820898165381474,25.129368337577105,16.830297323299405,6.161784315170051,38.151408197958375,0.6071860552508105,0.0,11.171563031979524,1.9483927387647326
55,1.2560457558791438,17.520047375096837,10.891772495103663,25.45408855925735,17.01904140547811,6.170179682086236,38.33888640518711,0.7565706862085296,0.0,10.761191913565407,1.5000413482172619
56,1.2554613176057101,17.603637181948812,10.963423747358252,25.778808780937567,17.207785487656906,6.178575049002408,38.526364612415854,0.905955317166267,0.0,10.35082079515121,1.0516899576697882
57,1.2547978458196982,17.68722698880078,11.035836789418486,26.103529002617847,17.39652956983558,6.186970415918571,38.71384281964457,1.055339948123967,0.0,9.940449676737147,0.6033385671223217
58,1.2540587041983766,17.770816795652756,11.108996724309886,26.42824922429803,17.58527365201438,6.195365782834755,38.901321026873305,1.2047245790816916,0.0,9.530078558323003,0.15498717657483893
59,1.253208712123093,17.854406602504724,11.183232057285169,27.180186309383934,17.956963403734857,5.959206429592716,39.03943267184509,1.465220244282989,0.0,8.398990941160406,0.0
60,1.2521240765654085,17.9379964093567,11.259677786412672,28.157826231730542,18.42530513766177,5.59384643158867,39.151463480310625,1.784416952977384,0.0,6.887141765731017,0.0
61,1.250804688578761,18.021586216208664,11.338383671796535,29.135466154077143,18.89364687158866,5.228486433584618,39.26349428877613,2.103613661671751,0.0,5.375292590301701,0.0
62,1.249261298106692,18.10517602306064,11.419302980137308,30.113106076423886,19.36198860551552,4.863126435580554,39.37552509724165,2.4228103703661614,0.0,3.8634434148722194,0.0
63,1.2475045901106605,18.18876582991261,11.502388997237329,31.09074599877045,19.83033033944247,4.497766437576504,39.48755590570719,2.7420070790605555,0.0,2.3515942394428344,0.0
64,1.245545148421951,18.27235563676458,11.587595115624419,32.06838592111707,20.298672073369296,4.132406439572469,39.59958671417268,3.061203787754914,0.0,0.8397450640135733,0.0
65,1.2433666254925357,18.35594544361656,11.675126537392341,33.19321464017663,20.651510359574736,3.5591406585695746,39.472305656510294,3.1238286851687764,0.0,0.0,0.0
66,1.2407816389681066,18.439535250468527,11.766818619261597,34.5019450247939,20.860035512661202,2.7261117663348813,39.04602187750248,2.8658858187075404,0.0,0.0,0.0
67,1.2377720643872998,18.5231250573205,11.862961462107526,35.81067540941124,21.06856066574766,1.8930828741001458,38.61973809849466,2.607942952246292,0.0,0.0,0.0
68,1.2343625682903823,18.606714864172467,11.963447762357783,37.11940579402856,21.277085818834106,1.0600539818654302,38.193454319486854,2.3500000857850454,0.0,0.0,0.0
69,1.230577885086641,18.69030467102444,12.068169022359893,38.428136178645836,21.485610971920607,0.2270250896307223,37.76717054047902,2.0920572193238,0.0,0.0,0.0
70,1.2263900885777836,18.773894477876414,12.177537847337645,39.62878100050308,21.751282408148295,0.0,36.92427133718508,1.6956652541635424,0.0,0.0,0.0
71,1.221691422882948,18.857484284728386,12.292794436313718,40.78893410519962,22.038362356989964,0.0,35.92529695146869,1.247406586341729,0.0,0.0,0.0
72,1.2165118331942972,18.941074091580358,12.413846639951009,41.949087209896035,22.325442305831736,0.0,34.92632256575232,0.7991479185199095,0.0,0.0,0.0
73,1.2108886327013806,19.024663898432326,12.540526626247125,43.10924031459255,22.612522254673415,0.0,33.92734818003594,0.3508892506980988,0.0,0.0,0.0
74,1.2048550836485952,19.1082537052843,12.672703260234458,44.32799709353563,22.822858355786835,0.0,32.849144550677536,0.0,0.0,0.0,0.0
75,1.1983486585052743,19.19184351213627,12.811263770816838,45.75794338097079,22.756633376218684,0.0,31.48542324281053,0.0,0.0,0.0,0.0
76,1.1913690214096109,19.27543331898824,12.956481394911506,47.18788966840608,22.69040839665042,0.0,30.121701934943506,0.0,0.0,0.0,0.0
