ticker,name,min_weight_pct,max_weight_pct,provided_weight_pct,optimized_weight_pct
QQQ,Invesco QQQ Trust,0.0,100.0,20.0,31.062845189396022
SPMO,Invesco S&P 500 Momentum ETF,0.0,100.0,20.0,19.817120610649145
AIA,iShares Asia 50 ETF,0.0,100.0,15.0,4.508432293427264
GLD,SPDR Gold Shares,0.0,100.0,15.0,39.4845041380944
XLE,State Street Energy Select Sector SPDR ETF,0.0,100.0,15.0,2.7332999425322013
144600,KODEX 은선물(H),0.0,100.0,5.0,0.0
SCHD,Schwab U.S. Dividend Equity ETF,0.0,100.0,5.0,2.3937937114151198
138920,KODEX 콩선물(H),0.0,100.0,5.0,0.0
