portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,3.177981781747141,4.084703120392504,-0.9067213386453635,35,14,21,35,40.0,2.5317399069175335,-3.1990288356872956,-0.9067213386453635
optimized,down,-0.44330976918220677,-2.731355294595492,2.2880455254132857,23,16,7,23,69.56521739130434,3.764501718274121,-1.086711486840052,2.2880455254132857
provided,up,2.7568184734901164,4.084703120392504,-1.3278846469023884,35,11,24,35,31.428571428571427,1.6206623334571992,-2.679302012900533,-1.3278846469023884
provided,down,-1.6247506910892335,-2.731355294595492,1.1066046035062589,23,16,7,23,69.56521739130434,2.3619226168820626,-1.7626937127812918,1.1066046035062589
