ticker,provided_contribution,optimized_contribution,unit
QQQ,0.10772668908279912,0.04406050630253777,monetary_initial_value_1
SPY,0.09348861215040566,0.4872081764858027,monetary_initial_value_1
EWY,0.1649987606986203,0.05041052851580016,monetary_initial_value_1
EEM,0.14177895782125108,0.0,monetary_initial_value_1
EWJ,0.04128570410733553,0.0,monetary_initial_value_1
TLT,-0.07085617729278179,0.0,monetary_initial_value_1
GLD,0.2594718755251083,1.058747714734112,monetary_initial_value_1
