ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,11.873595339898566,2.394851825323001
SPY,8.303634741732125,24.99082592607047
EWY,17.99108824039673,2.4047368832308726
EEM,17.80137390192215,0.0
EWJ,4.091985640181627,0.0
TLT,26.530711372324166,0.0
GLD,13.40761076354463,70.20958536537567
