year,ticker,return_pct
2021,QQQ,5.16251832244754
2022,QQQ,-28.589636869950574
2023,QQQ,57.01578121246265
2024,QQQ,44.20606640559459
2025,QQQ,18.34621117571309
2026,QQQ,12.227531617846132
2021,SPY,5.786289524276733
2022,SPY,-13.336285364052436
2023,SPY,27.93589256007143
2024,SPY,43.4116794632631
2025,SPY,15.35405823622462
2026,SPY,8.88832490115481
2021,EWY,1.9723575045344388
2022,EWY,-22.248234214012854
2023,EWY,20.712174571470186
2024,EWY,-8.68879506622947
2025,EWY,91.40612223351974
2026,EWY,77.94595017326702
2021,EEM,-0.7611298255473797
2022,EEM,-15.865804520895555
2023,EEM,10.468107431688022
2024,EEM,22.286363946442698
2025,EEM,31.288542083754468
2026,EEM,18.42818693202628
2021,EWJ,1.0951300433006406
2022,EWJ,-12.85740567436896
2023,EWJ,21.971269356964697
2024,EWJ,22.911874946506572
2025,EWJ,23.312431890571816
2026,EWJ,14.613623034832312
2021,TLT,2.6445926207632864
2022,TLT,-27.167773300154064
2023,TLT,4.201501904193683
2024,TLT,5.585983056107713
2025,TLT,2.1528934132400313
2026,TLT,-6.264186396685034
2021,GLD,4.56528311847777
2022,GLD,5.096214079889316
2023,GLD,14.26356905437165
2024,GLD,45.444722440430226
2025,GLD,60.388258702797785
2026,GLD,-0.9486433849307807
