date,optimized_drawdown,provided_drawdown,benchmark_drawdown
2021-11-30,0.0,0.0,0.0
2021-12-31,0.0,0.0,0.0
2022-01-31,-0.03612589290581991,-0.03693559593130391,-0.05274124855640383
2022-02-28,-0.027942482778283595,-0.04492420391795593,-0.080701535866196
2022-03-31,-0.01748191661849885,-0.05778840390977025,-0.04614475131904017
2022-04-30,-0.07907250541012101,-0.1279070862618642,-0.12986370375711986
2022-05-31,-0.0938178360137979,-0.1375479694335514,-0.1278995524715134
2022-06-30,-0.13309141899382804,-0.17907859485361333,-0.19981331582990003
2022-07-31,-0.1042466157655233,-0.15472153912939834,-0.12612633283401586
2022-08-31,-0.13759042454371417,-0.18581146327042264,-0.16178199866921483
2022-09-30,-0.19421699867912745,-0.2581729747158137,-0.2392717719440286
2022-10-31,-0.18110622285068045,-0.2611506128205976,-0.17744310564666022
2022-11-30,-0.12375094608035164,-0.1905312054403897,-0.1317160002360015
2022-12-31,-0.139281735723206,-0.2124090963569849,-0.1817538178135133
2023-01-31,-0.0847745974676889,-0.14886098997974517,-0.13029630461218766
2023-02-28,-0.12198934678732598,-0.19109185337512613,-0.1521629633028826
2023-03-31,-0.07310964072515891,-0.14644180691581477,-0.12072711906814437
2023-04-30,-0.06313943018170087,-0.14402396003545448,-0.10668066832086143
2023-05-31,-0.07148360748491689,-0.14767140153116076,-0.10255706370616102
2023-06-30,-0.05377411127159859,-0.1308369573382302,-0.04440294389832733
2023-07-31,-0.03667108685154019,-0.1127019911479269,-0.013123136436095861
2023-08-31,-0.053727908768739674,-0.14271126215236862,-0.02916173631438035
2023-09-30,-0.10431202398734807,-0.18907705889943172,-0.07521313871962743
2023-10-31,-0.09573105385296476,-0.2036730322862066,-0.09528895961645445
2023-11-30,-0.035206501161391235,-0.13765042415030992,-0.012648948537502203
2023-12-31,0.0,-0.0927170166825304,0.0
2024-01-31,-0.0030154086676645875,-0.11054353997794841,0.0
2024-02-29,0.0,-0.0925919679936662,0.0
2024-03-31,0.0,-0.061539620104505754,0.0
2024-04-30,-0.017301024911588136,-0.08956636712510535,-0.04031962876347306
2024-05-31,0.0,-0.06536139486977943,0.0
2024-06-30,0.0,-0.04246469641076189,0.0
2024-07-31,0.0,-0.018381558172873347,0.0
2024-08-31,0.0,-0.0035952784692410145,0.0
2024-09-30,0.0,0.0,0.0
2024-10-31,0.0,-0.022240656878004028,-0.008923647328876738
2024-11-30,0.0,-0.017982752908117683,0.0
2024-12-31,-0.027531089996811975,-0.052666085518834005,-0.024060167942029365
2025-01-31,0.0,-0.02490973522141615,0.0
2025-02-28,0.0,-0.0055383942335114345,-0.012694838334663117
2025-03-31,0.0,-0.0023634360659139375,-0.06770669845181498
2025-04-30,0.0,0.0,-0.07578993950540813
2025-05-31,0.0,0.0,-0.0177078073560063
2025-06-30,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0
2026-02-28,0.0,0.0,-0.008641958340223965
2026-03-31,-0.07202340731549284,-0.07957832550696553,-0.05759478882587643
2026-04-30,-0.03788897501299038,-0.015647660909830052,0.0
2026-05-31,-0.021366810348881105,0.0,0.0
2026-06-30,-0.06831918204945042,-0.02172815072216161,-0.010292566443839024
2026-07-31,-0.07278736360707827,-0.06790563676408556,-0.00994797093102262
2026-08-31,-0.02253702219207021,-0.018989822058582795,0.0
