year,SPY Candidate_return_pct,benchmark_return_pct
2021,5.499150046286738,3.344655866147672
2022,-11.898879871181457,-13.83448581724791
2023,28.233210904083638,15.717934878373164
2024,42.16530995831154,20.324009349810733
2025,15.110219948219461,21.437741103579675
2026,8.322659727233518,3.443628187809966
