portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
SPY Candidate,up,0.028487929194512925,0.022278455588183275,0.006209473606329651,41,21,20,41,51.21951219512195,0.030187942818872937,-0.018967919066840803,3.0187942818872937,-1.8967919066840804,0.6209473606329651
SPY Candidate,down,-0.021651839255433798,-0.02624537247429052,0.004593533218856725,17,10,7,17,58.82352941176471,0.023098362717865438,-0.021841937494012868,2.3098362717865437,-2.184193749401287,0.45935332188567246
