roll_period_years,TO-BE TIME Nasdaq Active_average_pct,TO-BE TIME Nasdaq Active_high_pct,TO-BE TIME Nasdaq Active_low_pct,TO-BE QQQ Proxy_average_pct,TO-BE QQQ Proxy_high_pct,TO-BE QQQ Proxy_low_pct,TO-BE QLD Proxy_average_pct,TO-BE QLD Proxy_high_pct,TO-BE QLD Proxy_low_pct,TO-BE PTF Proxy_average_pct,TO-BE PTF Proxy_high_pct,TO-BE PTF Proxy_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,37.779694532451884,88.37731956785449,8.568831369329288,30.533884174189613,66.28942287341518,7.652221114792268,37.17296359619267,81.91468100132204,9.257032470268145,32.14377758735337,85.06740861811264,5.022971417151512,24.541459850918667,44.70659250414117,4.295068770809252
3,36.466399805145926,47.59162279893727,22.825127782823262,29.471403337195113,37.84388125994098,19.245028736891733,35.638117015425166,45.401810798774235,22.67715589953574,30.226829073983247,42.10520983313977,18.590481572953045,23.93827019061046,28.631627897748977,18.06642346776841
5,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
