asset,optimized,provided
133690,0.15687534931866048,0.13137770867781587
402970,0.09204346796022361,0.058922346392685926
069500,0.0029807956888601135,0.19670440524629218
168580,0.0,0.06289630268601298
200250,0.0,0.0505140850009766
101280,0.10035843814106984,0.044477149688130886
TLT,0.0,0.1499238222740672
385560,0.0,0.1461850009700517
GLD,0.6477419488911859,0.15899917906396674
