metric,optimized,provided,benchmark
alpha,0.11255481796717531,0.0018524801773217824,6.245004513516506e-17
beta,0.378143137078675,0.4721392505687333,0.9999999999999994
calmar_ratio,2.6923632044083905,1.7870271489772893,2.6027683759755518
excess_kurtosis,0.4387868737602365,1.0559988770873772,0.11713493648670426
historical_var_95,0.03943965773168613,0.0402358355754918,0.04498151380206704
modigliani_modigliani,0.2508088219286544,0.12563477134245354,0.1658140098642153
r_squared,0.25099400787675513,0.44617835275291096,1.0
skewness,-0.31347761701768817,-0.7120813887142043,-0.4420300201026721
treynor_ratio,0.42398593414704383,0.1306053986201133,0.1274191822780085
