portfolio,rank,start,bottom,recovery,maximum_drawdown,duration_months
optimized,1,2026-06-30,2026-07-31,,-0.11518693785177347,3
optimized,2,2020-09-30,2020-10-31,2021-05-31,-0.11107423143324002,9
optimized,3,2020-02-29,2020-03-31,2020-04-30,-0.07900936395229974,3
optimized,4,2022-11-30,2022-12-31,2023-03-31,-0.06385913367793894,5
optimized,5,2022-04-30,2022-06-30,2022-10-31,-0.06253585408036688,7
optimized,6,2018-09-30,2018-12-31,2019-02-28,-0.056578912862739084,6
optimized,7,2018-02-28,2018-03-31,2018-06-30,-0.04343774575303472,5
optimized,8,2019-09-30,2019-10-31,2020-01-31,-0.03024756060328715,5
optimized,9,2023-05-31,2023-05-31,2023-08-31,-0.027697383975670453,4
optimized,10,2026-03-31,2026-03-31,2026-04-30,-0.02680811918405923,2
optimized,11,2022-01-31,2022-01-31,2022-02-28,-0.0255489288756654,2
optimized,12,2017-11-30,2017-11-30,2018-01-31,-0.02498419631110227,3
optimized,13,2021-09-30,2021-09-30,2021-10-31,-0.012816396541640795,2
optimized,14,2023-09-30,2023-09-30,2023-10-31,-0.006757876244435579,2
optimized,15,2025-04-30,2025-04-30,2025-05-31,-0.006652261397959824,2
optimized,16,2024-08-31,2024-08-31,2024-09-30,-0.004475648264254617,2
optimized,17,2025-12-31,2025-12-31,2026-01-31,-0.0031334086794455596,2
optimized,18,2018-07-31,2018-07-31,2018-08-31,-0.002483894939753317,2
optimized,19,2020-06-30,2020-06-30,2020-07-31,-0.002221493156935095,2
provided,1,2020-02-29,2020-03-31,2020-05-31,-0.15288040113400192,4
provided,2,2018-09-30,2018-12-31,2019-03-31,-0.12145441079816321,7
provided,3,2020-09-30,2020-10-31,2021-01-31,-0.12079536665181734,5
provided,4,2026-07-31,2026-07-31,,-0.10672071158138996,2
provided,5,2022-04-30,2022-06-30,2022-11-30,-0.0866978081554226,8
provided,6,2022-12-31,2022-12-31,2023-03-31,-0.06266940937044696,4
provided,7,2018-02-28,2018-03-31,2018-06-30,-0.05972739077017797,5
provided,8,2025-03-31,2025-04-30,2025-06-30,-0.04504254551550424,4
provided,9,2019-05-31,2019-05-31,2019-06-30,-0.03875021043950544,2
provided,10,2023-09-30,2023-10-31,2023-12-31,-0.025060269598066287,4
provided,11,2023-05-31,2023-05-31,2023-06-30,-0.02156085675246122,2
provided,12,2024-07-31,2024-08-31,2024-10-31,-0.0213076010708092,4
provided,13,2017-11-30,2017-11-30,2018-01-31,-0.020740847517293548,3
provided,14,2022-01-31,2022-01-31,2022-03-31,-0.014363454980798163,3
provided,15,2026-03-31,2026-03-31,2026-04-30,-0.013971303429431203,2
provided,16,2021-09-30,2021-09-30,2021-10-31,-0.010966454690174765,2
provided,17,2019-09-30,2019-10-31,2019-11-30,-0.00869479296709319,3
provided,18,2021-11-30,2021-11-30,2021-12-31,-0.001999239379275153,2
benchmark,1,2020-02-29,2020-03-31,2020-07-31,-0.17409877991545775,6
benchmark,2,2022-01-31,2022-06-30,2023-04-30,-0.1340305817089913,16
benchmark,3,2018-10-31,2018-12-31,2019-03-31,-0.1322192478773252,6
benchmark,4,2020-09-30,2020-10-31,2021-01-31,-0.10692298083729768,5
benchmark,5,2025-02-28,2025-04-30,2025-07-31,-0.08727139198411604,6
benchmark,6,2026-07-31,2026-07-31,,-0.08234183406494822,2
benchmark,7,2018-02-28,2018-03-31,2018-06-30,-0.0719845980248327,5
benchmark,8,2023-09-30,2023-10-31,2023-12-31,-0.05163025457894366,4
benchmark,9,2019-05-31,2019-05-31,2019-07-31,-0.04355417035369191,3
benchmark,10,2021-09-30,2021-09-30,2021-10-31,-0.025774898787985556,2
benchmark,11,2025-12-31,2026-03-31,2026-04-30,-0.015483721436609699,5
benchmark,12,2024-04-30,2024-04-30,2024-05-31,-0.01496604124109624,2
benchmark,13,2017-11-30,2017-11-30,2018-01-31,-0.008686070919426192,3
benchmark,14,2023-05-31,2023-05-31,2023-06-30,-0.0086224400354461,2
benchmark,15,2019-10-31,2019-10-31,2019-11-30,-0.00715929484299882,2
benchmark,16,2024-07-31,2024-08-31,2024-09-30,-0.004621336965177858,3
benchmark,17,2023-07-31,2023-07-31,2023-08-31,-0.0025009915639523372,2
