portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Portfolio 1,-0.841396358130253,23.413674047171163,23.878207801345553,14.22189617676124,15.126166871864232,10.547969188635498,12.052235355651831,10.787438457285827,13.123196589148941
benchmark,1.658483197328664,20.230847951831677,20.91749655298363,12.69213826311355,15.27256753947639,13.081637433046645,11.005453292465294,12.939407461032054,15.869536310908018
