portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Portfolio 1,10000.0,118821.87858817603,0.12082167401468796,0.3092298041973438,-0.2190427258520088,0.904324284649426,1.4876880923950933,12.052235355651831,11.40058982349964,-28.01588992103481
benchmark,10000.0,96881.05128494708,0.11588016183081812,0.32307825568155835,-0.367950176197518,0.663160712760174,0.9941923956032658,11.005453292465294,14.80135784503357,-50.78481741916092
