asset,optimized,provided
contribution_QQQ,1.0269263247455584,0.8682273199530574
contribution_SPMO,1.9108404935331926,0.4883938307972172
contribution_GDX,0.0,0.4374917569100754
contribution_GLD,0.9643555263144593,0.0
contribution_SLV,0.0,0.42907520431031126
contribution_AIA,0.0,0.6413412719665205
contribution_XLE,0.17668292507924624,0.6277147031504084
contribution_PTF,0.0,0.5444041915298679
contribution_QLD,0.0,0.7437399872627174
