ticker,expected_return,volatility,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,3m,1y,3y,5y,10y,ytd,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,0.20419400053936337,0.19007559611709646,1.0,6.357107552258979,0.20316712233418754,0.20419400053936332,0.19007559611709646,0.5485559258159944,-0.3257702587367902,-0.32577025873679033,0.9503297857768288,1.6056097733888404,0.024801884877732494,0.21562813899079547,0.21928787613279455,0.14077428060726827,0.20316712233418754,0.11533923671055457,0.20316712233418754,0.17903270953196113,0.21138632944593014
SPMO,0.19506644332562284,0.17975454781821976,1.0,5.928887149315285,0.19480578968823936,0.19506644332562278,0.17975454781821976,0.45817274696044596,-0.10450431046853748,-0.21338901803627142,0.9541174084733727,1.7000152369968249,0.07362346791016905,0.25011453187171373,0.37198070558379315,0.2011221305720392,0.19480578968823936,0.20722815678444184,0.19480578968823936,0.20978955632422058,0.20857803698143135
GDX,0.15705725293089765,0.33931573166938767,1.0,2.767812465363525,0.10716835952106085,0.15705725293089765,0.33931573166938767,1.547712189899661,-0.31413925933015574,-0.43310157207410205,0.3934322534180973,0.6736612340096513,-0.1303658626897377,0.497630419208799,0.36297662913968565,0.18701255099183056,0.10716835952106085,-0.10481518264692935,0.10716835952106085,0.364789058837992,0.3545411797403573
GLD,0.11897671622341997,0.15103049966266463,1.0,2.9241744158437766,0.11326954190075722,0.11897671622342001,0.15103049966266463,0.6367653308824839,-0.15017828933802446,-0.23849094597868215,0.6317744855280217,1.0889348449038767,-0.10975782372198184,0.244916867902782,0.2741090964972226,0.1730252353136863,0.11326954190075722,-0.04832074389860186,0.11326954190075722,0.18222785655096405,0.16513477911362906
SLV,0.1451074665512826,0.29870735564611284,1.0,2.7648578266299983,0.1070501125276122,0.1451074665512826,0.29870735564611284,1.4466387525867455,-0.21912148016559552,-0.370867130666244,0.4069132020146298,0.6958658604107292,-0.19741978606565447,0.6056422716087371,0.3309847882361787,0.17754636230852872,0.1070501125276122,-0.16951255012933986,0.1070501125276122,0.341863880115901,0.31580233563217314
AIA,0.14774482962001742,0.21736255213344213,1.0,3.463829058549052,0.13228471610375325,0.14774482962001742,0.21736255213344213,0.47791438726282087,-0.24082915770592983,-0.5056045656345494,0.5713280802103307,0.9743348599102605,0.06225046054733285,0.6164679580059595,0.3090234036835051,0.12030991322376994,0.13228471610375325,0.354965739332453,0.13228471610375325,0.21824013098818681,0.2547934701258533
XLE,0.1417862350434365,0.29984455778860825,1.0,2.626976168993864,0.10140137241496894,0.1417862350434365,0.29984455778860825,0.6432488655608257,-0.3267131375471337,-0.5821058993297477,0.3942934162800008,0.6198074465449239,-0.0044391832284180754,0.3942705045404875,0.14060958811599278,0.23422254913402285,0.10140137241496894,0.336909205620759,0.10140137241496894,0.19798791941564084,0.25967438450267427
PTF,0.24225978528585632,0.2897148626947935,1.0,7.301959864741506,0.2199553731298507,0.24225978528585612,0.2897148626947935,0.8206289660865951,-0.31748417016271746,-0.3860328251079559,0.754881138135639,1.2323723208797208,-0.12881506532823062,0.38222891720092655,0.2347575482058193,0.14102266955042753,0.2199553731298507,0.26879338164718125,0.2199553731298507,0.35517708343199617,0.3423835364658957
QLD,0.3578188019116827,0.38843537601518724,1.0,16.476550501663212,0.32338628467034103,0.35781880191168264,0.38843537601518724,1.1772155181745596,-0.6052240658568219,-0.605224065856822,0.8605274456222896,1.4495504266917778,0.020793626243161167,0.34892410342782143,0.3422334619066689,0.17172410408620853,0.32338628467034103,0.17529459547246673,0.32338628467034103,0.36823627374839824,0.4255903049443238
