date,asset_SPY,asset_QQQ,asset_TLT,asset_GLD,asset_CPER,asset_MCHI,asset_EWY,optimized,provided,benchmark
2014-05-31,0.023206721014202403,0.04485691617749632,0.029495377754709562,-0.03051039187154414,0.03129581250717006,0.04607650015130127,0.03325344366748073,0.02310208123713411,0.029059493277001126,0.023206721014202403
2014-06-30,0.020644806177832153,0.031238208776414256,-0.0025129943152909506,0.06319017654797743,0.016121391660880002,0.027294354343074367,0.006034260557628901,0.03459814777281454,0.02451314274791768,0.020644806177832153
2014-07-31,-0.013437456378086354,0.01181950973664514,0.00664156522446957,-0.03631673024297155,0.02473162723982192,0.06728522051104346,0.016610284942863318,-0.0054641835669076485,0.008753558412898944,-0.013437456378086354
2014-08-31,0.03946315221595453,0.0500950647249192,0.04723769402251876,0.0038090706137288155,-0.015027319556647378,0.012931902046293242,0.00453868926693235,0.03752462797541515,0.028270153499949244,0.03946315221595453
2014-09-30,-0.013796344851439879,-0.0075668037117319065,-0.021123418275573624,-0.061763293138879294,-0.06148867199766073,-0.05485754994702152,-0.08870491012423387,-0.020441334598486682,-0.03382309443214446,-0.013796344851439879
2014-10-31,0.023551085868320776,0.026419926877266686,0.02818566886984719,-0.03054810644807593,0.010344876833192407,0.038624030857499214,-0.031069238676219246,0.013978027906955768,0.014189918380468526,0.023551085868320776
2014-11-30,0.027471708610198764,0.04546319273213739,0.029673822128525762,-0.00488197260677703,-0.05850808140165853,0.011582727487150724,-0.029848145173315244,0.02988449750610745,0.013935134585073537,0.027471708610198764
2014-12-31,-0.0025365509415539167,-0.022406276031486816,0.032513837956873015,0.013112132840068735,-0.015018074375931056,0.0186354808707323,-0.016357544488033504,-0.00928740015157984,-0.0039406097173858776,-0.0025365509415539167
2015-01-31,-0.029629044446217945,-0.020822916365016986,0.0981574109556822,0.08689905756357263,-0.12302839622870454,0.0033848521796724373,0.006511171926462556,-0.001516188842814837,-0.004980274159080155,-0.029629044446217945
2015-02-28,0.056204324464003586,0.0722057916611798,-0.06138344734725376,-0.05905219494812319,0.07793760271438122,0.052777480338202176,0.017609953685058688,0.040753993431966874,0.03569154183538117,0.056204324464003586
2015-03-31,-0.0157055818333921,-0.023590067272349247,0.010922506641723784,-0.021522037888980217,0.0339266199044459,0.02713908785867436,0.010771722370778836,-0.02083128981432845,-0.004094346659718928,-0.0157055818333921
2015-04-30,0.009833957805645444,0.019223575704982343,-0.03425222764738822,-0.0016716737223684275,0.04195807854993072,0.1500918432574112,0.0686581571040561,0.012187733814567126,0.03021228202678793,0.009833957805645444
2015-05-31,0.012856217787995838,0.02248481058276841,-0.023724443744030377,0.005552104050766671,-0.044914858107348965,-0.04515007364108914,-0.055092213098157594,0.016184357530688163,-0.00701626172155625,0.012856217787995838
2015-06-30,-0.02031219813695684,-0.024841079616506834,-0.0407199800484781,-0.015162101232906178,-0.04378375491580444,-0.05409481397258542,-0.04653996930809834,-0.021528756674780096,-0.03154482546013067,-0.02031219813695684
2015-07-31,0.02258920269647202,0.04557795862590197,0.04546024770257873,-0.06620986259282224,-0.08705488236489656,-0.10706637061028235,-0.07131188861385118,0.01601577304509818,-0.010427047520862365,0.02258920269647202
2015-08-31,-0.060949810722973896,-0.06824505098539413,-0.0068959779026208645,0.03707232801234017,-0.02538698805550943,-0.1187052313449739,-0.06525997935667915,-0.044653018837937916,-0.05058106230495733,-0.060949810722973896
2015-09-30,-0.02551618256554522,-0.022073043832782968,0.01966927511010197,-0.01801138660144541,-0.008894497565706927,-0.006575917247799379,0.01964896479617595,-0.022267624044091282,-0.011141505813811313,-0.02551618256554522
2015-10-31,0.0850597788418006,0.1136990217132221,-0.004087850563651019,0.022833636790845047,-0.01217952111612175,0.07966207114892931,0.11480121364585516,0.08671834399718556,0.07122461727291243,0.0850597788418006
2015-11-30,0.0036551569603713308,0.00608820042122038,-0.008677085970487775,-0.06752062833262484,-0.11161585230759485,-0.011627634429966394,-0.028687146652395468,-0.009610347571624041,-0.02025534325086656,0.0036551569603713308
2015-12-31,-0.0172825165768834,-0.01594751887139101,-0.0029719130028860175,-0.004513334897339294,0.0423667564030803,-0.03209438838508627,-0.03697928470085732,-0.014016892200526501,-0.011659975435102844,-0.0172825165768834
2016-01-31,-0.0497866956653672,-0.06910414597679349,0.05573123569762761,0.05410997351969926,-0.04555014375286537,-0.11967710627944006,-0.03885656054679931,-0.03830572723677726,-0.04011284306228927,-0.0497866956653672
2016-02-29,-0.000826017891168207,-0.015653703414327702,0.030859253924000463,0.10930343875618398,0.03450809625388751,-0.02367631398592762,-0.024088959052581682,0.01416800849639551,0.007829236987024316,-0.000826017891168207
2016-03-31,0.06726619381116161,0.06852628880302536,-0.0009330374305412947,-0.008428860461434318,0.031227791030398633,0.10847467005060873,0.13371991603010858,0.05249468641874998,0.06041717332505396,0.06726619381116161
2016-04-30,0.003940971551426475,-0.03186816775414558,-0.007364874750924955,0.051088083708025867,0.03647630394946533,-0.0056457473401920755,-0.010791495549962615,-0.0043706485660866875,-0.002396029014317225,0.003940971551426475
2016-05-31,0.017011581803952014,0.04370039135199644,0.008053683730889105,-0.06138296703293311,-0.07569723184322252,-0.0004730683859365259,-0.04765534341856048,0.014405169731868471,-0.0012030589285870188,0.017011581803952014
2016-06-30,0.003476095014121716,-0.022780499250127706,0.06934164843935098,0.08969501879279118,0.04166666095740945,0.010643126152865223,0.04642278187254423,0.007890628120403064,0.019637992849282138,0.003476095014121716
2016-07-31,0.036471031596010395,0.07150850425176469,0.02102592212025245,0.01984656031160892,0.007586183219120413,0.03845246398079327,0.06894564519241642,0.05060721262437842,0.044332435077150636,0.036471031596010395
2016-08-31,0.0011976305791487896,0.0105008237449713,-0.010135212891688172,-0.03256316550912575,-0.062286096426854454,0.06224419183344643,0.012396602545690305,-0.0010200294759654983,0.00035540519446798364,0.0011976305791487896
2016-09-30,5.809586476934747e-05,0.022135223295489892,-0.015083748628700544,0.006892135107908315,0.05839417531917279,0.0372114204233569,0.03158830442176419,0.012487170909089775,0.018552414825951002,5.809586476934747e-05
2016-10-31,-0.01733727098786897,-0.014572163721478515,-0.043806507224248836,-0.02944919584699579,-0.0034482890161974256,-0.029484548678303413,-0.04782373883185698,-0.018419111855925437,-0.023240331273777594,-0.01733727098786897
2016-11-30,0.036838708714445056,0.004359319220357261,-0.08213748034408475,-0.08356570639157301,0.16885810467753837,-0.009560254744252261,-0.0377597717772451,-0.003899484988370023,0.004259026651034514,0.036838708714445056
2016-12-31,0.020271764821486293,0.01132259944400027,-0.004625387025010141,-0.019149882681417818,-0.03197152325000474,-0.052910023285844154,0.011270168646816847,0.007776120867387699,-0.002287531962048662,0.020271764821486293
2017-01-31,0.017894571630365785,0.05140109720225294,0.008141541623302162,0.05419215772584596,0.087461790324878,0.07500570174387788,0.08756118383121558,0.04203324776908508,0.050235481011661004,0.017894571630365785
2017-02-28,0.039291536255706916,0.04375027987640667,0.015846756967305753,0.031847686784806095,-0.010686193853767678,0.036162457105544776,0.011748349390181545,0.04000631959910392,0.029475296853470435,0.039291536255706916
2017-03-31,0.0012499171080391225,0.02026888422415629,-0.0065514550620895395,-0.00427746474772539,-0.015918174202193658,0.0250461856874602,0.05652323785025626,0.009634752882190758,0.0118128816414255,0.0012499171080391225
2017-04-30,0.009926086443074578,0.027270175577109868,0.01573197775794344,0.01726748147982482,-0.02368572270720104,0.024634314942877378,0.0037173793888090056,0.02009187323277871,0.013932813047973237,0.009926086443074578
2017-05-31,0.014112928623500665,0.038972764003728955,0.01887864504509218,-0.0012419798017191397,-0.008283987740149601,0.05101673903083559,0.0904992024259097,0.02341860699323786,0.029601276821815695,0.014112928623500665
2017-06-30,0.006375015929319439,-0.023179184875344427,0.007918877661464707,-0.02155534773928114,0.04176604093265701,0.020676984732425296,0.0013290564203609634,-0.014085032100531181,-0.0006651910759767562,0.006375015929319439
2017-07-31,0.020553993003986637,0.04061316144229665,-0.006583397755137166,0.02313170169958645,0.06758306798682301,0.08630449084825398,0.027871864254982448,0.03110805959973747,0.0361255197369372,0.020553993003986637
2017-08-31,0.0029178021718458957,0.020736174772294502,0.034087215325761866,0.04198757511241591,0.06223175350833454,0.043595389915588756,-0.017646936643802458,0.019776454367851387,0.02322991258788739,0.0029178021718458957
2017-09-30,0.020149328957492996,-0.0029527720320943196,-0.02322906290935689,-0.03369891808976022,-0.04292921751886303,0.01758064962917283,0.008616778809037884,-0.0023581405597730793,-0.00422194282610664,0.020149328957492996
2017-10-31,0.023564343051496683,0.04606417626265302,-0.0003858887479408768,-0.007484813689786707,0.05013186371204448,0.03502920772187368,0.0825372267017721,0.028496736056846945,0.034514881058891514,0.023564343051496683
2017-11-30,0.03056581334160513,0.019717422425652886,0.007431821027012564,0.003563440057186007,-0.012060290237125626,0.014395151095342618,0.005216663313361236,0.019647487015344748,0.013883067921594572,0.03056581334160513
2017-12-31,0.012127913707602467,0.00603113330553362,0.018126395028642328,0.021057003170010358,0.07121056100692491,0.01752238247087634,0.026665941329864662,0.010896311443108202,0.019693151033812438,0.012127913707602467
2018-01-31,0.056359322423802816,0.08757022162375927,-0.032555344270891906,0.03234937283169237,-0.028964801446904165,0.12428617275675413,0.04417477171794992,0.06707950494705044,0.05147194813074839,0.056359322423802816
2018-02-28,-0.03636060287091725,-0.012927853527836208,-0.03041467573162715,-0.020759902030566435,-0.02396096137829018,-0.07498989645476495,-0.07860441161462306,-0.02146997787882075,-0.034023461353521495,-0.03636060287091725
2018-03-31,-0.02741042758559975,-0.040787966169767875,0.028596785310628814,0.006320007324218668,-0.038076069959563474,-0.009103955991721535,0.046608567103548104,-0.027236117781387518,-0.014283941989339254,-0.02741042758559975
2018-04-30,0.005168413888878787,0.005058162488006168,-0.020881771157958418,-0.009539745360543916,0.015624959642690062,-0.025083928253511467,0.001987802922835513,0.0021206419163267596,-0.0012381366964712146,0.005168413888878787
2018-05-31,0.024308873166734246,0.05672924382336508,0.020043902658287926,-0.011959209467577336,0.0025640634390025063,0.029618550457967352,-0.04576713694384593,0.033139648165601575,0.02133056479473982,0.024308873166734246
2018-06-30,0.00575102216930623,0.0114506434795969,0.006457921771954034,-0.03614944763120931,-0.04296676139994515,-0.05718073158592052,-0.0614083774003884,7.54094440015788e-05,-0.014539342146810621,0.00575102216930623
2018-07-31,0.0370464864186304,0.027963684765355046,-0.014368644534472064,-0.022418909632539674,-0.04329233060276294,-0.012074191841229709,-0.006645877160385116,0.020405754003683753,0.005918407336193639,0.0370464864186304
2018-08-31,0.031919760508681394,0.057806772379987326,0.013120220109509306,-0.021381117106768266,-0.06592180616329357,-0.04826066740156276,0.0008920848195113074,0.03401821982827788,0.011570855241472071,0.031919760508681394
2018-09-30,0.005945388622419889,-0.0028160693067714737,-0.028642631860115064,-0.006607347245927042,0.0514354453151602,-0.013994183124450332,0.014111550775798287,-0.0009894259734376486,0.001974540318499141,0.005945388622419889
2018-10-31,-0.06910401083779905,-0.08595742426976727,-0.029305352357344994,0.02119545356837582,-0.05119451777224715,-0.11086990572594935,-0.14647710696558458,-0.05915762606445951,-0.07127317237376501,-0.06910401083779905
2018-11-30,0.01854900555408312,-0.002649802258140821,0.017871885627250172,0.003386881324189961,0.0443644938596639,0.07943657108110247,0.04032946703121687,0.004864587827786539,0.021453790325716718,0.01854900555408312
2018-12-31,-0.08804832786406913,-0.08660726992768986,0.05853536961103112,0.04942010593064916,-0.05625714913572033,-0.0756416833557696,-0.01571629850843803,-0.05935731061431583,-0.047557812096945554,-0.08804832786406913
2019-01-31,0.0800652875474206,0.09010760773386628,0.0037852446368624726,0.028865979381443196,0.05656935979102706,0.1271378812281425,0.09955838213646184,0.07466900408979053,0.07463702454703772,0.0800652875474206
2019-02-28,0.03241614813813132,0.02991210690257895,-0.01376416013162296,-0.006092201492829408,0.05987328485498278,0.023604539687705595,-0.027039503318157965,0.023328893551634915,0.01911505765840775,0.03241614813813132
2019-03-31,0.018100071225616077,0.03924565240079114,0.05571710670351182,-0.01596899557748621,-0.004888655803033104,0.028331527827481162,-0.03207875371994384,0.021740881812594953,0.01850493290841354,0.018100071225616077
2019-04-30,0.04085284393733146,0.05499290070190299,-0.01991096457748942,-0.006638842503124187,-0.007641888208545722,0.01745958992595642,0.008695649684920648,0.0382598127910704,0.023864793430208964,0.04085284393733146
2019-05-31,-0.06377131358264565,-0.08225198144512935,0.06839241620233283,0.017574298155486723,-0.09405945891730583,-0.1289356789392212,-0.09612891289302028,-0.05646038249201542,-0.06074559078924072,-0.06377131358264565
2019-06-30,0.06958696646498508,0.07590067014928614,0.009501458093705839,0.08002914919848991,0.029751049881395764,0.08133754886008893,0.07737988627310943,0.07486847297671304,0.06448750356846185,0.06958696646498508
2019-07-31,0.015119267375840906,0.023347843393632273,0.0025648278308441075,7.514839229982861e-05,-0.015330090540584873,-0.01648439672923574,-0.0746617366085156,0.016172551908375223,-0.00035541827226136594,0.015119267375840906
2019-08-31,-0.01674390760270361,-0.018995404717754294,0.11049170965991117,0.0791231345612986,-0.0419162114347259,-0.03506071590655013,-0.03862826170184974,0.0016362617106373337,-0.0016464374180586105,-0.01674390760270361
2019-09-30,0.019458078432841086,0.009178846913087568,-0.026799102030861333,-0.0339478600543478,0.008124947547912598,-0.0060262044255071645,0.057829584682003166,0.003452039484841703,0.006563406332414434,0.019458078432841086
2019-10-31,0.022104797151717648,0.04380081268322944,-0.011132306372356848,0.02563546974700759,0.02541858500265759,0.0426176613585707,0.04597094118525935,0.03367118537563797,0.0304122383274262,0.022104797151717648
2019-11-30,0.036198153983213244,0.040694055305864785,-0.00407108482432883,-0.03208588289288572,0.006650465351526469,0.02035226222172959,-0.0078059841042720235,0.024552457932066105,0.017751824963579035,0.036198153983213244
2019-12-31,0.029055813961952115,0.03886371548585754,-0.03197534360634169,0.03655877893383952,0.05345353257585428,0.08427459626040479,0.08685891102605936,0.03548638132984177,0.040387324957129316,0.029055813961952115
2020-01-31,-0.00040422192428568593,0.03038443949779568,0.0769111752394831,0.04499655849690343,-0.1003421374395771,-0.06210022386281222,-0.07300197812192488,0.02422773492164667,-0.002319173104311202,-0.00040422192428568593
2020-02-29,-0.07916567157267518,-0.060574334397687335,0.06626531071769426,-0.006361728631845698,0.006337159896193434,0.033605187086316324,-0.04666092483304052,-0.05505669802006467,-0.02868693421030945,-0.07916567157267518
2020-03-31,-0.12487135393576443,-0.07285852249792069,0.06376619009638085,-0.002224031676743232,-0.12720405813641833,-0.07854486966900454,-0.1462883925680638,-0.07391007843329478,-0.075881343731914,-0.12487135393576443
2020-04-30,0.12698378262786347,0.1497376957147345,0.012190286999670397,0.07261060302877431,0.07864359160086765,0.047685374710026984,0.10017072078886513,0.12729751293945904,0.10144812295281348,0.12698378262786347
2020-05-31,0.047645139889106236,0.06600875418345353,-0.017619306464765727,0.02588161543682088,0.037458222525838636,0.017005609718448333,0.03758239650205564,0.05239875658662947,0.03936250800469709,0.047645139889106236
2020-06-30,0.017734610714417842,0.0628667822028699,0.003366231871169356,0.02737702630176453,0.10058023487565393,0.07695328118184785,0.06665404893660432,0.04226262375167316,0.049900039120448526,0.017734610714417842
2020-07-31,0.05889182117026426,0.07346526847000723,0.04435163860182412,0.10790463097013703,0.05155249466009426,0.09258971534765159,0.05478738819386364,0.0761511049512931,0.06893653155241208,0.05889182117026426
2020-08-31,0.06979688798590278,0.10944732654935052,-0.0504658100177543,-0.0032356731296194763,0.05626731357128967,0.05789420464278239,0.04663126557828501,0.07476228571830466,0.057502705626484046,0.06979688798590278
2020-09-30,-0.037443655500761897,-0.05778650639032101,0.007734632284899012,-0.0417140433776253,-0.013712992304210081,-0.019563716729773417,0.035991732852571845,-0.04848397012082592,-0.027951121744662473,-0.037443655500761897
2020-10-31,-0.02493340899992169,-0.03044894399114184,-0.033852853893779566,-0.0051942084141127776,0.01176466868335635,0.04786315837233568,-0.006733952627558493,-0.023674872072530363,-0.012736683785302771,-0.02493340899992169
2020-11-30,0.10877671066789252,0.1122578373203229,0.016639204364492066,-0.05408625961608993,0.12737842693942425,0.0268911753956127,0.1775038032771188,0.07737979889468743,0.08486532836573117,0.10877671066789252
2020-12-31,0.03704836817618107,0.04902438582238644,-0.012276248650414323,0.07013861264675048,0.018752912328223514,0.022291635628127304,0.13468646763672742,0.04976919754323687,0.04547632734089359,0.03704836817618107
2021-01-31,-0.010190452682016349,0.0026135539088569804,-0.03632749622538456,-0.03223816988295236,0.008283493279690024,0.08089411010704417,0.023823259323197954,-0.008274464092507792,0.0031894952964133466,-0.010190452682016349
2021-02-28,0.02780552861881147,-0.0013351869356909019,-0.05733004895589078,-0.06256881416817583,0.14559564382810364,-0.004684685143054201,-0.0014754975104525059,-0.00515315603537376,0.007114209448108055,0.02780552861881147
2021-03-31,0.04539935040219012,0.01716750772617126,-0.05245232635060493,-0.011433105943016053,-0.01912348744786041,-0.06210542303251576,0.019665778069835937,0.019719817620190098,0.0016852659278732804,0.04539935040219012
2021-04-30,0.05291024096216246,0.05909839614532708,0.02495128366666255,0.035633887903232075,0.11413482413308795,0.0034273234793198437,0.0095875276012094,0.05248912588409835,0.0470850517143818,0.05291024096216246
2021-05-31,0.006566370536538635,-0.012012427387756985,2.1345636879166463e-05,0.07678377966625938,0.051768139281646475,-0.0017079652118687783,0.01623222672340474,0.01156399853039355,0.012019298500612731,0.006566370536538635
2021-06-30,0.02242705809226031,0.06262166493824828,0.04419093535575502,-0.07147662098325525,-0.09081458594767355,0.009527647138038331,0.012495991275247587,0.02341792607641293,0.013664247783737761,0.02242705809226031
2021-07-31,0.024412815068841187,0.028609393759047475,0.037166487942986715,0.025297363508325565,0.04384291416698316,-0.13549243191783655,-0.04754245579686023,0.02669108210830011,0.005792568931842349,0.024412815068841187
2021-08-31,0.029759787934295456,0.042186478835773755,-0.003401900380353151,-0.0007655451490135023,-0.024835588702337597,-0.006734931153537516,-0.023211129704908462,0.029762191369266,0.012712991728576194,0.029759787934295456
2021-09-30,-0.04660533579455117,-0.05683150279554683,-0.0290699333265656,-0.03223525924924131,-0.06179780819216929,-0.04605175765955605,-0.06955824621207463,-0.048794562184579726,-0.05024181846153497,-0.04660533579455117
2021-10-31,0.07016345389789769,0.07863985107192328,0.024650170621022927,0.014797178527087285,0.07145712455268671,0.025322200886128465,-0.014505307816381596,0.06313636260195717,0.0497967827782109,0.07016345389789769
2021-11-30,-0.008034915842206614,0.01996844689595334,0.02771483713042011,-0.006900653696985448,-0.023472468872340557,-0.05820336212459443,-0.04730141320342596,0.006197552080305012,-0.00643275517634795,-0.008034915842206614
2021-12-31,0.04624778938474572,0.011523438294475552,-0.020138178137586338,0.032990977123064535,0.03815337790654172,-0.030399397560010644,0.05009502048793624,0.026188270880353838,0.01977676934728636,0.04624778938474572
2022-01-31,-0.05274124855640383,-0.08747011270652816,-0.03913847645428348,-0.016787612677039987,-0.026093315265042216,-0.0027082418732978786,-0.0703737093318837,-0.06279025029387245,-0.05229941908339393,-0.05274124855640383
2022-02-28,-0.029516909389674217,-0.04475977655755292,-0.016329662024755165,0.061217257237826006,0.033962249755859375,-0.0637380549839155,0.0002763883558913882,-0.018676803299845578,-0.017792497011110107,-0.029516909389674217
2022-03-31,0.03759015803813259,0.04667888808160581,-0.054444588062073085,0.0127255799503041,0.04781020015257398,-0.09759440030504107,-0.016296221112824805,0.03707536605317643,0.010741755094402172,0.03759015803813259
2022-04-30,-0.08776896731442185,-0.1359573718408258,-0.09423822946161975,-0.020702963524693363,-0.07871816069668514,-0.045944373722820675,-0.06443908466848003,-0.09821735416160518,-0.088745286222562,-0.08776896731442185
2022-05-31,0.0022573700022805454,-0.015865909539190093,-0.022532960996431095,-0.03261547766106776,-0.01814750229638995,0.026357445467919405,0.021008331186120444,-0.01389979380977047,-0.006901315291285816,0.0022573700022805454
2022-06-30,-0.08246048516383886,-0.08907880791498135,-0.01274599044790281,-0.01565965107712486,-0.14439738541200675,0.08367837065021422,-0.14476776677780423,-0.07217778479017921,-0.06660498171372461,-0.08246048516383886
2022-07-31,0.09208749572556418,0.1255173801921139,0.024310206781885002,-0.0258815174913124,-0.023402275719356713,-0.10965782064167218,0.04055683864042936,0.08479946643522623,0.04666525635974431,0.09208749572556418
2022-08-31,-0.04080200078221485,-0.051322018803534375,-0.04553082030129374,-0.02943328245830701,-0.02626735401532032,0.0,-0.04360044909922256,-0.04374883436868876,-0.03804019638491765,-0.04080200078221485
2022-09-30,-0.09244575820547574,-0.10535532130862013,-0.08235114396550003,-0.028881810636775418,-0.03218165758802982,-0.14348962491158623,-0.1821792664597216,-0.08596728227005845,-0.0970040983898425,-0.09244575820547574
2022-10-31,0.08127525674379399,0.039998308749465084,-0.05964436362006442,-0.017844407703562548,-0.0048899940214649495,-0.16400357079078864,0.0939612414750266,0.04046905888183762,0.013012434507512927,0.08127525674379399
2022-11-30,0.05559159480862075,0.055441801062558804,0.07151060210756843,0.0849186596373046,0.12137588535888288,0.32124763849863935,0.17158857672945027,0.06148383017445927,0.10481499551367636,0.05559159480862075
2022-12-31,-0.05762824262137323,-0.09013645598361064,-0.026200325741779107,0.02930648566594085,0.01183174677363863,0.02553474010695478,-0.0582438177849286,-0.05619387543472124,-0.040343702417375185,-0.05762824262137323
2023-01-31,0.06288747499871894,0.10642889236980846,0.0764363589954975,0.05759257431981046,0.11043738502421574,0.1280000482921,0.12376056201809815,0.08358083848360032,0.0941288555756585,0.06288747499871894
2023-02-28,-0.025142730078247966,-0.003597797561894378,-0.04850549040090102,-0.05367596391642193,-0.0312012190368276,-0.10675634569813186,-0.078304700623126,-0.020175876502743814,-0.03795225725175875,-0.025142730078247966
2023-03-31,0.037077857476075504,0.09492720184581116,0.04839360471987453,0.07916128247166143,0.004025780227674858,0.042415471780976155,0.046495803322247564,0.07456517865020043,0.057942926301201896,0.037077857476075504
