date,optimized_balance,provided_balance,benchmark_balance
2015-11-30,0.9838898428045985,0.9823186672025113,1.0036549818336693
2015-12-31,0.9665098974400903,0.95331895511346,0.9863093825093782
2016-01-31,0.9505742578480011,0.9132916606881819,0.9372044682176996
2016-02-29,0.9833385443464072,0.9409504859541653,0.9364303206315979
2016-03-31,1.0224016232645157,1.0079817027477467,0.9994200679263939
2016-04-30,1.0423461409806063,1.0531075027091503,1.0033590177073235
2016-05-31,1.0304447616592551,1.0454350455205688,1.0204277417157845
2016-06-30,1.0561275400100751,1.0893718161166368,1.0239746703743322
2016-07-31,1.1023019784803902,1.1533819772957916,1.0613204395715243
2016-08-31,1.091226334635497,1.1362532217740595,1.0625914216111427
2016-09-30,1.10338166098099,1.1668197651497283,1.0626528910835378
2016-10-31,1.0786933429004482,1.1328573330284764,1.0442295620352628
2016-11-30,1.0501378037986002,1.1204315662003357,1.0826975431387413
2016-12-31,1.0623356243332207,1.1244936202704257,1.1046455597544127
2017-01-31,1.0973956871012247,1.1837350595809135,1.1244128986770314
2017-02-28,1.135119764464744,1.2089543556778948,1.168592899855634
2017-03-31,1.1290345796747283,1.218810559015172,1.1700538068035498
2017-04-30,1.1523225771205265,1.2244065180838273,1.1816677718620952
2017-05-31,1.16974265984015,1.2504390652000141,1.1983445623115254
2017-06-30,1.1631405883171035,1.2362875328182397,1.2059836766152352
2017-07-31,1.1949941764157705,1.2797943913435237,1.2307718105202639
2017-08-31,1.2202918603767727,1.3003505106838824,1.2343628711077106
2017-09-30,1.2164169002316507,1.3049728038305608,1.2592349782663386
2017-10-31,1.265166250327688,1.3457843708761617,1.2889072207628818
2017-11-30,1.286817345593881,1.3639717421504904,1.3283038987669593
2017-12-31,1.3057741881311349,1.3931844109606946,1.344413628955379
2018-01-31,1.3862124361505257,1.4840273404443465,1.4201834224538528
2018-02-28,1.3623330518213403,1.4136563016251948,1.3685453004180363
2018-03-31,1.3315644181798,1.3962926440418262,1.3310326354738575
2018-04-30,1.3423113670714146,1.419543012590957,1.337911524764273
2018-05-31,1.3782807740749252,1.4621722143286429,1.3704347424056964
2018-06-30,1.3669979689714322,1.456038853088416,1.3783163196282973
2018-07-31,1.3862388286209204,1.4717030280183736,1.4293777494344941
2018-08-31,1.4158672865445283,1.4736754289641556,1.4750035966646422
2018-09-30,1.4216269060588795,1.47879644699135,1.4837730662662805
2018-10-31,1.3393552499753687,1.361613933341248,1.3812383962141812
2018-11-30,1.348350943828587,1.369651761145203,1.406859170023773
2018-12-31,1.289391403576673,1.3069891084738796,1.282987150165806
2019-01-31,1.3833910670430953,1.421661534320203,1.3857103441125864
2019-02-28,1.4136456158665764,1.4421432676973243,1.4306295551002457
2019-03-31,1.4372729202151318,1.4722141584777237,1.4565246648884886
2019-04-30,1.4561862367081337,1.5017471408511192,1.5160272017301117
2019-05-31,1.4170996156938163,1.4028215448803885,1.419348068085409
2019-06-30,1.513772058846416,1.5219184309052811,1.5181162881580288
2019-07-31,1.5272696619302666,1.542915918467417,1.541068393719501
2019-08-31,1.5536177008928853,1.5385568301621286,1.5152661010833075
2019-09-30,1.5420933162854065,1.534813656388813,1.5447497321218184
2019-10-31,1.5674584388019137,1.5842803572227946,1.5788957613471375
2019-11-30,1.5792574189220594,1.6031703300347688,1.6360494112984565
2019-12-31,1.6296286394216222,1.6893231928546337,1.683585453030449
2020-01-31,1.6761856604771688,1.6720414773231345,1.6829054360466615
2020-02-29,1.5791059655501394,1.5495098160257257,1.5496769218820199
2020-03-31,1.4715097249462261,1.3444422437976913,1.3561671699954019
2020-04-30,1.6496260056406231,1.5787921481300982,1.5283780123872368
2020-05-31,1.7370998368676722,1.6761733959737402,1.6011979717175626
2020-06-30,1.7959068098082833,1.7593385470234393,1.6295940659367791
2020-07-31,1.9439631125764927,1.9191828177256618,1.7255645493819205
2020-08-31,2.0573663935326283,2.0538601199600848,1.8460033853742752
2020-09-30,1.973639979457267,1.905417214816077,1.7768822771164645
2020-10-31,1.9169031106405738,1.866975798499426,1.7325783737962113
2020-11-30,2.0129767336771276,2.0496924879502143,1.9210429005254932
2020-12-31,2.1078740515262133,2.1764569271094025,1.9922142170833812
2021-01-31,2.0915681974222005,2.2102954737381766,1.971912829283075
2021-02-28,2.0526773610599944,2.259567846765237,2.026742723025824
2021-03-31,2.0717705132901942,2.271746793987449,2.1187551678795202
2021-04-30,2.1706754087939926,2.36614783459061,2.2308597241246564
2021-05-31,2.218554135638854,2.4231864101316636,2.2455074966049486
2021-06-30,2.266502470160305,2.470665889745276,2.295868332039875
2021-07-31,2.313442286680414,2.443303990864816,2.351916231994894
2021-08-31,2.374609173559996,2.4530590569713007,2.4219091209751604
2021-09-30,2.2774235552940745,2.3552106797988603,2.3090348828748226
2021-10-31,2.410140244426482,2.5272407338834273,2.4710447700030365
2021-11-30,2.381656706474478,2.4934235972964576,2.4511906557995866
2021-12-31,2.4419112071372595,2.537968948154034,2.564552621764938
2022-01-31,2.3314814193315208,2.4860267324017413,2.4292947393777546
2022-02-28,2.3436161933932453,2.4945038995121016,2.357589111252126
2022-03-31,2.4253568628853484,2.5971792069224944,2.446211628535599
2022-04-30,2.244602059302457,2.3596757814642126,2.2315103198225117
2022-05-31,2.239082482288839,2.376330363316242,2.236547489151557
2022-06-30,2.086781503149309,2.151313605477302,2.052120858789823
2022-07-31,2.2039783560801274,2.286991323320511,2.241095179348568
2022-08-31,2.1302799245061945,2.188639971976686,2.1496541729234324
2022-09-30,1.9924678141506131,2.013383815111227,1.950927921964942
2022-10-31,2.132575231740598,2.1252463235669645,2.1094902648379814
2022-11-30,2.250862936683555,2.3462229810989856,2.2267598329046083
2022-12-31,2.1934451454913475,2.259351879418429,2.098435917155613
2023-01-31,2.285769585988607,2.4370116353204776,2.2304007170387687
2023-02-28,2.1908306612252653,2.2969135279540476,2.1743226952910093
2023-03-31,2.312438692692307,2.4841719061219414,2.2549415720406016
2023-04-30,2.353459932901209,2.506945792310243,2.2909642590043364
2023-05-31,2.317502088158856,2.494009123394068,2.3015399854101948
2023-06-30,2.3983247050719094,2.597555571957896,2.4506789355764034
2023-07-31,2.4620329541747306,2.730572870255918,2.530897647811972
2023-08-31,2.4674673186860794,2.6710645320741637,2.489765639317977
2023-09-30,2.3901747796181736,2.55933725565694,2.371664919923754
2023-10-31,2.4087292801721976,2.5191344214558455,2.3201795959354152
2023-11-30,2.5892098371493444,2.729918704732264,2.532113377377116
2023-12-31,2.7026901075900733,2.8061406025491267,2.647718015888021
2024-01-31,2.7607478929885754,2.7745902674423895,2.6898865993310346
2024-02-29,2.9311703620552563,2.8830308736858177,2.83026361034379
2024-03-31,3.0900826170390587,3.0670784651764196,2.92281859772022
2024-04-30,3.0186133433423996,3.029700401736965,2.804971636917166
2024-05-31,3.1713246436659923,3.211219075189527,2.9468468568653585
