metric,optimized,provided,benchmark
alpha,0.07465703601252643,0.044749156650000003,4.163336342344337e-17
beta,0.5881164031728305,0.7876786845232548,0.9999999999999997
calmar_ratio,2.9803806234100048,3.300440879009639,2.602771183931476
excess_kurtosis,1.5973442122972954,1.7722738695542426,0.4807543869662858
historical_var_95,0.029865018183174146,0.05310609108486856,0.05537160499592453
modigliani_modigliani,0.24079884193451767,0.2112218144369591,0.17690019306958105
r_squared,0.5834345087622321,0.7843951002725577,1.0
skewness,-0.40566318847580507,-0.487249493619774,-0.5554177653916968
treynor_ratio,0.26498608284558134,0.19513902117504536,0.13850536548337422
