portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,5.340926902010302,0.20460952446419567,0.19423748952020786,0.11599228371862669,0.482660352613411,0.0020850424333362927,-0.11357805306374935,1.3435605967724809,2.4142427375611417,0.19423748952020792
provided,1.0,5.137085843609606,0.19941240404835603,0.1921016750845222,0.1339810941771744,0.4037651228406456,-0.027990339153942667,-0.1567103745596382,1.1472278864587857,1.8858338005429491,0.1921016750845222
benchmark,1.0,4.394561444683663,0.17878624665006293,0.17690019306958107,0.15064747718452623,0.43411673758102554,-0.13336253144735666,-0.17409923034696317,0.9194004975849722,1.465583806562384,0.17690019306958107
