point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_AIA,weight_GLD,weight_XLE,weight_144600,weight_SCHD
1,0.16905208719981293,0.10552907688596108,1.2381161995266903,0.004669004145342261,0.10047250988447201,0.11571545277424881,0.43527374965085214,0.0,0.0,0.3438692835450847
2,0.16964444586446836,0.10553550309976067,1.2436536940009064,0.008589475661300432,0.10508176505890593,0.1124834705710367,0.4360257885320617,0.0,0.0,0.3378195001766952
3,0.17023680452912385,0.1055547793937779,1.249038439567698,0.01250994717725885,0.10969102023334003,0.10925148836782432,0.4367778274132712,0.0,0.0,0.3317697168083055
4,0.17082916319377933,0.10558689873015337,1.2542686374948149,0.016430418693216986,0.1143002754077743,0.10601950616461212,0.4375298662944808,0.0,0.0,0.32571993343991573
5,0.1714215218584348,0.10563184939338713,1.2593426607236489,0.02035089020917513,0.11890953058220802,0.1027875239614001,0.43828190517569027,0.0,0.0,0.3196701500715265
6,0.17201388052309033,0.10568961501167369,1.2642590563143299,0.024271361725133316,0.12351878575664317,0.09955554175818758,0.43903394405689994,0.0,0.0,0.31362036670313603
7,0.1726062391877458,0.10576017458664386,1.269016547354377,0.028191833241091757,0.1281280409310773,0.09632355955497526,0.4397859829381094,0.0,0.0,0.30757058333474624
8,0.17319859785240124,0.10584350253138829,1.2736140343259879,0.03211230475704978,0.1327372961055114,0.09309157735176316,0.4405380218193189,0.0,0.0,0.30152079996635667
9,0.17379095651705675,0.10593956871660194,1.2780505959302788,0.03603277627300843,0.13734655127994513,0.08985959514855088,0.44129006070052845,0.0,0.0,0.2954710165979671
10,0.17438331518171218,0.10604833852465709,1.2823254893699905,0.039953247788966084,0.1419558064543795,0.08662761294533886,0.44204209958173796,0.0,0.0,0.2894212332295776
11,0.17497567384636772,0.10616977291137966,1.2864381500953703,0.043873719304924806,0.14656506162881391,0.08339563074212636,0.4427941384629475,0.0,0.0,0.2833714498611873
12,0.17556803251102318,0.10630382847527461,1.290388191021,0.047794190820882786,0.15117431680324825,0.0801636485389142,0.44354617734415713,0.0,0.0,0.27732166649279766
13,0.17616039117567867,0.10645045753391714,1.29417540122434,0.05171466233684104,0.15578357197768233,0.07693166633570196,0.4442982162253666,0.0,0.0,0.27127188312440803
14,0.17675274984033418,0.10660960820720153,1.2977997441395828,0.05563513385279942,0.1603928271521168,0.07369968413248958,0.44505025510657625,0.0,0.0,0.26522209975601796
15,0.17734510850498963,0.10678122450711425,1.301261355263118,0.05955560536875746,0.16500208232655075,0.07046770192927757,0.44580229398778565,0.0,0.0,0.25917231638762855
16,0.1779374671696451,0.10696524643367808,1.304560539389391,0.0634760768847154,0.16961133750098498,0.06723571972606542,0.44655433286899526,0.0,0.0,0.253122533019239
17,0.17852982583430055,0.10716161007669324,1.307697767398251,0.067396548400674,0.1742205926754192,0.06400373752285296,0.4473063717502047,0.0,0.0,0.24707274965084908
18,0.17912218449895603,0.1073702477228865,1.3106736726169663,0.07131701991663168,0.17882984784985362,0.060771755319640935,0.4480584106314142,0.0,0.0,0.24102296628245948
19,0.17971454316361152,0.10759108796806459,1.3134890467819365,0.07523749143259001,0.18343910302428787,0.05753977311642862,0.44881044951262383,0.0,0.0,0.23497318291406966
20,0.18030690182826703,0.1078240558338566,1.316144835626745,0.07915796294854874,0.1880483581987217,0.05430779091321637,0.4495624883938334,0.0,0.0,0.2289233995456798
21,0.1808992604929225,0.10806907288862273,1.3186421341245553,0.08307843446450688,0.19265761337315596,0.051075808710004104,0.4503145272750429,0.0,0.0,0.22287361617729012
22,0.181491619157578,0.10832605737209908,1.3209821814139775,0.086998905980465,0.19726686854759057,0.04784382650679184,0.45106656615625246,0.0,0.0,0.21682383280890014
23,0.18208397782223346,0.10859492432334561,1.323166355438368,0.09091937749642302,0.20187612372202476,0.04461184430357962,0.451818605037462,0.0,0.0,0.2107740494405106
24,0.18267633648688894,0.10887558571156361,1.3251961673291643,0.09483984901238095,0.20648537889645896,0.04137986210036758,0.4525706439186716,0.0,0.0,0.2047242660721209
25,0.18326869515154443,0.10916725536096131,1.3270817067472513,0.09860824307633066,0.2104993154903548,0.03865047943604028,0.4537391747695764,0.001617861363261239,0.0,0.19688492586443657
26,0.18386105381619988,0.1094673823151591,1.3288545240918652,0.10229150519670997,0.21417999671249882,0.03620244864220641,0.45514085504791446,0.004141390729644548,0.0,0.18804380367102577
27,0.1844534124808554,0.10977568055796448,1.33051860077083,0.1059747673170897,0.2178606779346424,0.03375441784837233,0.45654253532625233,0.006664920096027633,0.0,0.17920268147761567
28,0.18504577114551088,0.11009208144157544,1.3320753104039538,0.10965802943746907,0.2215413591567868,0.03130638705453816,0.4579442156045905,0.009188449462411081,0.0,0.17036155928420427
29,0.18563812981016636,0.11041651531114302,1.3335260745101596,0.11334129155784887,0.22522204037892984,0.02885835626070427,0.45934589588292835,0.011711978828794017,0.0,0.16152043709079472
30,0.1862304884748218,0.11074891156989516,1.3348723594029523,0.11702455367822846,0.22890272160107353,0.02641032546687024,0.4607475761612664,0.014235508195177157,0.0,0.15267931489738432
31,0.18682284713947733,0.1110891987437132,1.3361156730970691,0.12070781579860783,0.23258340282321754,0.02396229467303618,0.46214925643960425,0.016759037561560313,0.0,0.14383819270397394
32,0.18741520580413276,0.1114373045450541,1.3372575622347085,0.1243910779189873,0.23626408404536128,0.021514263879202248,0.4635509367179422,0.019282566927943504,0.0,0.13499707051056345
33,0.1880075644687883,0.11179315593611822,1.338299609039344,0.12807434003936716,0.239944765267505,0.01906623308536811,0.4649526169962802,0.02180609629432677,0.0,0.1261559483171528
34,0.1885999231334438,0.11215667919116777,1.3392434283045835,0.13175760215974683,0.24362544648964854,0.016618202291534084,0.4663542972746182,0.024329625660709904,0.0,0.11731482612374255
35,0.1891922817980992,0.11252779995790806,1.3400906644251402,0.13544086428012617,0.24730612771179214,0.01417017149770015,0.46775597755295606,0.026853155027092915,0.0,0.10847370393033258
36,0.18978464046275473,0.11290644331784884,1.340842988476419,0.1391241264005057,0.25098680893393643,0.011722140703865992,0.46915765783129404,0.029376684393476307,0.0,0.09963258173692145
37,0.19037699912741018,0.1132925338455691,1.341502095348778,0.14280738852088515,0.25466749015608037,0.009274109910032014,0.470559338109632,0.031900213759859505,0.0,0.09079145954351082
38,0.19096935779206567,0.11368599566681642,1.3420697009420082,0.1464906506412645,0.25834817137822375,0.006826079116198134,0.4719610183879699,0.0344237431262424,0.0,0.08195033735010136
