roll_period_years,Sample Portfolio_average_pct,Sample Portfolio_high_pct,Sample Portfolio_low_pct,Portfolio 2_average_pct,Portfolio 2_high_pct,Portfolio 2_low_pct,Portfolio 3_average_pct,Portfolio 3_high_pct,Portfolio 3_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,12.906823067740783,33.46274049486788,-17.30655443093082,22.66476580054766,66.71371885451633,-16.61569537569527,21.96760174873313,64.18795035094801,-15.403817366512529,17.75082733538226,56.23110775937763,-18.17536936501496
3,10.303646809162416,21.698058846431167,2.5564746749115574,16.828203726326407,36.41904227450616,5.722048141054326,16.758558325493254,32.6178193765666,9.216777360757145,14.38734206183248,24.792885787817355,7.618469053239818
5,10.854851058379603,12.66561153377841,9.457646173240919,17.64696001177867,20.455849564670704,13.497498886207815,17.215152334858157,19.700036359412977,14.170812568800173,14.906966275567454,18.475136736338982,11.930624332559736
7,,,,,,,,,,,,
