portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
Sample Portfolio,10000.0,21577.70268359029,0.12227885580185527,0.12351999271100655,0.12403021424751705,0.24216185686119296,-0.1730655443093082,-0.22245435933664426,0.7666175801426549,1.1983466225714763
Portfolio 2,10000.0,34856.31556431411,0.2059858766983882,0.20374799934340249,0.17456442921299536,0.5437907763561876,-0.09956654661601094,-0.22346462959458557,1.0042810561909796,1.707826878002408
Portfolio 3,10000.0,33627.563758620345,0.1995112091963842,0.19767382392793242,0.17062340987374414,0.42545053738219396,-0.11600909554848093,-0.200510433347023,0.9918778088725505,1.6547400111479458
benchmark,10000.0,26145.127351256764,0.1550708243059289,0.15921057496986019,0.16941594566673707,0.2872876069678869,-0.1817536936501496,-0.2392717882832831,0.7719127290834246,1.2321277374873614
