year,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
2020,0.19592341210050024,0.2740512895666958,0.297915659060737,0.18331613708139827
2021,0.15487644205498374,0.1223848535906491,0.1593542177957492,0.2872876069678869
2022,-0.1730655443093082,-0.09956654661601094,-0.11600909554848093,-0.1817536936501496
2023,0.18797389453721025,0.2072838558938137,0.286615450426394,0.2617580723704003
2024,0.18652645436566861,0.21155108810541057,0.1454378090435675,0.24886468043810983
2025,0.24216185686119296,0.5437907763561876,0.42545053738219396,0.17719055511914727
2026,0.07902799988057829,0.1988409823778603,0.2034070766895295,0.13081637433046645
