portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
Sample Portfolio,up,0.03041114700008953,0.041647229336006286,-0.011236082335916766,52,18,34,52,34.61538461538461,0.007559419354934853,-0.021186642054602918,0.7559419354934853,-2.1186642054602918,-1.1236082335916766
Sample Portfolio,down,-0.027068322354688524,-0.03943757472642595,0.01236925237173742,28,21,7,28,75.0,0.0194224986334428,-0.008790486413378745,1.9422498633442802,-0.8790486413378744,1.236925237173742
Portfolio 2,up,0.04251817196183953,0.041647229336006286,0.000870942625833232,52,24,28,52,46.15384615384615,0.02845537229336188,-0.022772854232048466,2.845537229336188,-2.2772854232048467,0.0870942625833232
Portfolio 2,down,-0.030450890942606147,-0.03943757472642595,0.00898668378381979,28,18,10,28,64.28571428571429,0.02431492653320697,-0.01860415316507713,2.431492653320697,-1.860415316507713,0.8986683783819791
Portfolio 3,up,0.0426057856221279,0.041647229336006286,0.0009585562861215922,52,23,29,52,44.230769230769226,0.022901900885609366,-0.016444785982437676,2.2901900885609368,-1.6444785982437677,0.09585562861215922
Portfolio 3,down,-0.0320598342677774,-0.03943757472642595,0.007377740458648539,28,19,9,28,67.85714285714286,0.017301598464277285,-0.013572626442123252,1.7301598464277284,-1.3572626442123252,0.737774045864854
