asset,optimized,provided
contribution_QQQ,0.5997092214871246,0.8682272612045864
contribution_SPMO,2.2929233972537553,0.488393849574383
contribution_GDX,0.0,0.437491746934005
contribution_GLD,1.068665342843596,0.0
contribution_SLV,0.0,0.4290752245724838
contribution_AIA,0.0,0.6413413042988185
contribution_XLE,0.08645394801216283,0.6277147880318567
contribution_PTF,0.0,0.5444042062892422
contribution_QLD,0.7707955654043196,0.743740014700269
