roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,21.242357048419617,52.43176973702353,-16.298101026062362,21.19788495757529,81.48975444170235,-19.493233562070145,15.762015017987041,56.231140847418494,-18.17536129512295
3,18.64217471301588,39.305222149438144,6.328247492165384,17.811635537379587,39.083440389935056,4.126684261136071,14.290087337687696,25.9688291748591,5.0434853143652925
5,17.35844527701183,22.806475357930346,10.569237753954063,17.0455894367101,23.373784213812243,10.153615093206202,14.076002801999579,18.80013215438927,9.150790131465335
7,18.350592399494627,24.394123775676025,13.176700317445,17.591123296772327,25.88565856253584,13.2077786420856,14.19015546380604,17.27327525505895,12.081057758930935
