metric,optimized,provided,benchmark
alpha,0.07419174516521118,0.04474913773389374,4.163336342344337e-17
beta,0.5816583907950581,0.7876789878184246,0.9999999999999997
calmar_ratio,2.98668248093199,3.3004410741022605,2.602771084514748
excess_kurtosis,1.5343998079946872,1.7722773306556578,0.48076234216164604
historical_var_95,0.02992977315057788,0.053106049841409854,0.055371452560775386
modigliani_modigliani,0.24075848533625732,0.21122178045563683,0.17690017746517056
r_squared,0.5805828447416985,0.7843952836008438,1.0
skewness,-0.38991160296778,-0.4872502426905376,-0.5554206718531238
treynor_ratio,0.2655830910517398,0.19513896000284983,0.13850534987896373
