portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-8.170999510333099,30.328261594724836,33.51402646414932,23.704408431258273,,10.014650396740388,20.312933450412963,11.860829637366358,11.342750933964416
provided,-6.319228507554097,40.441561698873315,31.666238037049908,23.13066847820884,,20.27922884358546,19.94124125220411,12.287505920876873,11.948838245201111
benchmark,-5.867600792947014,20.246408658584556,22.71477293883597,16.784537682682487,,8.88832490115481,17.878624665006292,12.507999551505867,14.294094368055916
