ticker,provided_contribution,optimized_contribution,unit
QQQ,0.8418766216326349,0.7075218667941704,monetary_initial_value_1
SPMO,0.946382427969161,1.3588744823421575,monetary_initial_value_1
AIA,0.6235826931038971,0.0,monetary_initial_value_1
GLD,0.5500242050919587,1.8493990713563986,monetary_initial_value_1
XLE,0.6299738564042218,0.19021753476090864,monetary_initial_value_1
144600,0.22878165765332073,0.0,monetary_initial_value_1
SCHD,0.3164647083897239,0.17613841242511807,monetary_initial_value_1
