ticker,name,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,1.0,8.275966656388304,0.2154069883605343,0.21281587130359447,0.18045392269667498,0.5792840521669853,-0.2782340227362342,-0.2782340227362343,0.9665683134556844,1.5984576427226556,-0.1031759477417532,0.11548152492830766,0.25845239339509485,0.26195727496303634,0.18283176402207824,0.23369851597616775,0.2154069883605343,0.1822531446831287,0.1997351722441168
SPMO,Invesco S&P 500 Momentum ETF,1.0,7.69092335290575,0.20720945777311384,0.2052863379055953,0.17719900083622242,0.6635806470363865,-0.03967603846371981,-0.19003653477100046,0.9418309896320421,1.6350907871800135,-0.09877775710493142,0.1786103586685337,0.26708965694439213,0.3908777533947365,0.23859683225976602,0.22348722273849542,0.20720945777311384,0.21845192751745196,0.2078777183234088
AIA,iShares Asia 50 ETF,1.0,4.699003815577634,0.15353640293414883,0.15895533705178042,0.17695930437072932,0.43827848328074737,-0.17357230949154479,-0.37196112203648934,0.681289463101638,1.1715595719736094,-0.09782884226422106,0.3661486843268471,0.6628274332195812,0.3899097284275006,0.17467115437850067,0.160041123124685,0.15353640293414883,0.20945744193754695,0.21203722654010895
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.426756258068118,0.120401896269269,0.15730287477524138,0.29460516048511126,0.7624167773715693,-0.3572018623192289,-0.5756754895578984,0.403618344611597,0.6409508360272078,0.035413292210946246,0.35990437024539634,0.42600269272576274,0.17382920637348098,0.29926631708956797,0.13025611166210704,0.120401896269269,0.21798920186691337,0.26239146351598436
SCHD,Schwab U.S. Dividend Equity ETF,1.0,4.633240975918391,0.15203665474719563,0.15197430407519952,0.13942457784489276,0.4130493725829143,-0.025728124254532303,-0.18133949658334236,0.8146302340993828,1.3364350246114203,-0.0007309114436574449,0.23539076644439016,0.2921977770214095,0.1780804989660152,0.13929480559901508,0.156099962234429,0.15203665474719563,0.12705432401614797,0.13065310113646664
GLD,SPDR Gold Shares,1.0,4.5305975783216805,0.14965676428729013,0.15188616662005477,0.1545580973514738,0.6148184716811123,-0.048007435599935255,-0.2382431439388062,0.7342956530822335,1.3404020127657847,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,0.15038325764609795,0.14965676428729013,0.18332074486395258,0.15676920658311194
138920,KODEX 콩선물(H),1.0,1.2251268045259465,0.01891929980022833,0.03391313873750264,0.17465396902014868,0.2900920542635661,-0.25826417217611464,-0.4468961230673606,-0.025660389362163503,-0.03630666737767473,0.03844563869367512,0.13974591651542623,0.12454114065717636,-0.06670189244190305,0.016661344863674987,0.01353495174402175,0.01891929980022833,0.1678040397884003,0.1762292769710638
EWY,Ishares Msci South Korea ETF,1.0,4.96376965937221,0.15938790376175493,0.18363876485115393,0.2686824495924764,0.918875028631658,-0.20344536138751312,-0.3428290003778466,0.5405784318448992,0.95258460586704,-0.1917581633965525,0.7581111213473981,1.5431940013581138,0.47824991362745317,0.22427871653862885,0.16944875672427573,0.15938790376175493,0.4147054160014047,0.35189195349213453
192090,TIGER 차이나CSI300,1.0,1.7458750528839362,0.05278497024261464,0.06964002180405707,0.19148493186609705,0.3867782426778237,-0.24871117817175903,-0.3447977877635674,0.16317312236191794,0.24622076818121594,-0.14027777777777772,-0.013152650458350013,0.08434790225102873,0.12344604277323268,0.027189388896759814,0.06773745529108277,0.05278497024261464,0.19403531952451314,0.19424278430378325
200250,KIWOOM 인도Nifty50(합성),1.0,1.9564020192748963,0.06390738825156905,0.07778356739144651,0.17391863250413178,0.3096410978184374,-0.17447714949651405,-0.3321763276640055,0.2264779755803557,0.31224902226517187,-0.07787151200519138,-0.17447714949651405,-0.12553846153846138,0.021282952880393058,0.02917855458032248,0.07049962317336655,0.06390738825156905,0.14044060969877764,0.13801331473928477
EWJ,iShares MSCI Japan ETF,1.0,2.918670932787776,0.10392651859857205,0.10631916104207806,0.11917382224385943,0.23101121135148528,-0.10655838470833856,-0.16309801700596893,0.5699601823366963,0.8855516567675034,-0.04272852447609077,0.14528819743091792,0.27377940322712746,0.20923566110044667,0.13469798970923796,0.1142468570566968,0.10392651859857205,0.1195624932893747,0.11994034814676621
TLT,iShares 20+ Year Treasury Bond ETF,1.0,1.1067333105384098,0.009405126317960866,0.01937008519809578,0.1424579240138861,0.19929726841991013,-0.24988637637103228,-0.406600927056875,-0.13354639638197083,-0.19166194766757275,-0.09736530549087319,-0.06803575265808393,-0.0020011658473542138,0.004635290356020949,-0.046147655267380405,-0.002629438970737974,0.009405126317960866,0.14806210217607832,0.13679796321935994
