ticker,name,start_balance,end_balance,cagr_pct,annualized_return_pct,annualized_volatility_pct,best_year_pct,worst_year_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,3m_pct,ytd_pct,1y_pct,3y_pct,5y_pct,10y_pct,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust  Series 1,1.0,1.9098126029201699,14.323633305697058,15.619798151073269,21.00019248095405,54.85560427649634,-32.57701524101048,-32.577015241010464,0.5609622579953322,0.8911004678326898,-2.856885829505984,16.898909437120977,26.20625032255848,24.47162251552153,,,0.1432363330569706,0.17742007398010842,
SPY,State Street SPDR S&P 500 ETF Trust,1.0,1.786675176918337,12.758000550198844,13.278096881708318,15.701839666779641,26.175788361349728,-18.17536812386573,-23.927170365660032,0.6011151765265372,0.9398468405845352,1.9633046224333262,13.420711013444265,20.591369868780053,21.038238062695136,,,0.12758000550198845,0.12948924008727314,
EWY,Ishares Msci South Korea ETF,1.0,2.517095319616212,21.044415508370996,26.32538475149878,38.71654415753528,95.3303237558092,-26.589707103628623,-39.18068994844624,0.580782775998403,1.0565334461801192,-12.452025776033171,85.35280259785512,155.0489636626744,45.80539610815342,,,0.21044415508370995,0.4287308918754876,
EEM,iShares MSCI Emerging Markets ETF,1.0,1.4829928934869003,8.494590116024469,9.750103987033674,17.985140487213506,33.980215112246626,-20.563661023802204,-29.415451711864282,0.32863914700111047,0.5237240008234622,-1.6195670340395263,23.35766188025041,37.29398898237519,22.55874606538533,,,0.0849459011602447,0.15465453209189411,
EWJ,iShares MSCI Japan ETF,1.0,1.5784943980845823,9.904582901006464,10.606185530071473,15.120937128797534,25.84057899106964,-17.723247091330375,-26.337262305500808,0.4475055159487257,0.6715677145333026,3.690720609931386,19.38431992812926,27.74334814978672,19.271499987578977,,,0.09904582901006465,0.12446946845159855,
TLT,iShares 20+ Year Treasury Bond ETF,1.0,0.6660147728810628,-8.065309192804493,-7.3250881067722595,14.647453540361102,4.247219001618019,-31.234524924581052,-42.03999561886755,-0.762219237263934,-0.9417244006013258,-2.2274826794011493,-2.362502176633474,0.08618760208136678,-0.9090254941102827,,,-0.08065309192804493,0.13940713483806694,
GLD,SPDR Gold Shares,1.0,2.4535855362972416,20.406109723270195,20.135460350267792,17.08831576360637,63.67653308824839,-0.7721146890384167,-23.849094597868227,0.9536327521728771,1.72868367334569,-1.9730486586810203,3.1742870902427445,28.553464719370147,31.450400130625965,,,0.20406109723270194,0.1867974662558368,
