year,optimized_return_pct,provided_return_pct,benchmark_return_pct
2017,0.20849935518634233,4.246174790093815,3.6759709409971864
2018,2.271728756022995,-2.79903425211242,-0.39211823049160044
2019,28.85176639471585,29.186736926620526,35.93184440550616
2020,19.231670621135866,15.503433247644693,11.175584342641454
2021,21.309285624675244,26.738799652810318,40.98877078947094
2022,0.9340852668080712,2.1819959305562575,-13.336253144735677
2023,22.428753903276586,18.780841450209284,27.935845820083372
2024,48.26602342662065,40.3765122065286,43.41167753855015
2025,38.79150127015749,30.815089811500208,15.354082673803159
2026,9.9650551767414,20.27922884358546,8.88832490115481
