portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
TLT Local USD,10000.0,6660.148958485789,-0.08065305680928447,-0.07325083300599058,0.14647460278953567,0.042472484165815505,-0.31234553188368586,-0.4203999058380018,-0.7622185584801844,-0.9417235654365581
EDV Local USD,10000.0,5221.973498254337,-0.12577954307234052,-0.1135362401994255,0.20254478284847663,0.013586269981612054,-0.39151848644871046,-0.5323058205312634,-0.7501109910063284,-0.9389495010823408
ZROZ Local USD,10000.0,4663.617668662936,-0.14599597332577774,-0.1331648313797016,0.21935452842698755,0.011909878883928915,-0.41283975449291,-0.562325379042506,-0.7821113163068906,-0.9746789430531517
benchmark,10000.0,17866.750502939678,0.1275799889682021,0.1327809508320759,0.1570183738995901,0.2617578001576646,-0.18175368123865732,-0.23927177194402816,0.6011151491495313,0.9398466821798861
