portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,2.6590678290100875,4.0847017190873105,-1.4256338900772236,35,12,23,35,34.285714285714285,1.8206959133225131,-3.1193711788075213,-1.4256338900772236
optimized,down,-0.6981672234946343,-2.7313541959815684,2.0331869724869343,23,21,2,23,91.30434782608695,2.423271953805077,-2.0627053313535626,2.0331869724869343
provided,up,2.0743589722521616,4.0847017190873105,-2.0103427468351494,35,11,24,35,31.428571428571427,1.2783405165940813,-3.517655909240213,-2.0103427468351494
provided,down,-1.3136093305509948,-2.7313541959815684,1.4177448654305735,23,15,8,23,65.21739130434783,2.8247558547953324,-1.2204007396283503,1.4177448654305735
