point,sharpe,expected_return_pct,volatility_pct,weight_133690_pct,weight_402970_pct,weight_069500_pct,weight_168580_pct,weight_200250_pct,weight_101280_pct,weight_TLT_pct,weight_385560_pct,weight_132030_pct
1,0.6057114022564593,8.390226817029681,7.5130566164944,0.0,28.74522197679775,0.0,14.66371027146813,26.331708453793524,0.0,0.28325185757503074,8.435258084053396,21.540849356312176
2,0.6281987846529461,8.55980368983508,7.5140561340343455,0.0,29.294952931610556,0.0,14.590169310045203,26.107649794065257,0.0,0.0,8.059872063239238,21.947355901039742
3,0.6504813230777491,8.729380562640475,7.51735312073721,0.0,29.819470983967854,0.0,14.427070109791579,25.792401086248802,0.0,0.0,7.541194590589494,22.419863229402267
4,0.6725600009581016,8.898957435445878,7.522711237090617,0.0,29.989729307597106,0.0,14.259408969928808,25.36851385668234,0.5916024505513204,0.0,7.086865011322556,22.703880403917868
5,0.6944560921208066,9.068534308251275,7.529707938282362,0.0,30.126353146537088,0.0,14.091314705791689,24.934312158944234,1.239373418017159,0.0,6.638644814690053,22.970001756019766
6,0.716156517527219,9.238111181056672,7.538335950745287,0.0,30.26297698547708,0.0,13.923220441654568,24.500110461206148,1.8871443854829786,0.0,6.190424618057556,23.23612310812167
7,0.7376557490423062,9.40768805386207,7.548514740745323,0.1890751728720868,30.370064378105198,0.0,13.755290139565279,24.07913900153328,2.323635335256947,0.0,5.774798962433486,23.507997010233723
8,0.7589560733590245,9.577264926667468,7.560097836297987,0.4174161438250836,30.471017849926625,0.0,13.587393887957417,23.660915104369778,2.7162491414207643,0.0,5.365942311149512,23.781065561350818
9,0.7800475493163878,9.746841799472866,7.57307557216124,0.6457571147780775,30.571971321748066,0.0,13.419497636349547,23.24269120720627,3.108862947584588,0.0,4.9570856598655375,24.05413411246792
10,0.8009203735750985,9.916418672278263,7.587440792062418,0.8740980857310789,30.672924793569496,0.0,13.251601384741681,22.824467310042753,3.5014767537483977,0.0,4.548229008581564,24.32720266358502
11,0.8215652082071998,10.08599554508366,7.603185631599424,1.1024390566840698,30.77387826539093,0.0,13.083705133133822,22.406243412879245,3.894090559912222,0.0,4.139372357297595,24.600271214702108
12,0.8419731983401371,10.25557241788906,7.620301539190351,1.3307800276370674,30.87483173721236,0.0,12.915808881525956,21.988019515715738,4.286704366076044,0.0,3.73051570601362,24.873339765819207
13,0.8621359872676438,10.425149290694458,7.638779298548521,1.5591209985900623,30.975785209033802,0.0,12.747912629918096,21.569795618552227,4.679318172239863,0.0,3.3216590547296447,25.14640831693631
14,0.8820457289995773,10.594726163499853,7.658609052549929,1.7874619695430596,31.076738680855225,0.0,12.58001637831023,21.151571721388724,5.071931978403681,0.0,2.912802403445672,25.419476868053405
15,0.9016950982461254,10.764303036305254,7.679780328354823,2.015802940496055,31.177692152676666,0.0,12.412120126702368,20.733347824225206,5.4645457845675045,0.0,2.5039457521617043,25.6925454191705
16,0.9210772978542399,10.933879909110653,7.702282063641361,2.2441439114490445,31.278645624498086,0.0,12.244223875094502,20.3151239270617,5.857159590731344,0.0,2.0950891008777233,25.9656139702876
