portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,-2.333036367869745,28.91442627728469,24.191768699455828,,,12.872926402863015,16.657054576456698,9.397361499507685,
provided,-7.26461882371151,15.42696933619534,16.347098709021267,,,4.095922756000903,8.60398597330474,9.950273235467867,
benchmark,-5.867600792947014,20.246420162467693,22.71477581603221,,,8.88832490115481,16.737917180941086,12.507996831182261,
