ticker,provided_contribution,optimized_contribution,unit
133690,0.10298998773144094,0.21727918559386863,monetary_initial_value_1
402970,0.0773720731660061,0.3071843281262318,monetary_initial_value_1
069500,0.15359056541062382,0.0,monetary_initial_value_1
168580,0.024858930664049254,0.0,monetary_initial_value_1
200250,0.006546348686597093,0.0,monetary_initial_value_1
101280,0.041970627056585566,0.1469237189965714,monetary_initial_value_1
TLT,-0.030565533803129853,0.0,monetary_initial_value_1
385560,-0.07870131503520979,0.0,monetary_initial_value_1
132030,0.19217253245846416,0.43434526726936906,monetary_initial_value_1
