portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
SPY Candidate,-5.867600792947014,20.246408658584556,22.71477006164,,,8.322659727233518,16.737922316150943,12.531958436453955,
benchmark,-8.279984158140918,14.50544757804282,16.841115509824345,,,3.443628187809966,9.600742633807545,9.776315948191531,
