year,SPY Candidate_return_pct,benchmark_return_pct
2021,5.499150627836502,3.344655866147672
2022,-11.898860535917988,-13.83448581724791
2023,28.23320023046294,15.717934878373164
2024,42.165324962277694,20.324009349810733
2025,15.11020779961827,21.437741103579675
2026,8.322659727233518,3.443628187809966
