roll_period_years,SPY Candidate_average_pct,SPY Candidate_high_pct,SPY Candidate_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,20.793475128574592,44.70657754500165,-11.898860535917988,13.466907421362267,33.003086238944256,-13.83448581724791
3,21.91849409386259,28.631627897749002,15.181489856610852,13.966183789053927,20.754915966390474,6.258125703558237
5,,,,,,
7,,,,,,
