date,asset_133690_return_pct,asset_SPY_return_pct,asset_069500_return_pct,asset_168580_return_pct,asset_200250_return_pct,asset_101280_return_pct,asset_TLT_return_pct,asset_385560_return_pct,asset_132030_return_pct,optimized_return_pct,provided_return_pct,benchmark_return_pct
2021-11-30,6.091326031929034,1.182372939720966,-3.5947990141922292,-0.0640553438170599,-4.249737670514165,0.3087015242137836,4.828914804269635,6.953548751960104,-0.24824162184525767,0.5215649547205714,1.806269855087566,1.182372939720966
2021-12-31,1.032328171692476,4.266340527537094,6.523272214386466,2.3363138159792296,1.972602739726037,1.8529204334166938,-2.786179467924388,-1.545450175455465,0.16590626296142386,2.385691996603971,0.8940693820649634,4.550095541166055
2022-01-31,-12.817844909220566,-5.632761223635807,-8.929162528963918,-5.236126769384941,0.9134873723804393,-3.7895001888455293,-1.6072171307363048,-5.858945877987454,-0.1242236024844745,-3.3123885281638814,-4.261062145595869,-3.855497935104646
2022-02-28,-2.4365386936290645,-1.6856559367584012,0.9753142510979806,-1.1004626569729004,-2.4760383386581486,-1.0403035854488318,-2.6188253348072177,-2.3027254103674455,6.227197346600333,1.3524840679931318,-0.18300522930812177,-3.7649278465871516
2022-03-31,10.111880807081208,5.2241296218870525,1.304856465788773,-6.3888796070438065,2.8938028938028992,-1.130578512396696,-4.109317121678446,-4.520238885202388,0.9679181953009097,2.704895189400889,0.1835293519426729,5.2241296218870525
2022-04-30,-8.333229313594547,-4.4361981787183975,-2.8573966599549916,-6.232375513117971,-0.18572565667285268,-2.58124916410325,-5.113914828106969,-9.107083287001005,-0.7653652879783479,-2.7976095549907756,-4.466358314526942,-4.4361981787183975
2022-05-31,-6.394596729169222,-2.1808769087352187,-0.1950803182247718,0.11420305302829448,-4.837852206273263,-0.7413509060955503,-4.600405962488685,1.2371543919745598,-3.529136802742283,-2.470264456249884,-2.5220466087046014,-2.1808769087352187
2022-06-30,-4.874819976433276,-4.849270140671802,-12.888250923861587,15.430244495988443,-4.469273743016755,-4.661134163208846,2.3803469016089096,-8.901678222383346,-2.091577162238556,-3.795871699608841,-2.7013584103411605,-4.849270140671802
2022-07-31,11.934546566753323,9.839731772974346,5.129193983802538,-7.184504397667757,8.888888888888879,7.079646017699126,3.0228171089292433,12.275320023877434,-2.9940613658858473,4.659772577953354,4.782526632059554,9.839731772974346
2022-08-31,-0.5232669344481744,-0.5911830486375003,-0.4802241045821387,-1.735519591141399,4.779806659505903,0.04741904890936954,-1.081273301642982,-12.470647309890559,-2.746365105008075,-1.298688324917999,-2.4707886861503336,-0.5911830486375003
2022-09-30,-3.649173888560797,-3.30065356917969,-12.277997453253809,-2.6113338389858076,-0.5125576627370565,-5.010494955650346,-2.225043320284714,-6.74911839640947,-3.4359153698198974,-3.602863074925343,-4.226585398931421,-3.30065356917969
2022-10-31,2.098241012629365,7.483391756889213,6.36030254412101,-10.918261385551109,4.430705821741365,3.770760567396114,-6.524637314282932,-5.482475980241375,-1.7564508827523806,3.4998141779186205,-1.048273884801606,7.483391756889213
2022-11-30,-7.222237734900738,-1.589744112031477,7.039471321337509,3.2556203164030073,-1.3320177602368033,2.651463113064989,-0.10565534925165432,10.226467829316377,6.50631278223206,2.0462919858509614,2.7974233223972766,-1.589744112031477
2022-12-31,-10.523226942350227,-9.15332203285556,-7.737476093010775,-0.8265462462704654,-7.9999999999999964,-6.497591006423987,-5.3176033549986235,0.35776932562219255,2.7602318940901593,-4.331005624610742,-3.853717691804062,-10.392294773377342
2023-01-31,7.822065253952237,2.4466468233653504,8.902789395206746,8.350611863235358,-3.423913043478266,5.875617261862165,2.8693297195108824,9.668599117418019,5.523745368811039,4.096296491975158,5.437083021422303,3.8631388811744882
2023-02-28,9.15443527631763,4.360784035605736,-0.7847720821506088,0.731679861918888,1.7445132245357264,2.4874949303771876,1.8597187946994609,-6.143091586189486,-5.593680178742422,0.38239350257948046,-0.13765063098419902,4.360784035605736
2023-03-31,5.580165761646194,1.9889533557141625,2.463816896667792,-1.0914102659614122,-1.880530973451322,1.3058963197467355,3.1017825329841653,6.467828981657386,8.874989434536396,4.449477694703187,3.9771366882102255,1.9889533557141625
2023-04-30,4.266089192664269,4.958485720838324,1.179291767952173,0.5347794976085618,6.736189402480264,5.201822916666665,3.657675459157783,-0.7058712061396633,-0.0776337240897429,3.121228045239955,2.322168228262086,4.958485720838324
2023-05-31,7.891013409141068,-0.8622288468976502,4.123242751858713,-8.466004869825806,1.24108793240032,0.4270066216968793,-4.293310983659849,-5.456511712972533,-1.623805454121674,-0.9555500024504893,-1.3472642275424753,-0.8622288468976502
2023-06-30,4.148419076952692,6.587128661245667,-0.03118081756103841,-0.5197462656026164,2.8951486697965656,3.3768794675868907,0.317988179709805,-1.98661014668281,-3.301216237561211,2.436363656733265,0.5312769435925899,6.587128661245667
2023-07-31,1.5179520354881904,-0.250113186812162,2.2114095006394052,3.258186605232849,0.0,-1.2756318550310008,-5.869252938158587,0.7688743199409709,2.311336164652067,0.5514947956835807,0.21407135380976847,-0.250113186812162
2023-08-31,2.055121873506449,1.9705293064467666,-3.0637778455904763,-4.498007968127493,1.444866920152088,0.11472044439078122,0.3981979654492207,-0.9282125521587359,-0.989861898299671,0.5960518583793799,-0.3737926441766485,1.9705293064467666
2023-09-30,-3.5959591454440054,-3.042433282897783,-2.0808411509160685,-0.4505444078261256,2.7736131934033015,2.9672516736023224,-6.289692782292988,-3.713254254770504,-2.7654599693622495,-2.0540454820210488,-2.538017153885262,-3.074403319810415
2023-10-31,-2.2692837067280425,-2.1871559219693304,-6.436264266195146,-3.771529145539121,-3.039144176999753,-5.781057810578105,-5.496754794361614,-3.6011426530976665,4.825870646766162,-0.10823722215801135,-2.2280157148757183,-2.1548932344769622
2023-11-30,7.503224966566857,4.300504977400932,10.741160705081953,-3.854026041893477,0.4012036108324901,3.9723983588213274,5.055002237053219,12.638675383846042,2.0803670305331368,3.426420799461564,5.014920911345734,4.300504977400932
2023-12-31,5.667294164272274,5.390072573572002,6.525179186446994,-2.0382281003714087,8.36663336663337,3.3542600896860897,10.219850859703739,11.605307726458069,1.774506005424259,3.745393847800903,5.9620534498258815,3.711709620846193
2024-01-31,5.956138980048964,3.7911688565618107,-6.207037166491903,-3.7035324579249074,3.5722516708919017,8.631262293185227,-0.7431329387306063,-3.8158379373849027,-2.9160956296634732,2.0095677915363526,-0.3684926992468398,5.470817695307284
2024-02-29,2.8426186309020496,5.754862256186755,5.928387317164052,8.119268257550294,1.446372941700047,4.420066034721493,-1.7541380594109257,-1.87791988971433,-0.3137008862050039,3.301105842286231,1.7605530081445688,5.754862256186755
2024-03-31,3.3730746799498945,4.541908386380444,5.552623863969508,1.0214050981437017,1.3380127220881777,3.019175846593236,2.0240182109006355,2.592922149893062,7.639052788922984,5.469508278994095,3.807569134703617,4.541908386380444
2024-04-30,-0.1609308090010253,-1.4966038761446199,-1.9275636040439914,5.226833128187103,3.6796536796536827,-1.2326732673267338,-3.98415254443103,-4.7824102251978085,5.306241777517906,1.072493231811602,0.12172309852130203,-1.4966038761446199
2024-05-31,4.294700176938693,4.3118120552274375,-1.7388841687907108,-0.24648034423695453,-0.3966597077244227,1.9297278331913192,2.156239132811688,1.6795308180321822,0.5899500277623648,2.5765841732599952,1.4567154751352585,4.3118120552274375
2024-06-30,6.896245436700044,4.380692682577547,7.038275305510733,-4.09582042047073,6.70718926849716,-1.3719512195121908,2.6557316993581104,5.818193248255477,-0.9659835782791726,1.5445752487820386,2.9220166539614585,4.380692682577547
2024-07-31,-4.109782545472673,-0.17776035679196722,-0.7027842102428794,0.47161572052401013,2.710665880966401,3.9836466071695664,2.2080818567989935,6.509728204366549,3.7483452936668327,1.8955700410901086,2.042039807347467,-0.17776035679196722
2024-08-31,-1.0346530792627484,-0.28485724227373943,-4.788892805813926,-4.233310152990266,-1.9506597819850868,-0.6472957422324566,-0.5044266591828439,-0.3137506449318761,3.5054731045597975,1.0715018493964281,-0.49469666290853903,-0.28485724227373943
2024-09-30,0.5411226982584338,0.7560975359504063,-4.346216285494576,19.75583189616048,0.6046420908913497,-3.643646542155299,0.6564094768582107,2.1304274843330306,5.164471549990268,1.7475357710568504,2.781402536549699,0.7560975359504063
2024-10-31,7.1125625952536575,3.8726720978591533,-1.4947149024862272,0.9436464925910437,-2.132609538580843,1.5275969147550805,-0.9092223093302598,-1.2915861993398225,4.478993151952615,3.7526976316505616,1.519941618031015,3.8726720978591533
2024-11-30,4.095388317939386,7.095577628460026,-4.237826073814343,0.4580267307403574,-0.7923930269413626,2.5159094272606097,3.076960023065789,8.333795859466054,-4.641275465013283,2.055539931374099,1.6608031342978578,7.095577628460026
2024-12-31,8.888611174030881,3.5392556738271574,-1.7739339036015322,6.1215337469168185,3.5942492012779548,4.860208844617686,-0.5066282336267824,-3.930886082434615,-1.9382005077713815,1.6966084683470932,1.1164567163616357,2.783618932018528
2025-01-31,-0.6986636443845118,0.14881441695555608,4.662746232205395,-3.563882236934779,-4.27910562837317,1.229865540819608,-2.1589556278442834,1.611892540497295,7.2556201060874015,2.9513463828630515,1.081938642438773,0.885080804618732
2025-02-28,-4.141293747968355,-0.7078986299077106,0.9978507829290661,2.340782938942443,-5.235602094240843,-0.7071943424452609,6.298301929689409,5.197207862072584,1.23049749779216,0.01316173797132553,1.2839154478468224,-0.7078986299077106
2025-03-31,-6.856716552877873,-4.1325690719738795,0.25535795713633735,0.03568242640499264,6.502337441563966,0.3561156006026467,0.3012039268764033,-0.6473339569691317,8.508782133302306,1.2304787055826167,1.1448744650397775,-4.1325690719738795
2025-04-30,-1.3438185157318205,-4.113842204591278,1.4676005943175863,-6.192259675405742,1.875498802873099,0.7688458213912064,-4.591120571999663,3.0330420809480785,5.199120973361215,0.06930908389838862,0.0492720134318881,-4.113842204591278
2025-05-31,6.361220908300669,2.302606567416454,6.49971610435407,-0.3536256131411841,-1.9388954171562833,1.598194130925501,-6.836771814536535,-4.033044156350519,-0.9884342996892004,0.9747775869092781,-0.55675380067987,2.302606567416454
2025-06-30,4.131874571122363,3.4576626113328457,15.385262921600539,1.026482484927116,0.6790493309366985,-0.8576253110558096,1.022662708039035,-2.4923186308118073,-0.23156486389132036,1.4497650211095219,1.825102329575018,3.4576626113328457
2025-07-31,7.203571798782749,5.566083820397116,5.756182972203994,6.666666666666665,-2.301130728030154,2.1648514185827583,2.0134799707251627,1.0091277230172224,-0.025789147926547074,2.9851889887785417,2.665006649883596,5.566083820397116
2025-08-31,0.3018226774503141,1.531253029797952,-1.6510301692420848,11.756373937677056,-1.0152284263959421,5.628674212512075,-0.49759099388858585,-1.0596333823188142,3.59593458185008,2.902828728103102,1.731259496208864,1.531253029797952
2025-09-30,5.003993830220899,4.963895277739816,10.271218143558558,4.695817490494303,-0.16410256410256396,2.1680441915520987,4.9932025533384605,-2.0598811757348345,12.390438247011959,7.314187209946884,5.230170196644595,4.963895277739816
2025-10-31,7.414208051622717,3.906552277408215,22.360748892140016,1.2741359481871495,6.040682145058551,6.0205699418675485,2.8890157449887877,-3.5133229569913937,3.2834101382488434,3.986230043074188,4.406759925142935,3.906552277408215
2025-11-30,0.31929766723444164,2.8250919000105235,-4.290491950995512,1.1236290828676498,4.243363689207524,1.3650306748466345,2.9044218585941195,-5.8651592444505685,4.333090222660774,3.170866363227072,0.9181529566672647,2.8250919000105235
2025-12-31,-1.1976630963972723,-1.0146648711956696,9.427335107634939,2.736487484854755,-4.014869888475836,0.0,-3.6688761537317705,-0.4760091393754773,3.7666022451581016,0.9131385112910869,0.5558791626092421,-1.5288936878936399
2026-01-31,0.48105351335370194,0.30425098799797823,27.0814030443415,1.840931971810722,-5.054221533694814,5.866999546073526,-1.242164105737431,-6.145604921193215,17.614424410540906,7.562030908657285,4.679982586294601,0.828052722608863
2026-02-28,-2.7725843330288824,-0.6171864219317702,21.751640454119368,0.9038271430588996,1.284927595349794,7.4891914102976465,4.894477830221877,2.811446491571923,0.03369272237196963,0.8191634331510923,3.124285076856569,-0.6171864219317702
2026-03-31,-1.3170670197339418,-0.22507345476927565,-19.857776827246965,-0.06997900629811538,-9.14216673378977,-6.551873150949039,0.5179223088735307,-8.284529038555387,-12.664196699225327,-5.783704421930935,-6.551292588382346,-0.22507345476927565
2026-04-30,13.552175107493557,8.350047519414172,33.03622656614851,5.770308123249301,1.7287234042553168,2.664342629482075,-2.7736085013977507,-0.1862445124384715,0.019282684149635188,4.4139059974392945,5.163633784049144,8.350047519414172
2026-05-31,13.458952473654296,6.782233020786066,34.94343256037873,4.343220338983045,0.7189542483660105,9.44527216659159,1.9847630464190802,-5.001332800213243,-1.542317331791021,4.0783746532954455,4.961192673101255,6.782233020786066
2026-06-30,1.537782538407373,2.499901299595053,2.792395052919483,4.835025380710656,4.650659744754493,1.848861873555574,4.773375420870929,-7.439233979867421,-11.533189739573135,-2.815404796365863,-1.1806304143879833,2.499901299595053
2026-07-31,-12.163317135112695,-8.234183406494822,-21.316548687283532,-13.932937900980512,-7.11037618850765,-4.246060116253769,-12.370079673851064,-2.705570291777193,1.6378928729526399,-3.9748696100966354,-7.679827572816326,-8.234183406494822
2026-08-31,-0.20016680567139788,0.07710809172516431,-1.50707590516449,-3.0942334739803123,-5.1401869158878455,-0.9251744846615839,-1.6875158199198825,-0.2083657890637136,11.9773519163763,4.355560199768821,1.2320317407480657,0.07710809172516431
